provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;442;262;163;50;20; ; ; ; ; ; ; ; ; ;1; ;6; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;363;190;96;50; ; ; ; ; ; ; ; ; ;12; ;33; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;289;162;70; ; ; ; ; ; ; ; ; ;11; ;16; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33;18; ; ; ; ; ; ; ; ; ;17; ;5; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;2°; ; ; ; ; ; ;4;1481;78;6;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;1394;80;28;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;1290;107;26;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;7;1237;154;40;17;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;1112;186;60;14;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;923;357;174;80;18; ;1; ; ; ; ; ; ; ;19; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;7;787;340;206;85;25;5;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;5;666;321;160;57;14;5; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;Sala de 3; ; ; ;670; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;Sala de 4; ; ; ; ;1237; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Estatal;Urbano;Sala de 5; ; ; ; ; ;1601; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;1°; ; ; ; ; ; ;495;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;197;68;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;216;42;4; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;196;45;8; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;2°; ; ; ; ; ; ; ;515;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;3°; ; ; ; ; ; ; ; ;470;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;489;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;427;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;397;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;345;45;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;303;60;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;239;51;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;Sala de 3; ; ; ;233; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;Sala de 4; ; ; ; ;350; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PRESIDENTE PERON;Privado;Urbano;Sala de 5; ; ; ; ; ;408; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;1°; ; ; ; ; ; ;52; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;34;10;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;2°; ; ; ; ; ; ; ;51;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;3°; ; ; ; ; ; ; ; ;50;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;46;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;47;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;42;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;33;12;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;31;12;11;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;45;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;Sala de 2; ; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;Sala de 3; ; ; ;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;Sala de 4; ; ; ; ;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Rural;Sala de 5; ; ; ; ; ;50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;12;31;19;10;11;7;1; ; ; ; ;17; ;16
Buenos Aires;PUAN;Estatal;Urbano;1°; ; ; ; ; ; ;68; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29;11;7;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;5;3;3; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;8;2; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;PUAN;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;2°; ; ; ; ; ; ; ;66;4; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;54;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;54;7;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;63;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;59;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;46;15;13; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;7;39;10;9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;PUAN;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;33;21;5;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;Sala de 2; ; ;94; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;Sala de 3; ; ; ;98; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;Sala de 4; ; ; ; ;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Estatal;Urbano;Sala de 5; ; ; ; ; ;82; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;5;3;2; ; ; ; ; ;9; ;10
Buenos Aires;PUAN;Privado;Urbano;1°; ; ; ; ; ; ;74; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;68;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;47;8;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;2°; ; ; ; ; ; ; ;63;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;3°; ; ; ; ; ; ; ; ;71; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;84;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;72;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;88;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;102;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;4;75;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;8;81;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;Sala de 2; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;Sala de 3; ; ; ;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;Sala de 4; ; ; ; ;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUAN;Privado;Urbano;Sala de 5; ; ; ; ; ;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;1°; ; ; ; ; ; ;37;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;50;10;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;40;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;27;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;6;1; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;2°; ; ; ; ; ; ; ;56;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;3°; ; ; ; ; ; ; ; ;41;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;4°; ; ; ; ; ; ; ; ;1;39;9;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;38;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;48;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;75;10;4;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;3;49;15;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;4;41;14;8;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;Deambuladores; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;Sala de 2; ; ;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;Sala de 3; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;Sala de 4; ; ; ; ;42; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;PUNTA INDIO;Estatal;Rural;Sala de 5; ; ; ; ; ;59; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;475;451;627;593;692;619;603;84; ; ; ; ;1517; ;1286
Buenos Aires;QUILMES;Estatal;Urbano;1°; ; ; ; ; ; ;5980;56;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;67;3018;1440;913;357;140; ; ; ; ; ; ; ; ; ;26; ;85; 
Buenos Aires;QUILMES;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;2294;1133;603;203; ; ; ; ; ; ; ; ; ;43; ;111; 
Buenos Aires;QUILMES;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;105;1757;712;354; ; ; ; ; ; ; ; ; ;50; ;168; 
Buenos Aires;QUILMES;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22;366;104; ; ; ; ; ; ; ; ; ;30; ;55; 
Buenos Aires;QUILMES;Estatal;Urbano;2°; ; ; ; ; ; ;4;5851;463;77;16;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;3°; ; ; ; ; ; ; ;3;5222;589;140;38;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;5000;593;192;45;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;4;4875;642;193;52;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;2;4901;632;195;44;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;4953;1424;762;326;111;29;3;1; ; ; ; ; ; ;106; ; ; ; ;2; 
Buenos Aires;QUILMES;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;131;4272;1814;1008;479;132;26;1; ; ; ; ; ; ; ; ; ;1; ;1; 
Buenos Aires;QUILMES;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;104;3416;1502;857;341;93;16; ; ; ; ; ; ; ; ; ; ; ;6; 
Buenos Aires;QUILMES;Estatal;Urbano;Deambuladores; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;Lactantes;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;Sala de 2; ; ;166; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;Sala de 3; ; ; ;3168; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;Sala de 4; ; ; ; ;4729; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Estatal;Urbano;Sala de 5; ; ; ; ; ;5471; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;167;244;250;315;218;245;291;3; ; ; ; ;1083; ;746
Buenos Aires;QUILMES;Privado;Urbano;1°; ; ; ; ; ;23;4426;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;59;2803;569;143;18; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;2752;429;60;6; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;74;2374;400;75; ; ; ; ; ; ; ; ; ; ; ;8; 
Buenos Aires;QUILMES;Privado;Urbano;2°; ; ; ; ; ; ;34;4334;60;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;3°; ; ; ; ; ; ; ;17;4140;66;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;4°; ; ; ; ; ; ; ; ;21;4080;58;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;32;4035;96;5; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ;20;3936;105;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;3229;432;71;10; ; ; ; ; ; ; ; ; ; ;116; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;51;3181;540;77;12;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ;1;55;3015;374;95;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;Deambuladores; ;175; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;Lactantes;31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;Sala de 2; ; ;1030; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;Sala de 3; ; ; ;2994; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;Sala de 4; ; ; ; ;3928; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;QUILMES;Privado;Urbano;Sala de 5; ; ; ; ; ;4126; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Rural;1°; ; ; ; ; ; ;59; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;13;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;3;2; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;RAMALLO;Estatal;Rural;2°; ; ; ; ; ; ; ;69; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;RAMALLO;Estatal;Rural;3°; ; ; ; ; ; ; ; ;67; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
