provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Buenos Aires;SUIPACHA;Privado;Urbano;1; ;4; ;2; ; ; ; ;3; ;12; ;3; ; ; ;3;4; ;3; ;8; ;3; ; ; ; ; ; ; ;4; ; ;108; ;12; ; ;453; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Rural;2; ;19; ;8; ;5; ;1;14; ;42; ;26; ;13; ; ;18; ; ; ;61;2; ;4; ; ; ;4;3; ;21; ; ;412,5; ; ;24; ;2343; ;64,5; ; ;186; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;44; ;143; ;68; ;1; ;1;66;1;319; ;89;1;1; ;4;116;4;33; ;273;7;6;37;2; ; ;52;1; ;299; ; ;2070; ; ;97,5; ;12151,5;42;465; ;7,5;4768;102; ; ; ; ; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;30; ;114; ;75; ; ; ;6;25; ;129; ;17; ;1; ;17;21; ; ; ;47; ;4;8; ; ; ;4; ;4;209; ;38;1786,5; ;51; ; ;3934,5; ; ; ;130,5;1063; ; ; ; ; ; ; ; ; ;30,5
Buenos Aires;TAPALQUE;Estatal;Rural; ; ;6; ;3; ;2; ; ;4; ;11; ;7; ;14; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;150; ; ; ; ;129; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;4; ;21; ;9; ; ; ; ;7; ;41; ;10; ;1; ; ;11; ; ; ;33; ; ;2; ; ; ;3; ;1;36; ; ;273; ; ; ; ;1369,5;3; ; ; ;411; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;2; ;8; ;5; ;2; ; ;8; ;27; ;4; ; ; ; ;8; ; ; ;6; ; ; ; ; ; ; ; ; ;13; ;2;195; ; ; ; ;555; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;96;1;392;1;214; ; ; ; ;217;7;1025; ;244;1;1; ;13;168;21;79; ;584;25; ;7;3; ; ;9;8; ;488;6; ;7614;3; ;24; ;41430;195;73; ;30;1045,5;42; ; ; ; ; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;91;1;506; ;293; ;1; ;72;162; ;702; ;77; ;2; ;108;141; ;149; ;208;3;88;11; ; ; ;4; ;1;795; ;159;6171; ;1485; ; ;19239; ;13,5; ;489;5442; ; ; ; ; ; ; ; ; ;8
Buenos Aires;TORDILLO;Estatal;Rural;1; ;6; ;5;1;1; ; ;2; ;10; ;4; ;5; ; ;3; ; ; ;11; ; ; ; ; ; ; ; ; ;9; ; ;114; ; ; ; ;429; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORDILLO;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;1; ;11; ;10; ;5; ; ;4; ;14; ;9; ;13; ; ;12;1; ; ;4; ; ; ; ; ; ; ; ; ;16; ; ;204; ; ; ; ;745,5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;6; ;29; ;20; ; ; ; ;8; ;40; ;6; ;1; ;2;18;2;4; ;37; ; ;3; ; ; ;3; ; ;39; ; ;294; ; ; ; ;1665;6;26; ;15;253,5;141; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;1; ;22; ;5; ;4; ; ;5; ;17; ;4; ;25; ; ;5;2; ; ;2; ; ; ; ; ; ; ; ; ;9; ; ;300; ; ; ; ;463,5; ;25,5; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;16; ;74; ;38; ;1; ; ;32;1;150; ;42; ; ; ; ;35;1;22; ;118; ; ;7; ; ; ;9;3; ;158; ; ;1131; ; ;25,5; ;4977;3;28,5; ; ;1684,5;15; ; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;5; ;26; ;15; ;1; ;3;13; ;48; ;14; ; ; ;6;11; ; ; ;17; ;3; ; ; ; ; ; ; ;61; ;35;276; ;121,5; ; ;1414,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;2; ;12; ;7; ;3; ; ;6; ;31; ;9; ;13; ; ;7; ;3; ;15; ; ; ; ; ; ; ; ; ;6; ; ;384; ; ; ; ;1330,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;22; ;84; ;44; ;3; ; ;38; ;176; ;71; ;1; ; ;46;6; ; ;110; ;3;11;8; ; ;18;3; ;112; ; ;1371;13,5; ;43,5; ;5715;52,5;85; ; ;2748;37,5; ; ;18; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;7; ;37; ;27; ; ; ; ;15; ;65; ;15; ; ; ;6;12; ;1; ;24; ; ; ; ; ; ; ; ; ;65; ;4;460,5; ; ; ; ;2067; ;202,5; ;13,5; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;98; ;378; ;207;1; ; ; ;177;2;613; ;149;1; ;1;22;170;2;141; ;377;32;3;20;4; ; ;32;3; ;484; ; ;4437;6; ;22,5; ;22081,5;12;320,5; ; ;3145,5;112,5; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;56; ;276; ;142; ;2; ;14;110; ;494; ;16; ;1; ;32;117; ;3; ;175; ;31;18;1; ; ;28; ;5;673; ;88;4482; ;636;120; ;17161,5; ;6; ;454,5;3314; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Rural; ; ;1; ;1; ;1; ; ;2; ;4; ;9; ;5; ; ;9; ;1; ;4; ; ; ; ; ; ; ; ; ;3; ; ;60; ; ;36; ;457,5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;4; ;19; ;13; ; ; ; ;6; ;30; ;9; ; ; ; ;8; ; ; ;24; ; ; ;1; ; ;2; ; ;36; ; ;207; ; ; ; ;1489,5; ; ; ; ;90; ; ; ; ; ; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;61;2;244; ;171;8; ; ;15;75;1;325; ;103; ;1; ;4;110;5;6; ;250;11; ;19;4; ; ;44;13; ;625;3;231;2331; ;42;262,5; ;15418,5;6;73;4; ;4879,5;244,5; ; ; ;18; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;105; ;465; ;350; ; ; ;51;156; ;620; ;119; ; ; ;115;167;3;34; ;293;1;96;19; ;1; ;4; ; ;806; ;107;9519;10,5;288; ; ;24336; ; ; ;375;1827; ; ; ; ; ; ; ; ; ;9
Buenos Aires;VILLA GESELL;Estatal;Urbano;15; ;56; ;44; ; ; ; ;21; ;104; ;23; ; ; ; ;16; ; ; ;45;1; ;2; ; ; ;2; ; ;132; ; ;795;9; ; ; ;2298; ; ; ; ;8736; ; ; ; ; ; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;3; ;22; ;9; ; ; ;1;13; ;53; ;2; ; ; ;1;11; ;122; ;16; ;8;2; ; ; ; ; ; ;37; ;5;303; ;124,5; ; ;1884; ; ; ;60;126; ; ; ; ; ; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Rural;1; ;14; ;5; ;3; ; ;5; ;24; ;8; ;23; ; ;10;2; ; ;28; ; ;1; ; ; ; ;2; ;6; ; ;267;15; ; ; ;936; ;84,5; ; ;28,5; ; ; ; ; ; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;12;1;51; ;31; ;1; ; ;24;2;124; ;29; ;1; ;7;26;10;5;2;94;8; ;3; ; ; ;5; ; ;90;6; ;915; ; ; ; ;4194;100,5;59;2; ;481,5;4,5; ; ; ; ; ; ;7,5; ; 
Buenos Aires;ZARATE;Estatal;Rural; ; ;2; ;3; ;3; ; ;5; ;38; ;4; ;5; ; ;6; ;5; ;10; ; ; ; ; ; ; ; ; ;3; ; ;282;3; ; ; ;894; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;35;3;141; ;67; ;1; ;2;78;2;378; ;69; ;1; ; ;80;2;12; ;295;2;1;13;6; ; ;16;5; ;188; ;3;2433;4,5; ;63; ;17167,5;45;34; ;30;1828;25,5; ; ; ; ; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;22; ;94; ;46; ;1; ;6;27; ;120; ;14; ;2; ;6;22; ; ; ;46; ; ;6; ; ; ;4; ;1;161; ;15;985,5; ;205,5; ; ;3846; ;24; ;87;973; ; ; ; ; ; ; ; ; ; 
Catamarca;AMBATO;Estatal;Rural;2; ;17; ;1; ; ; ; ;5; ;72; ; ;1;17; ; ;7;3; ; ;11;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1011;9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural; ; ;14; ; ; ; ; ; ;5; ;59;1;1; ;20;1;8;6;1;3; ;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;867;17; ; ;20; ; ; ; ; ; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;2; ;32;1;6; ; ; ;12;21; ;91; ;4;1;10; ; ;12;3;7;1;16;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1613;38; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;6; ;42; ;5; ; ; ;4;19; ;144; ;17;3; ; ;4;20;12;17;5;37;22;5;4;2; ; ;6;2; ; ; ; ; ; ; ; ; ;3754;104; ; ;106;3639;46; ; ;10;10;20;10;20; ; 
Catamarca;BELEN;Estatal;Rural;7; ;104; ;21; ; ; ;10;35; ;241;1;5; ;31; ;4;24;12;156;2;21;7;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3971;25;8; ;62; ; ; ; ; ; ; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;3; ;10; ;1; ; ; ; ;21;2;144;4;5; ; ; ; ;13;5;21;9;24;27;32;4;15;3; ;5;31;4; ; ; ; ; ; ; ; ;2980;30;226; ;24;2904; ;6; ; ;10;40; ;15; ; 
Catamarca;CAPAYAN;Estatal;Rural;3; ;43; ;6; ; ; ; ;17; ;148;6;6;2;15; ;9;19;13; ;2;77;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3331;36; ; ;57; ; ; ; ; ; ; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;6; ;23; ;6; ; ; ; ;14; ;101;3;9;3; ; ; ;6;5; ; ;13;6; ;3;1; ; ;2; ; ; ; ; ;8; ; ; ; ;899; ;17; ;160;1550; ; ; ; ; ; ; ; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;45; ;245;4;55;2; ; ;1;163;3;1180;22;220;28; ; ;2;125;20;101; ;405;88;8;35;10;2; ;40;17; ;1; ; ;30; ; ; ; ;23526;276;142; ;648;7315;217; ;20; ; ;35; ;179;4; 
Catamarca;CAPITAL;Privado;Urbano;18; ;162; ;26; ; ; ;12;40; ;395; ;29; ; ; ;85;58; ;58; ;117; ;19;43; ;36; ;31; ;13;87; ;27; ; ;292; ; ;7773; ; ; ;231;3975; ;35; ;105; ;122; ;50; ; 
Catamarca;EL ALTO;Estatal;Rural;2; ;44; ;1; ; ; ; ;13; ;70; ;1; ;21; ;1;12;1;32; ;15;2; ; ; ; ; ; ; ; ; ; ; ;30; ; ;60; ;1127;22; ; ;55; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Estatal;Rural;3; ;23; ;4; ; ; ;4;5;1;59;1;3;2;5;1; ;5; ; ; ;9;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;684; ; ; ;60; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;9; ;45; ;7; ; ; ;9;27; ;169;3;9;1; ; ;11;36; ;49; ;64; ;3;7; ;2; ;4; ; ;265; ;12;169; ;42; ; ;3878; ; ; ; ;682; ; ; ;20; ;24; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;6; ;27; ;6; ; ; ; ;16; ;130;5;15;1;1; ;4;5;2;1; ;27; ; ;7; ; ; ;2;1; ; ; ; ; ; ; ; ; ;1211;305;2;3; ;2009; ; ; ; ; ;29; ;72; ; 
Catamarca;LA PAZ;Estatal;Rural;4; ;50; ;5; ; ; ; ;17; ;174;3;4;2;39; ;23;17; ; ; ;9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;894;57;2; ;175;1292; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;5; ;31; ;4; ; ; ; ;20; ;158; ;13;3; ; ;2;20; ;6;1;17;8;2;6;2; ; ;2;2; ; ; ; ; ; ; ; ; ;2108;10; ; ; ;754; ; ; ; ; ; ; ;50; ; 
Catamarca;PACLIN;Estatal;Rural;3; ;31; ;1; ; ; ; ;9; ;86;1;5;3;7; ;1;10;3;30;1;25;1; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1648; ; ; ;40;473; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural; ; ;31; ;5; ; ; ; ;12; ;126; ;7; ;12; ;14;14;3; ;1;12;3; ; ; ; ; ; ; ; ; ; ; ;43; ; ; ; ;1869; ; ; ;16; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;6; ;34; ;9; ; ; ;1;9; ;63;1;8;3; ; ; ;9;2;2;2;18;11; ;5;1; ; ;2;2; ; ; ; ; ; ; ;28; ;1568;3;26; ;24;1008; ;200; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;9; ;27; ;2; ; ; ; ;15; ;136; ;2; ;19; ;1;13;4;57;2;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3225;66; ; ;31; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;13; ;50; ;11; ; ; ; ;28; ;197;1;17;3; ; ;5;32;15;13; ;50;33;11;8; ;3; ;11;3;3; ; ; ; ; ;8;44; ;4922;2;143; ;15;2395;235; ; ; ; ; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Rural; ; ;5; ; ; ; ; ; ;17;1;125; ;7;1;13; ;1;17;2;6;2;24;2;1;4; ; ; ;1; ; ; ; ; ; ; ; ; ; ;13529;47; ; ; ;762; ; ; ; ; ;30; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Urbano;3; ;13; ;2; ; ; ; ;8; ;55; ;3;1; ; ; ;7;2; ; ;11;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;546;18; ; ; ;568; ; ; ; ; ; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Rural;6; ;74; ;14; ; ; ;6;22; ;173;3;5;3;18; ; ;31;6;1; ;20;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1966;9;10; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;TINOGASTA;Estatal;Urbano;7; ;36; ;12; ; ; ; ;31; ;204; ;15;5; ; ; ;50;11;18; ;65;67; ;8; ; ; ;5;5; ; ; ; ; ; ; ;91; ;6323;9;8; ;80;2253; ; ; ; ; ; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Rural; ; ;9; ;1; ; ; ;3;5; ;44; ;2; ;3; ;1;7;1;30;1;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;729; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;VALLE VIEJO;Estatal;Urbano;12;4;67; ;20; ; ; ;4;40; ;281; ;33;1; ; ;2;31;4;103; ;75;14;2;4;2; ; ;3;5;2;80; ; ; ; ; ; ; ;4424;51; ; ;60;1234; ; ; ; ; ;30; ;61; ; 
Chaco;1§ DE MAYO;Estatal;Rural; ; ;2; ; ; ;1; ;4;2; ;38; ;1; ;3; ;7;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;208; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;1§ DE MAYO;Estatal;Urbano;3; ;20; ; ; ;2; ; ;7; ;86; ;2; ; ; ; ;14; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ;31; ; ;18; ;1958; ;20; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Rural; ; ;18; ; ; ; ; ; ;6; ;73; ;5; ;18; ;1;4; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ;710; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;12 DE OCTUBRE;Estatal;Urbano;7; ;34; ; ; ;2; ; ;15; ;140;1;2; ; ; ;4;14; ;15; ;42; ; ;6; ; ; ;11; ; ; ; ; ;94; ; ;126; ;3076;61; ; ; ;1165;34; ; ; ; ; ; ; ; ; 
Chaco;2 DE ABRIL;Estatal;Rural; ; ;8; ; ; ; ; ; ;3; ;11; ; ; ;9; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ;192; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;2 DE ABRIL;Estatal;Urbano;2; ;11; ; ; ; ; ; ;6; ;55;1; ; ;2; ;1;4; ; ; ;10; ; ;3; ; ; ;2; ; ; ; ; ;30; ; ;16; ;727;9; ; ; ;414; ; ; ; ; ; ; ; ; ; 
Chaco;25 DE MAYO;Estatal;Rural;2; ;23; ;4; ; ; ; ;10; ;113; ;11; ;18; ;2;4; ;4; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;612; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;25 DE MAYO;Estatal;Urbano;7; ;42; ; ; ;1; ; ;18; ;173;1;8; ; ; ; ;21; ;31; ;48; ; ;4; ; ; ;10; ; ; ; ; ;82; ; ;148; ;3719; ;53; ; ;1086; ; ; ; ; ; ; ; ; ; 
Chaco;9 DE JULIO;Estatal;Rural;1; ;19; ; ; ; ; ; ;4; ;82; ;2; ;30; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;56; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;9 DE JULIO;Estatal;Urbano;9; ;54; ; ; ;2; ;2;24; ;205; ;10;2; ; ;3;25; ;20; ;69; ; ;12; ; ; ;14; ; ; ; ; ;41; ;26;69; ;4265;12;27; ; ;1468; ; ; ; ; ; ; ; ; ; 
Chaco;ALMIRANTE BROWN;Estatal;Rural;1; ;19; ; ; ; ; ; ;8; ;44;1;3; ;30; ; ;3; ;2; ;6; ; ; ; ; ; ; ; ; ; ; ; ;11;2; ; ; ;234; ;60; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;ALMIRANTE BROWN;Estatal;Urbano;11; ;68; ; ; ;1; ;2;33; ;345; ;15; ; ; ;1;23; ;8; ;61; ; ;10; ; ; ;9; ; ; ; ; ;57; ;9;64; ;4613; ;24; ;20;1927; ; ; ; ; ; ; ; ; ;1
Chaco;ALMIRANTE BROWN;Privado;Urbano;1; ;7; ; ; ;1; ; ;3; ;18; ; ; ; ; ; ;8; ;10; ;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24; ;1348; ; ; ;36; ; ; ; ; ; ; ; ; ; ; 
Chaco;BERMEJO;Estatal;Rural;3; ;34; ;1; ; ; ; ;13; ;146;1;28; ;13; ;2;18; ;21; ;32; ; ;1; ; ; ;1; ; ; ; ; ;86; ;1; ; ;2095; ;33; ; ;181; ; ; ; ; ; ; ; ; ; 
Chaco;BERMEJO;Estatal;Urbano;3; ;18; ; ; ; ; ; ;15; ;151; ;10; ;1; ; ;11; ; ; ;34; ; ;6; ; ; ;8; ;1; ; ; ;113; ; ;64; ;2204;31; ; ; ;779; ; ; ; ; ;92; ;90; ; 
Chaco;CHACABUCO;Estatal;Rural; ; ;15; ; ; ; ; ; ;2; ;39; ;1; ;20; ;3;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;202; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;CHACABUCO;Estatal;Urbano;9; ;53; ; ; ;1; ; ;24; ;243;3;7;1;2; ; ;33; ;55; ;84; ; ;7; ; ; ;6; ; ; ; ; ;171;14; ;278; ;4988;15;75; ; ;932; ; ; ; ; ; ; ; ; ; 
Chaco;COMANDANTE FERNANDEZ;Estatal;Rural; ; ;17; ; ; ; ; ; ;8; ;77;1;7; ;18; ;3;2; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;26; ;8; ; ;297; ;4; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;COMANDANTE FERNANDEZ;Estatal;Urbano;26; ;148; ;9; ;1; ; ;68; ;682;11;15; ;1; ;9;58; ;67; ;160; ;1;13; ; ; ;11; ; ; ; ; ;304;30;1;253; ;11106; ;101; ; ;1784; ; ; ; ; ; ; ; ; ; 
Chaco;COMANDANTE FERNANDEZ;Privado;Urbano;9; ;61; ;3; ;1; ;12;14; ;128; ;15; ; ; ;5;32; ;122; ;58; ; ;22; ;12; ;26; ;5; ; ;3; ; ; ;22; ;4078; ; ; ; ;1635; ;24; ; ; ;36; ;100; ; 
Chaco;Enmascarado;Privado;Rural; ; ;3; ; ; ; ; ;1;2; ;11; ;2; ; ; ; ;12; ;3; ;13; ; ;2; ;17; ;3; ; ; ; ; ;36; ; ;160; ;650; ;690; ; ;284; ; ; ;10; ;5; ;15; ; 
Chaco;Enmascarado;Privado;Urbano;8; ;28; ; ; ; ; ;18;10; ;76; ;1; ; ; ;8;27; ;1; ;56; ;7;14; ;14; ;20; ; ; ; ; ; ; ;44;370; ;2977; ;48; ;1;1164;33; ; ; ; ;12; ;82; ; 
Chaco;FRAY JUSTO SANTA MARIA DE ORO;Estatal;Rural; ; ;12; ; ; ; ; ; ;4; ;21; ;1; ;11; ; ;5; ;4; ;8; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ;669; ; ; ; ;128; ; ; ; ; ; ; ; ; ; 
Chaco;FRAY JUSTO SANTA MARIA DE ORO;Estatal;Urbano;3; ;18; ; ; ;1; ; ;9; ;69;3;2; ;1; ; ;7; ;2; ;16; ; ;3; ; ; ;4; ; ; ; ; ;39;10; ; ; ;1213; ;61; ; ;486; ; ; ; ; ; ; ; ; ; 
Chaco;GENERAL BELGRANO;Estatal;Rural; ; ;1; ; ; ; ; ; ; ; ;8; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;GENERAL BELGRANO;Estatal;Urbano;4; ;30; ; ; ;1; ; ;10; ;114; ; ; ; ; ; ;11; ;1; ;23; ; ;1; ; ; ;3; ; ; ; ; ;38; ; ; ; ;1775; ; ; ; ;279; ; ; ; ; ; ; ; ; ; 
Chaco;GENERAL DONOVAN;Estatal;Rural;1; ;5; ; ; ; ; ; ;3; ;29; ;2; ;5; ;6;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ;189; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;GENERAL DONOVAN;Estatal;Urbano;5; ;27; ;9; ;1; ; ;16; ;124; ;12; ; ; ; ;13; ;10; ;29; ; ;3; ; ; ;3; ;1; ; ; ;51; ; ; ; ;1840; ; ; ; ;439; ; ; ; ; ; ; ; ; ; 
Chaco;GENERAL GUEMES;Estatal;Rural;1; ;76; ;17; ;2; ;1;46;1;410; ;66; ;86; ;2;15; ;9; ;36; ; ; ; ; ; ;2; ; ; ; ; ;143; ;5;94; ;1913; ; ; ; ;271; ; ; ; ; ; ; ; ; ; 
Chaco;GENERAL GUEMES;Estatal;Urbano;15; ;91;1;27; ; ; ; ;50; ;523; ;57; ;6; ;4;69; ;95; ;280;5; ;13; ; ; ;20; ; ; ; ; ;262; ; ;108;61;12573;33;95; ; ;2739; ; ; ; ; ;72; ;16; ; 
Chaco;GENERAL GUEMES;Privado;Urbano;3; ;13; ;4; ; ; ;3;9;1;56;6;1; ; ; ;17;15; ;36; ;21; ;1;7; ; ; ;10; ; ; ; ; ;16; ;6; ; ;1276; ;16; ; ;561; ; ; ; ; ; ; ;23; ; 
Chaco;INDEPENDENCIA;Estatal;Rural; ; ;7; ; ; ; ; ; ;5; ;47; ; ; ;22; ; ;2; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;40; ; ; ; ;584; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Chaco;INDEPENDENCIA;Estatal;Urbano;7; ;39; ; ; ;1; ; ;16; ;193; ;9; ; ; ; ;15; ;2; ;36; ; ;1; ; ; ;3; ; ; ; ; ;62; ; ;133; ;2788; ; ; ; ;368;34; ; ; ; ; ; ; ; ; 
Chaco;LIBERTAD;Estatal;Rural; ; ;8; ; ; ;1; ; ;2; ;23; ;3; ;4; ; ;2; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;241; ; ; ;60; ; ; ; ; ; ; ; ; ; ; 
Chaco;LIBERTAD;Estatal;Urbano;4; ;24; ;1; ; ; ; ;7; ;76; ;4; ; ; ; ;12; ;14; ;26; ; ;1; ; ; ;2; ; ; ; ; ;39; ; ;66; ;1872; ; ; ;70;161; ; ; ; ; ; ; ; ; ; 
Chaco;LIBERTADOR GENERAL SAN MARTIN;Estatal;Rural;4; ;69; ;11; ;2; ;1;39; ;352; ;60; ;36; ;21;17; ;24; ;32; ; ;5; ; ; ;3; ; ; ; ; ;217; ;28;34; ;1783; ;36; ; ;847; ; ; ; ; ; ; ; ; ; 
Chaco;LIBERTADOR GENERAL SAN MARTIN;Estatal;Urbano;13; ;65; ;2; ; ; ;1;28; ;308; ;8; ; ; ;3;47; ;22; ;103; ; ;12; ; ; ;20; ; ; ; ; ;121; ; ;56; ;7631; ; ; ; ;2965; ; ; ; ; ; ; ; ; ; 
