provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Córdoba;TERCERO ARRIBA;Estatal;Urbano;77;85; ;7; ;51; ; ; ; ; ; ; ; ;3689; ; ; ; ; ; ; ; ;4937; ; ; ; ; ;114; ; ;220; ; ; ; ; ; ; ; ;5;1;2; ; ; ;1; ;1;1; ; ; ;19;3;6;4; ;7;8;1;1;4;9;1;2;12;1;1;1; ; ;5; ; ;8; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2122;3102;78;1463;101;32;32;12;2;7;0; ; ;3857;32; ;26;32;31; ;25;26;12; ;11;13;10;25;19;39;199;86;12;161;64; ; ; 
Córdoba;TERCERO ARRIBA;Privado;Urbano;34; ; ; ; ;345; ; ; ; ; ; ; ; ;1488; ; ; ; ; ; ; ; ;3993; ;79; ; ; ;144; ; ;521; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ;4;8; ; ;5; ;1;1; ;2;2;1; ;3;2;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ;122;172; ; ; ;8;10;15;7; ;0; ; ;600;7; ;5;7;7; ;3;6;11; ;8;11; ;4; ;3;26;1; ;43;15; ; ; 
Córdoba;TOTORAL;Estatal;Rural;53;4;5; ; ; ; ; ; ; ; ; ; ; ;471; ; ; ; ; ; ; ; ;524; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;695;1154;261;460;4;17;34;6; ; ;0; ; ;412;23; ;13;23;25; ;14;22;3; ;2;4; ;3;3;2;12;6; ;2;12; ; ; 
Córdoba;TOTORAL;Estatal;Urbano;5; ; ; ; ;145; ; ; ; ; ; ; ; ;592; ; ; ; ; ; ; ; ;1004; ;21; ; ; ; ; ; ;230; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;259;449;86;370;45;2;2;3;1;1;0; ; ;87;2; ;2;2;2; ;2;2;2; ;2;2;1;2;6;4;9;1;11;7;13;1; ;1
Córdoba;TULUMBA;Estatal;Rural;64;31; ; ; ; ; ; ; ; ; ; ; ; ;246; ; ; ; ; ; ; ; ;631; ; ; ; ; ; ; ; ;80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1188;1412;254;258; ;15;42;5; ;1;0; ; ;440;27;1;12;27;34;1;12;31;3; ;3;3;1;3;5;1; ;1; ; ; ; ; ; 
Córdoba;UNION;Estatal;Rural;90;31; ; ; ; ; ; ; ; ; ; ; ; ;655; ; ; ; ; ; ; ; ;845; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ;2; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1169;1347;394;789;301;28;54;8; ;3;0; ;336;486;37; ;18;37;43; ;19;44;7; ;3;7; ;2; ;7;8;2; ;1; ; ; ; 
Córdoba;UNION;Estatal;Urbano;70;139; ; ; ; ; ; ; ; ; ; ; ; ;3095; ; ; ; ; ; ; ; ;3933; ; ; ; ; ;318; ; ;364; ; ; ; ; ; ; ; ;6; ;1; ; ; ; ; ; ; ; ; ; ;26; ;2; ; ;8; ; ; ;1;2; ; ;8; ; ; ; ;9; ;1; ; ;2; ;1;1; ;2; ; ; ; ; ; ; ; ; ; ;2332;3553;154;1890;236;26;28;14;6; ;0; ; ;3061;20;1;24;20;24; ;23;15;14;1;6;14;7;15;8;25;44;22;15;12;15; ; ;2
Córdoba;UNION;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;481; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;31; ;31; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;1;2; ; ; ; ; ; ;1;3; ; ; ; 
Córdoba;UNION;Privado;Urbano;37; ; ; ;105;204; ; ; ; ; ; ; ; ;1768; ; ; ; ; ; ; ; ;3108; ; ; ; ; ;37; ; ;31; ; ; ; ; ; ; ; ;2;1; ; ; ; ; ; ; ;1;1; ; ;1;1; ; ; ;3;1; ; ; ; ; ; ;5; ; ; ; ;5;1; ; ;3;1; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;143;162; ;19;95;8;11;12;9; ;0; ; ; ;4; ;8;4;3; ;9;3;15; ;2;14;2;9; ;4;20;1;2;23;19; ; ;1
Corrientes;BELLA VISTA;Estatal;Rural;50;46; ; ; ; ; ; ; ; ; ; ; ; ;293; ; ; ; ; ; ; ; ;435; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1205;1103;56;415; ; ;13;5; ;10;73; ; ; ;19; ;7;19;20; ;6;20;3; ;1;4; ; ;1;20;2;18; ; ; ; ; ; 
Corrientes;BELLA VISTA;Estatal;Urbano;19;92; ; ; ;112; ; ; ; ; ; ; ; ;2445; ; ; ; ; ; ; ; ;2719; ; ; ;4; ; ; ; ;49;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2; ; ; ; ; ; ; ; ; ; ; ;8;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2284;126;806;2053;20;4;6;4;1;4;0; ; ; ;8; ;8;8;6;1;7;6;4;1;4;4;3;5;13;65;10;52;5;2;24; ; ;1
Corrientes;BELLA VISTA;Privado;Urbano;5; ; ; ; ;50; ; ; ; ; ; ; ; ;720; ; ; ; ; ; ; ; ;605; ; ; ; ; ; ; ; ;76; ; ; ; ;39; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;227; ;50;237; ;2;2;2;1; ;121; ; ; ;2; ;3;2;2; ;3;2;2; ;1;2; ;4;5; ;4;11; ;4;1; ; ; 
Corrientes;BERON DE ASTRADA;Estatal;Rural;8; ; ; ; ;59; ; ; ; ; ; ; ; ;259; ; ; ; ; ; ; ; ;265; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;461;202; ;208; ;2;3;2; ; ;0; ; ; ;5; ;1;5;5; ;1;5;1; ;2;1; ; ; ;3; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;23; ; ; ; ;48; ; ; ; ; ; ; ; ;1348; ; ; ; ; ; ; ; ;656; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1922;2335; ;1209; ;3;8;3; ; ;6; ; ;343;11; ;5;11;12; ;4;11;2; ;2;2; ; ; ;9;1;9; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;181;928; ; ; ;636; ; ; ; ; ; ; ; ;22074; ; ; ; ; ; ; ; ;24822;1197;658;127;30; ; ; ; ;674;30;316;50; ;131;57; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ;11; ; ;11; ;8; ; ;1; ;3; ; ;3;2;1;5;2;6; ; ; ;2;2;2; ; ; ; ; ; ;3;1; ; ; ;1; ; ;32037;27701;10378;31114;487;47;53;35;10;38;512; ;513;1307;84;1;82;84;52; ;51;53;32; ;31;35;220;26;14;116;152;107;25;11;10; ;1;2
Corrientes;CAPITAL;Privado;Urbano;59;48; ; ; ;3294; ; ; ; ; ; ; ; ;7739; ; ; ; ; ;421; ; ;7318; ;116; ; ; ;484; ; ;1233; ;242; ; ;74;237; ; ; ;1;1;1; ;3; ; ; ;1;5;1; ; ;1;2;1; ;2; ; ;1;5;3;1;11; ;1;1;3; ;4; ;1; ;2; ; ; ;1;3; ;1; ;4;1; ; ;2;1;2; ;857;299;220;789; ;32;25;27;15;7;5; ;803;878;34; ;22;34;21; ;15;23;27; ;10;29;3;54;2;7;91;15;17;39;11; ; ;5
Corrientes;CONCEPCION;Estatal;Rural;44;86;73; ;20; ; ; ; ; ; ; ; ; ;943; ; ; ; ; ; ; ; ;741; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1698;2132;10;1203; ;2;13;2;1;10;47; ; ;196;17; ;7;17;24;1;9;24;2; ;3;2;1; ; ;24; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;18;250; ; ; ; ; ; ; ; ; ; ; ; ;1562; ; ; ; ; ; ; ; ;335; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1985;1643;18;1961; ;4;5;2;2;1;27; ; ; ;6; ;7;6;4; ;5;4;2; ;2;2; ;5;2;9; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;41;31;1; ; ; ; ; ; ; ; ; ; ; ;28; ; ; ; ; ; ; ; ;175; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;534;748;109;304; ;10;24;4; ;9;31; ; ; ;17; ;10;17;22; ;12;22;1; ;3;1; ; ; ;1; ;2; ; ;3; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;33; ; ; ; ; ; ; ; ; ; ; ; ; ;2086; ; ; ; ; ; ; ; ;2954; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4070;1258;28;3698; ;7;9;7;2;7;53; ; ;96;13; ;10;13;10;1;8;9;5; ;5;6;1;1; ;4;13;1;13;5;2; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;8; ; ;35; ; ; ; ; ; ; ; ; ; ;557; ; ; ; ; ; ; ; ;794; ; ; ; ; ;74; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;159;159;135;135;135;1;2;5;1; ;0; ; ; ;4; ;2;4;4; ;2;4;3; ; ;5; ;1; ; ;1; ; ;1; ; ; ; 
Corrientes;EMPEDRADO;Estatal;Rural;46;10;16;115; ;57; ; ; ; ; ; ; ; ;229; ; ; ; ; ;98; ; ;393; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1025;1137;33;386; ;4;20;3; ;3;51; ; ;76;22; ;3;22;32; ;4;32;1; ;3;1; ; ;1;2; ;5;3; ; ; ; ; 
Corrientes;EMPEDRADO;Estatal;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ; ;783; ; ; ; ; ; ; ; ;913; ; ; ; ; ; ; ; ;82; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1041;222; ;620;20;1;4;2;1;1;0; ; ; ;3; ;4;3;2; ;4;2;1; ;1;2; ;3;2; ;5; ; ; ; ; ; ; 
Corrientes;Enmascarado;Estatal;Urbano;28; ; ; ; ;185; ;165; ; ; ; ; ; ;1435; ; ; ; ; ;332; ; ;1814; ; ; ; ; ; ; ; ;8; ;4; ; ; ;111; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ;1; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1936;959; ;1789; ;3;7;5;7;19;12; ; ; ;8; ;9;8;6; ;7;6;5; ;3;5;3;1;1;4; ;4; ;2;1; ; ; 
Corrientes;Enmascarado;Privado;Rural;17; ; ; ; ;140; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1523; ; ; ; ; ;111; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1724;1705;1451;1615;1615;2; ;13; ; ; ; ; ; ;2; ;1;2; ; ; ; ; ; ;1;15; ;1; ; ; ; ; ; ;4; ; ; 
Corrientes;Enmascarado;Privado;Urbano;19; ; ; ; ;520; ; ; ; ; ; ; ; ;2281; ; ; ; ; ; ; ; ;3384; ; ; ; ; ; ; ; ;73;13; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ;3; ;2; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1546;416;610;944;75;5;6;12;3; ;3; ; ;205;10; ;9;10;10; ;6;9;8; ;6;9;11;3;1;45;10;4; ;6;6; ; ; 
Corrientes;ESQUINA;Estatal;Rural;80;22;55; ; ; ; ; ; ; ; ; ; ; ;545; ; ; ; ; ; ; ; ;891; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2707;2080;13;307;13;7;19;5; ;21;18; ;17;258;41; ;3;42;51; ;3;52;4; ;4;4;2; ; ;16;1;9; ; ; ; ; ; 
Corrientes;ESQUINA;Estatal;Urbano;15; ; ; ; ;100; ; ; ; ; ; ; ; ;1571; ; ; ; ; ; ; ; ;2190; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2117;768;200;922; ;1;5;4;1;2;0; ; ;101;5; ;5;5;4; ;5;4;3; ;3;3; ; ; ; ;3; ; ;5; ; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Rural;11; ; ; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;345; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;444;452; ;285;30;1;2;2; ;1;0; ; ; ;5; ;1;5;6; ;1;6; ; ;1;1; ; ; ; ; ;1;3; ;2; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Urbano;11; ; ; ; ; ; ;253; ; ; ; ; ; ; ; ; ; ; ; ;124; ; ;553; ; ; ; ; ; ; ; ;12; ; ; ; ; ;128; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1002;102; ;378; ;1;3;1;2; ;0; ; ; ;4; ;3;4;4; ;4;4;1; ;1;1; ;2; ; ;5; ; ; ; ; ; ; 
Corrientes;GENERAL PAZ;Estatal;Rural;47;43;112;20; ;12; ; ; ; ; ; ; ; ;380; ; ; ; ; ; ; ; ;399; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;954;840;48;424; ;4;13;5; ;2;31; ; ;45;24; ; ;24;29; ; ;29; ; ;6; ;1; ; ;17; ;6; ; ;3; ; ; 
Corrientes;GENERAL PAZ;Estatal;Urbano;18; ; ; ; ; ; ; ; ; ; ; ; ; ;701; ; ; ; ; ; ; ; ;1324; ; ; ; ; ; ; ; ;91; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1190;478;148;970; ; ;5;6;1;1;0; ; ;224;5; ;4;5;5; ;3;5;2; ;6;2; ; ; ; ; ;1; ; ; ; ; ; 
Corrientes;GOYA;Estatal;Rural;111;21;3; ; ; ; ; ; ; ; ; ; ; ;1791; ; ; ; ; ; ; ; ;817; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3605;2923;113;1047;122;1;35;11; ;18;87; ;22;187;63; ;1;63;76; ;2;76;3; ;7;5; ; ; ;8;1;19;1; ;1; ; ; 
Corrientes;GOYA;Estatal;Urbano;38; ; ; ; ; ; ; ; ; ; ; ; ; ;4560; ; ; ; ; ; ; ; ;3090; ; ; ; ; ; ; ; ;346; ;48; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;8; ;3; ; ; ; ; ; ; ; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6557;1105;686;5096; ;5;12;7;1;22;316; ; ; ;14; ;14;14;12; ;12;12;7; ;5;7;6;2; ;182;27;29;3; ;2; ; ; 
Corrientes;GOYA;Privado;Urbano;7;107; ; ; ;470; ; ; ; ; ; ; ; ;1607; ; ; ; ; ; ; ; ;1142; ; ; ; ; ; ; ; ;222; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;5;3; ;0; ; ;473;5; ;4;5;5; ;3;5;5; ;1;5; ;8; ; ;10; ; ;22;3; ; ; 
Corrientes;ITATI;Estatal;Rural;13; ; ; ; ; ; ; ; ; ; ; ; ; ;135; ; ; ; ; ; ; ; ;256; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;536;536;79;318; ;1;4;1; ; ;0; ; ; ;8; ;1;8;9; ;1;9; ; ;1;1; ;1; ; ; ;1;3; ; ; ; ; 
Corrientes;ITUZAINGO;Estatal;Rural;35;27;64;155; ;37; ; ; ; ; ; ; ; ;474; ; ; ; ; ; ; ; ;433; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1078;925;28;704;26;2;12;4;1;15;22; ;15;160;16; ;13;16;17; ;11;17;4; ;4;4; ; ;1;6; ;2; ; ; ; ; ; 
Corrientes;ITUZAINGO;Estatal;Urbano;23; ; ; ; ; ; ; ; ; ; ; ; ; ;2861; ; ; ; ; ; ; ; ;2866; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;1; ;2;1;1; ;4; ; ; ; ; ; ; ; ; ; ;1; ; ; ;3;1; ; ; ; ;3451;310;652;2125; ;2;7;7;3; ;8; ; ; ;5; ;5;5;8; ;7;8;6;1;7;6;2;1;1; ;2;7; ; ;8; ; ; 
Corrientes;LAVALLE;Estatal;Rural;58;12; ; ; ;7; ; ; ; ; ; ; ; ;888; ; ; ; ; ; ; ; ;912; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2422;1354; ;1283; ;2;16;7;1;38;37; ; ; ;20; ;10;20;21; ;12;21;2; ;6;2; ; ; ;9;10;8; ; ;1; ; ; 
Corrientes;LAVALLE;Estatal;Urbano;14; ; ; ; ;49; ; ; ; ; ; ; ; ;1426; ; ; ; ; ; ; ; ;1422; ; ; ; ; ; ; ; ;8; ;8; ; ; ; ; ; ;16; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1796;42; ;1551;100;2;3;2;1;7;64; ; ; ;6; ;4;6;5; ;3;5;2; ;3;1; ; ;7;3;3;4;1; ; ; ; ; 
Corrientes;MBURUCUYA;Estatal;Rural;18;7;41;57; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ;32; ; ; ;153; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;532;796; ;303; ;1;4;3; ;3;0; ; ; ;8; ;7;8;7; ;5;7;2; ;1;2; ; ; ;1; ;15; ; ;2; ; ; 
Corrientes;MBURUCUYA;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;285; ; ; ; ;332; ; ; ;819; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;555;278; ;487; ; ;3;2;2;2;0; ; ;43;2; ;1;2;4; ;4;4;2; ;1;2; ; ; ;5;1;4; ; ;1; ; ; 
