provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Corrientes;BERON DE ASTRADA;Estatal;Rural;Sala de 4; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;BERON DE ASTRADA;Estatal;Rural;Sala de 5; ; ; ; ; ;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;BERON DE ASTRADA;Estatal;Rural;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;20;13;7;3;8;11;16;9;2;7; ; ; ; ; ;180; ; 
Corrientes;CAPITAL;Estatal;Rural;1°; ; ; ; ; ; ;373;2;3; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;65;19;18;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;53;20;23;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Corrientes;CAPITAL;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;44;27;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; 
Corrientes;CAPITAL;Estatal;Rural;2°; ; ; ; ; ; ; ;309;25;4;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;3°; ; ; ; ; ; ; ;5;313;29;9;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;4°; ; ; ; ; ; ; ; ;6;271;37;10;2;4;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;4;279;46;14;8;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;8;270;43;17;6;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;95;23;7;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;3;74;22;10;12;7; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;3;70;19;19;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;Sala de 3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;Sala de 4; ; ; ; ;304; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;Sala de 5; ; ; ; ; ;339; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;1°; ; ; ; ; ;51;5098;250;20;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ;13;240;2169;1083;725;315;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ;38; ;43; 
Corrientes;CAPITAL;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;270;1994;1102;581;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27; ;64; 
Corrientes;CAPITAL;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;293;1907;803;444; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20; ;169; 
Corrientes;CAPITAL;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;287;124; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; ;73; 
Corrientes;CAPITAL;Estatal;Urbano;2°; ; ; ; ; ; ;80;4937;396;75;24;13;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;3°; ; ; ; ; ; ; ;82;4435;644;199;66;20;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;148;4149;715;275;117;38;15;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;67;4115;817;275;114;49;21; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;132;3949;700;273;112;41;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;3188;957;346;139;64;33;7;4; ; ; ; ; ; ; ; ; ; ; ;403; ; ;5; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;264;2785;1254;638;331;148;31;9; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ;5; 
Corrientes;CAPITAL;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ;3;209;2409;1251;737;308;86;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;11; 
Corrientes;CAPITAL;Estatal;Urbano;Deambuladores;13;385;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;Lactantes;146;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;Sala de 2; ; ;853;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;Sala de 3; ; ;16;1367;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;Sala de 4; ; ; ;2;3800;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;Sala de 5; ; ; ; ;63;4862; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;797;1120;1324;3080;1440;1303;1290;1229;1022;912;825;799;98; ; ; ; ;4833; ; 
Corrientes;CAPITAL;Privado;Urbano;1°; ; ; ; ; ;2;1502;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;80;1192;136;27;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;131;1118;143;29;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Corrientes;CAPITAL;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;70;1176;129;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; 
Corrientes;CAPITAL;Privado;Urbano;2°; ; ; ; ; ; ;1;1518;23;7; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;3°; ; ; ; ; ; ; ;11;1431;30;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;4°; ; ; ; ; ; ; ; ;11;1361;29;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;12;1377;56;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ;6;1318;35;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;1291;79;13;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;60; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;83;1281;96;18;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;118;1205;94;20;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;Deambuladores;2;110; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;Lactantes;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;Sala de 2; ;8;226; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;Sala de 3; ; ;30;866; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;Sala de 4; ; ; ;32;1501;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;Sala de 5; ; ; ; ;14;1493; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17; ; ; ; ; 
Corrientes;CAPITAL;Privado;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;143;267;362;284;267;223;276;198;204;156;102;113;1; ; ; ; ;623; ; 
Corrientes;CONCEPCION;Estatal;Rural;1°; ; ; ; ; ; ;283;32;6;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;41;26;20;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Corrientes;CONCEPCION;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;35;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Corrientes;CONCEPCION;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;31;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; 
Corrientes;CONCEPCION;Estatal;Rural;2°; ; ; ; ; ; ;7;238;34;19;3;1; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;3°; ; ; ; ; ; ; ;1;180;74;39;23;11;7;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;4°; ; ; ; ; ; ; ; ;3;158;69;39;21;11;4;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;156;65;30;16;8;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;1;151;55;17;21;11;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;88;25;15;10;5;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;7;64;37;22;13;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Corrientes;CONCEPCION;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;37;25;10;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;3; 
Corrientes;CONCEPCION;Estatal;Rural;Sala de 3; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;Sala de 4; ; ; ; ;122; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;Sala de 5; ; ; ; ; ;159; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Rural;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;7;10;5;10;14;10;7;10;6;5; ; ; ; ; ;9; ; 
Corrientes;CONCEPCION;Estatal;Urbano;1°; ; ; ; ; ; ;267;24;4;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;148;45;26;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;104;24;19;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Corrientes;CONCEPCION;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;101;37;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; 
Corrientes;CONCEPCION;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;2°; ; ; ; ; ; ;2;235;31;9;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;3°; ; ; ; ; ; ; ;5;219;45;30;9;6;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;4;189;43;32;19;4;4;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;156;53;23;10;11;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;2;169;75;33;14; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;174;39;27;15;9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;160;48;40;27;18;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;110;38;33;26;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;Sala de 3; ; ; ;37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;Sala de 4; ; ; ; ;222; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;Sala de 5; ; ; ; ;2;324; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ;1;1;2;6;11;13;10;14;5; ; ; ; ; ;31; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;1°; ; ; ; ; ; ;72;15;3;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;10;4;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;9;4;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Corrientes;CURUZU CUATIA;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Corrientes;CURUZU CUATIA;Estatal;Rural;2°; ; ; ; ; ; ;1;61;19;5;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;3°; ; ; ; ; ; ; ; ;67;23;14;5;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;4°; ; ; ; ; ; ;6; ;5;37;26;9;5;8;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;6;32;27;17;9;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;4;42;22;16;14;8;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;14;12;3;3; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;10;12;8;7;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Corrientes;CURUZU CUATIA;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;15;2;6; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;Sala de 3; ; ; ;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;Sala de 4; ; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;Sala de 5; ; ; ; ; ;56; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;1°; ; ; ; ; ; ;657;68;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;148;137;112;58;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;165;109;65;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;211;85;50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;35;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;2°; ; ; ; ; ; ; ;541;115;19;10;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;3°; ; ; ; ; ; ; ;4;566;121;52;30;13;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;8;511;157;73;38;10;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;5;506;152;78;34;16;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;3;443;167;92;61;27;8;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;382;145;71;33;17;1; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;5;319;162;89;42;21;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;2;249;142;86;45;17;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;Sala de 2; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;Sala de 3; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;Sala de 4; ; ; ; ;482; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;Sala de 5; ; ; ; ; ;681; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;47;75;65;64;51;64;7;5;4;5;1; ; ; ; ; ;283; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;1°; ; ; ; ; ;12;117;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;77;42;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;100;6;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Corrientes;CURUZU CUATIA;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;117;9;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Corrientes;CURUZU CUATIA;Privado;Urbano;2°; ; ; ; ; ; ;14;86;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;3°; ; ; ; ; ; ; ;11;97;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;4°; ; ; ; ; ; ; ; ;13;96; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;20;118;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
