provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Córdoba;GENERAL SAN MARTIN;Estatal;Rural;50; ; ; ; ;12; ; ; ; ; ; ; ;773; ; ; ; ; ; ; ;671; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;672;653;61;136;51;24;31;5; ;1;10;118; ;796;30; ;2;26;30; ;3;15;3; ;2;3;1;1; ;8;18;2;5;7; ; ; ; 
Córdoba;GENERAL SAN MARTIN;Estatal;Urbano;83; ; ;3; ;5; ; ; ; ; ; ; ;4400; ; ; ; ; ; ; ;5684; ; ; ; ; ;205; ;252; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ;1; ; ; ; ;38; ;1;1; ;1; ; ;15;2; ; ;1;55; ;2;3; ;4;2; ;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3305;4356;373;1843; ;30;36;12;5;58;274;1832;579;4759;34; ;26;32;34; ;21;23;9; ;8;12;4;26;2;59;111;3;68;48;9; ; ; 
Córdoba;GENERAL SAN MARTIN;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;558; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;116;91;73;73; ; ;4; ; ; ;131; ; ; ; ; ; ; ; ; ; ;4; ; ;4; ; ; ; ; ; ;4;8;12; ; ; 
Córdoba;GENERAL SAN MARTIN;Privado;Urbano;37;243; ; ; ;1399; ; ;104; ; ; ; ;4226; ; ;99; ; ;70; ;6347; ; ; ; ; ;177; ;768; ;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1; ; ; ; ; ;6;1;3; ; ;2; ;1;2;3;1; ; ;4;3;5; ; ;4;1; ; ;1;1; ;1;1; ;1; ; ; ;41; ; ; ;9;9;12;9; ;51;478;412; ;9; ;6;9;6; ;5;8;10; ;5;12; ;21;3;2;71;13;4;81;7; ; ; 
Córdoba;ISCHILIN;Estatal;Rural;43; ; ; ; ; ; ; ; ; ; ; ; ;184; ; ; ; ; ; ; ;296; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;595;697;118;283;48;8;23;3; ; ;22;64; ;184;18; ;5;18;28; ;1;26;2; ;3;2; ; ;1;14;2;3;3;2;13; ; ; 
Córdoba;ISCHILIN;Estatal;Urbano;27; ; ;1; ; ; ; ; ; ; ; ; ;1797; ; ; ; ; ; ; ;2655; ; ; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ;1;2; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2714;3303;858;2408;70;12;12;3;2; ;22;222; ;1762;12; ;11;12;12; ;9;8;2; ;2;3;3;10;3;46;54;12;26;55;9; ; ;4
Córdoba;JUAREZ CELMAN;Estatal;Rural;45; ; ; ; ; ; ; ; ; ; ; ; ;262; ; ; ; ; ; ; ;355; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;423;470;2;34; ;17;32;3; ;1;26;23; ;516;23; ;5;23;31; ;4;30;1; ;2;1;2;3; ;7;3;5;3;4;1; ; ; 
Córdoba;JUAREZ CELMAN;Estatal;Urbano;47; ; ; ; ; ; ; ; ; ; ; ; ;1893; ; ; ; ; ; ; ;3263; ; ; ; ; ; ; ;170; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ;1; ; ; ; ;4;1; ; ; ;1;1; ;1; ;3; ;1;2; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1097;2589;330;1312;129;16;19;10;3;1;61;455; ;2120;19; ;16;19;19; ;13;18;7;1;9;8;6;11;1;63;46;22;59;15;2; ; ; 
Córdoba;JUAREZ CELMAN;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;548; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;212; ; ; ; ; ; ;4; ; ; ;263; ; ; ; ; ; ; ; ; ; ;1; ;3;1; ; ; ; ; ; ;14;7; ; ; ; 
Córdoba;JUAREZ CELMAN;Privado;Urbano;12; ; ; ; ;279; ; ; ; ; ; ; ;881; ; ; ; ; ; ; ;2404; ; ; ; ; ; ; ;211; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;62;41; ; ; ;2;3;7;2; ;0;158; ; ;3; ;2;3;3; ;2;3;6; ;5;6; ;2; ; ;8; ;8;8;15; ; ; 
Córdoba;MARCOS JUAREZ;Estatal;Rural;41;1; ; ; ; ; ; ; ; ; ; ; ;242; ; ; ; ; ; ; ;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;345;292; ;48; ;12;26;1; ; ;51;0; ;274;15; ;9;15;22; ;12;18; ; ;1; ;1; ; ;4; ; ; ; ; ; ; ; 
Córdoba;MARCOS JUAREZ;Estatal;Urbano;85; ; ;1; ;127; ; ; ; ; ; ; ;3273; ; ; ; ; ; ; ;4236; ; ; ; ; ;564; ;372; ; ; ; ; ; ; ;3; ; ; ; ;1; ; ; ; ; ; ; ;6;4; ; ; ;9; ;1;5; ; ; ;1;4; ; ; ; ;10; ; ;3;2;2; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ;2520;3016;276;1589;170;32;34;16;6; ;82;549; ;3156;28;1;29;28;33;1;28;16;14;2;6;16;14;25;8;22;90;11;51;71;4; ; ;1
Córdoba;MARCOS JUAREZ;Privado;Urbano;37; ; ; ; ;352; ; ; ; ; ; ; ;1057; ; ; ; ; ; ; ;3452; ;99; ; ; ;209; ;168; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ; ; ;1; ; ; ; ;2; ; ; ;1; ; ; ;5;1; ; ;2; ;1;5;1; ; ; ; ;1; ; ; ; ; ; ; ;117;158; ;101; ;9;12;15;5; ;9;946; ;145;6; ;9;6;8; ;8;7;14;1;4;15;2;11;2;9;34;2;22;43;11; ; ; 
Córdoba;MINAS;Estatal;Rural;41; ; ;1; ; ; ; ; ; ; ; ; ;328; ; ; ; ; ; ; ;448; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;708;842;625;281;30;9;25;8; ; ;81;51; ;313;16; ;3;15;22; ;4;14;5; ;4;5; ; ;1;7;2;3;4;3;1; ; ; 
Córdoba;POCHO;Estatal;Rural;40; ; ; ; ; ; ; ; ; ; ; ; ;201; ; ; ; ; ; ; ;403; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;563;710;493;257;36;14;28;1; ; ;19;102; ;201;22; ;3;22;26; ;3;23;4; ;2;4; ;2;2;3;1;1;3;1; ; ; ; 
Córdoba;PRESIDENTE ROQUE SAENZ PEÑA;Estatal;Rural;35; ; ; ; ; ; ; ; ; ; ; ; ;147; ; ; ; ; ; ; ;457; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;299;350;55;98; ;15;20;5; ; ;0;74; ;211;15; ;4;15;15; ;5;14;4; ;3;4;1; ; ; ;3; ;12;4;1; ; ; 
Córdoba;PRESIDENTE ROQUE SAENZ PEÑA;Estatal;Urbano;27; ; ; ; ; ; ; ; ; ; ; ; ;1120; ; ;216; ; ; ; ;2210; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ;1; ;1; ; ; ;1; ; ; ;2;1; ; ; ;1; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1369;1761; ;1169;8;9;10;5;2; ;216;659; ;1403;10; ;10;10;10; ;10;3;4; ;3;5;3;9;5;32;45;2;13;5;26; ; ; 
Córdoba;PRESIDENTE ROQUE SAENZ PEÑA;Privado;Urbano;7; ; ; ; ;59; ; ; ; ; ; ; ;304; ; ; ; ; ; ; ;847; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;17; ; ;27; ;1;2;3;2; ;8;69; ;199; ; ;2; ;1; ;2;1;3; ;2;3; ; ; ;1;5; ;8;6;1; ; ; 
Córdoba;PUNILLA;Estatal;Rural;33; ;21;8; ;1; ; ; ; ; ; ; ;851; ; ; ; ; ; ; ;1289; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2; ;3; ;1; ; ;1;1; ;1;2;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2230;2439;206;686;39;12;17;4; ;1;18;702;202;1000;12;1;4;13;15;1;3;9;4; ;3;4;2;6; ;8;14;3;9;26;22; ; ; 
Córdoba;PUNILLA;Estatal;Urbano;107;56;4;22; ;85; ; ; ; ; ; ; ;8104; ; ; ; ; ; ; ;10197; ; ; ; ; ;16; ;500; ; ; ; ; ;147; ; ;2;1; ;1; ;1; ;10; ; ; ; ;4;1; ;6;4;4;2; ;41;6;7; ;7;5;4;4;4;2;2;2;4;16;16;15; ;1; ; ; ;1; ;1;1; ;1; ; ; ; ;9013;12223;97;6261;160;40;39;23;6;23;194;2230; ;8703;41; ;34;41;41; ;32;24;21; ;19;23;22;35;11;121;180;69;71;134;94; ; ;1
Córdoba;PUNILLA;Privado;Urbano;57; ; ;4; ;736; ; ;170; ; ; ; ;3658; ; ;383; ; ;197; ;7072; ; ; ; ; ;999; ;244; ; ; ; ; ; ; ; ;1;1;1; ; ; ; ;2;1; ; ; ;1;2;2;1; ; ; ; ;3;10;15;1; ;4;3;1;1; ;4;1; ;6;15;45; ; ; ; ;1;1; ; ; ;1; ;1; ; ; ; ;30; ; ; ;17;18;25;5; ;19;1594;383; ;12; ;14;12;8; ;13;9;23; ;3;23;1;22;3;3;130;8;16;118;6; ;1; 
Córdoba;RIO CUARTO;Estatal;Rural;117; ; ; ; ;1; ; ; ; ; ; ; ;685; ; ; ; ; ; ; ;1844; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;899;1210;357;504;189;40;72;14; ; ;11;446;21;702;47; ;16;49;59; ;15;53;8; ;12;8;6; ;1;15;10;4;28;10;1; ; ; 
Córdoba;RIO CUARTO;Estatal;Urbano;138;27; ;1;2;236; ; ; ; ; ; ; ;6477; ; ; ; ; ; ; ;11959; ; ;49; ; ;87; ;665; ; ; ; ; ; ; ;19; ; ;1; ;1; ; ;3;1;1; ; ;44;6; ;4; ;6;1;3;17;4;4; ; ;44;1;1;5; ;4;1;1;3;2;3; ; ;2; ;1; ; ;1; ; ; ; ; ; ; ;6184;9243;542;5198;39;53;51;29;9;3;267;2676; ;8465;53;1;47;53;52; ;46;44;26; ;23;28;22;51;19;202;300;88;197;95;34;3; ; 
Córdoba;RIO CUARTO;Privado;Urbano;77; ; ; ; ;1603; ; ;23; ; ;113; ;5784; ; ; ; ; ;288; ;9966; ; ; ; ; ;240; ;508; ;27; ; ; ; ; ; ;1; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ;5;1;5;2;1;5;1;5;1; ;1; ;1;2;8;8; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ;237;322;73;73;9;20;24;33;8;6;19;1229;604;84;21; ;14;21;14; ;13;19;31; ;9;34;1;40;5;1;142;7;9;119;33; ; ; 
Córdoba;RIO PRIMERO;Estatal;Rural;93; ;6; ; ;1; ; ; ; ; ; ; ;558; ; ; ; ; ; ; ;1152; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ;1; ; ; ; ;13; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1352;1498;512;462;89;22;45;14; ;1;171;451;122;488;42;1;6;42;52;1;5;44;8; ;9;8; ;5; ;8;9;9;8;24;12; ; ; 
Córdoba;RIO PRIMERO;Estatal;Urbano;33; ; ; ; ; ; ; ; ; ; ; ; ;2052; ; ; ; ; ; ; ;2651; ; ; ; ; ;108; ;125; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ;1; ; ;2; ;27;1; ; ; ; ; ; ;1;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1657;3001;211;1648;211;11;11;7;3; ;76;715;166;1911;11; ;11;11;10; ;9;10;7; ;4;8;2;17;3;10;41;9;19;32;17; ; ; 
Córdoba;RIO PRIMERO;Privado;Urbano;11; ; ; ; ;106; ; ; ; ; ; ; ;895; ; ; ; ; ; ; ;1775; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;214;374; ;179; ;1;3;6;1; ;47;236; ;255;1; ;3;1;2; ;3;2;5; ;1;5; ;3; ; ;26;1;2;22;12;1; ; 
Córdoba;RIO SECO;Estatal;Rural;50; ;4; ; ; ; ; ; ; ; ; ; ;104; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;827;1174;311;556;48;11;34;5; ;2;30;128;77;88;19; ;9;19;27; ;7;28;2; ;5;2; ; ; ;7;2;1;4;1;10; ; ; 
Córdoba;RIO SECO;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ;448; ; ; ; ; ; ; ;1151; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;856;1110;145;656;56;2;3;3;2; ;50;102;278;299;3; ;3;3;2; ;2;2;2; ;2;3; ; ; ;7;4;1;8;6;10; ; ; 
Córdoba;RIO SEGUNDO;Estatal;Rural;68; ; ; ; ;5; ; ; ; ; ; ; ;708; ; ; ; ; ; ; ;1107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;871;1008;176;304;40;27;35;14; ; ;44;349; ;776;31; ;8;31;38; ;4;26;9; ;6;9;2;7; ;5;13;1;14;22;4; ; ; 
Córdoba;RIO SEGUNDO;Estatal;Urbano;62; ; ; ; ; ; ; ; ; ; ; ; ;3307; ; ; ; ; ; ; ;5448; ; ; ; ; ; ; ;304; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ;13; ;2;1; ;3; ; ;1;2;2;1; ;21; ;1; ; ; ; ;2;2;2;4; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2906;4644;244;2705;192;20;21;16;3; ;462;1248; ;3977;20; ;22;20;20; ;22;16;15;1;8;16;14;26;7;68;139;39;72;110;34; ; ; 
Córdoba;RIO SEGUNDO;Privado;Urbano;29; ; ; ; ;493; ; ; ; ; ; ; ;1526; ; ; ; ; ; ; ;3959; ; ; ; ; ;89; ;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;1;4; ; ; ; ; ; ; ; ;1;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ;188;178; ;72;72;9;9;14;3; ;1;925; ;188;4; ;5;4;4; ;5;3;13;1;6;13; ;9;2; ;35; ;6;68;13; ; ; 
Córdoba;SAN ALBERTO;Estatal;Rural;79; ; ; ; ;4; ; ; ; ; ; ; ;792; ; ; ; ; ; ; ;1186; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1935;2667;569;807;104;23;43;11; ; ;31;310;77;755;38; ;4;39;43; ;2;35;7; ;6;7; ;2;1;17;10;12;27;11;2; ; ; 
Córdoba;SAN ALBERTO;Estatal;Urbano;20; ; ; ; ; ; ; ; ; ; ; ; ;996; ; ; ; ; ; ; ;1643; ; ; ; ; ; ; ;300; ;63; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2; ;1; ; ; ; ; ; ; ;2; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2050;3384;557;1143; ;6;6;5;2; ;0;277; ;1104;6; ;6;6;6; ;5;5;4; ;4;6;3;7; ;41;17;2;15;10;27; ; ; 
Córdoba;SAN ALBERTO;Privado;Urbano;7; ; ; ; ;50; ; ; ; ; ; ; ;556; ; ; ; ; ; ; ;990; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;336;546; ; ; ;1;1;4; ; ;0;235; ; ;1; ;2;1;1; ;1;1;4; ; ;4; ;2;1; ;11;1; ;30;7; ; ; 
Córdoba;SAN JAVIER;Estatal;Rural;57; ; ; ; ;15; ; ; ; ; ; ; ;1110; ; ; ; ; ; ; ;1332; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ; ; ;1; ; ; ; ; ; ;11;1; ; ; ; ;1; ;1; ;4; ; ;3; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2437;3225;240;937; ;21;29;7; ;1;145;153; ;898;29; ;4;29;30; ;3;22;5; ;6;5;3;3;1;17;6;11;44;7;6; ; ; 
Córdoba;SAN JAVIER;Estatal;Urbano;42; ; ; ; ; ; ; ; ; ; ; ; ;2353; ; ; ; ; ; ; ;3381; ; ; ; ; ; ; ;423;12; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;1;13; ; ;2; ;1; ; ; ;1;1; ; ;12; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3549;4584;141;2036;156;14;17;6;6; ;68;754;289;1538;15; ;11;15;17; ;8;16;5; ;4;6;10;14;5;40;64;8;52;15;49; ;3;1
Córdoba;SAN JAVIER;Privado;Urbano;13; ; ; ; ;253; ; ; ; ; ; ; ;837; ; ; ; ; ; ; ;1453; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;2; ; ; ; ; ; ; ;5;6; ; ;1; ; ;3; ; ; ; ; ; ; ; ; ; ;169; ; ; ;3;3;5;2; ;4;415; ; ;3; ;1;3;3; ;1;3;5; ;1;5; ;8; ;1;23; ;3;29;1; ; ; 
Córdoba;SAN JUSTO;Estatal;Rural;181; ;3;3; ;24; ; ; ; ; ; ; ;1645; ; ; ; ; ; ; ;2148; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1933;2116;254;668;37;56;96;29; ;9;50;611; ;2054;84;1;16;84;95;2;17;52;23; ;11;23;4;9;1;17;30;12;24;30;4; ; ; 
Córdoba;SAN JUSTO;Estatal;Urbano;114; ; ; ; ; ; ; ; ; ; ; ; ;8628; ; ; ; ; ; ; ;10857; ; ; ; ; ;601; ;841; ;19; ; ; ; ; ;3; ;1; ; ; ; ; ;2;1; ; ; ;15;3;1;3; ;5;1; ;9;4;3; ; ;2; ; ;1; ;2;1; ; ;1;4; ; ; ;2;1;2; ;1; ; ; ; ; ; ; ;4432;7341;304;3659;245;40;43;26;9;2;158;1876; ;8028;42; ;41;42;42; ;39;29;18; ;16;25;17;70;8;134;314;36;152;305;24; ;2;1
Córdoba;SAN JUSTO;Privado;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1083; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;288;316; ; ; ;1;1;7; ; ;0;327; ; ;1; ; ;1;1; ; ;1;7; ; ;7; ; ; ; ;9; ;5;15;1; ; ; 
Córdoba;SAN JUSTO;Privado;Urbano;56; ; ; ; ;532; ; ; ; ; ;82; ;2592; ; ; ; ; ;148; ;6321; ; ; ; ; ;89; ;620; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;2; ;1; ;1; ; ; ;2; ; ; ; ;4; ;3; ;1;2; ; ; ; ; ;1; ;7;1; ; ; ; ;1; ; ; ;4;1; ;2;1; ; ; ;147;189; ;1; ;13;18;23;8; ;34;966;148; ;11; ;11;11;9; ;11;10;21; ;4;21;1;20;7;3;40;2;19;72;15; ; ; 
Córdoba;SANTA MARIA;Estatal;Rural;74; ; ;2; ;5; ; ; ; ; ; ; ;1659; ; ; ; ; ; ; ;1932; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;32; ; ; ; ; ; ; ;1; ;1; ; ;47; ; ; ; ;1;2;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2778;3862;392;1354;20;20;35;13; ;21;71;560; ;1814;34; ;8;34;38; ;4;18;6; ;10;6;3;7;8;18;36;13;19;43;10; ; ; 
