provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Entre Ríos;CONCORDIA;Privado;Urbano;47; ; ; ; ;612; ; ; ; ; ; ; ;3723; ; ; ; ; ; ; ;2867; ;166; ; ; ;254; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;4;1;1; ; ; ; ; ; ; ; ; ; ;3; ; ;4; ; ; ;1; ; ; ; ; ;2; ; ; ; ; ;997;795; ;862; ;15;19;16;4;3;28;295;335; ;19; ;12;19;20; ;12;22;16; ; ;16;1;32;2;9;122;45;7;39;7; ;1; 
Entre Ríos;DIAMANTE;Estatal;Rural;45; ; ; ; ; ; ; ; ; ; ; ; ;197; ; ; ; ; ; ; ;693; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;803;598;159;696; ;19;31;11;1; ;15;97;177;20;25; ;5;25;26; ;5;28;3; ;7;4; ;2;2;13;6;1;5;3; ; ; ; 
Entre Ríos;DIAMANTE;Estatal;Urbano;34; ;1; ; ; ; ; ; ; ; ; ; ;861; ; ; ; ; ; ; ;1970;214; ;100; ; ; ; ;60; ;18; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;3; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ;1;1;1; ; ;1; ; ;2068;1697;46;2195;94;13;13;9;4; ;67;238;229;748;18; ;14;18;10; ;10;12;6; ;7;7;8;12; ;36;24;11;30;2; ; ; ; 
Entre Ríos;DIAMANTE;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;103;116;78;91; ; ;2;1; ; ;5;0;63; ;1; ;1;1;1; ;1;2;1; ; ;1; ; ; ;2; ; ; ; ; ; ; ; 
Entre Ríos;DIAMANTE;Privado;Urbano;14; ; ; ; ;184; ; ; ; ; ; ; ;1069; ; ; ; ; ; ; ;1375; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;5;1; ;1; ;1;4;2;1; ;1;1; ;8; ; ; ;2; ; ; ;4;1;1; ;5;1;2;1;3;3;5;1;1;2;1; ; ; ; ; ; ; ;2;4;5;2; ;15;7; ;197;5; ;4;5;5; ;4;4;5; ; ;5;3;7;1; ;20;1; ;5;1; ; ;1
Entre Ríos;Enmascarado;Privado;Rural;8; ; ; ; ;17; ; ; ; ; ; ; ;110; ; ; ; ; ; ; ;282; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;230;239; ;2;40; ;3;2; ; ;0;4;110; ;3; ;2;3;2; ;2;3;1; ;1;2; ; ; ; ; ; ; ;3; ; ; ; 
Entre Ríos;Enmascarado;Privado;Urbano;13; ; ; ; ;86; ; ; ; ; ; ; ;510; ; ; ; ; ; ; ;676; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;944;755; ;996; ;2;4;4;1;1;31;9; ; ;8; ;6;8;7; ;4;7;1; ;3;1;3;4;2;4;13;2; ; ;2; ; ; 
Entre Ríos;FEDERACION;Estatal;Rural;55; ; ; ; ; ; ; ; ; ; ; ; ;137; ; ; ; ; ; ; ;1241; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1520;1110;684;937;63;26;39;10; ;4;24;131;177;58;21; ;14;21;24; ;20;26;3; ;5;5;3;1;1;7;2;2;19;20;2; ; ; 
Entre Ríos;FEDERACION;Estatal;Urbano;42; ; ;7; ;50; ; ; ; ; ; ; ;1192; ; ; ; ; ; ; ;3798; ;335; ; ; ;54; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;3; ; ;1;2; ;1; ; ; ; ;1; ;8; ;3; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3334;4806;2236;3297;26;15;20;12;1;3;106;381; ;591;22;1;16;22;19;1;16;18;11; ;8;12;22;5;8;65;24;39;50;19;35; ; ; 
Entre Ríos;FEDERACION;Privado;Urbano;15; ; ; ; ;82; ; ; ; ; ; ; ;688; ; ; ; ; ; ; ;1322; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;2; ; ; ; ; ;2;1;2; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;843;434;208;807; ;1;8;6;1; ;26;87; ;408;8; ;8;8;8; ;8;7;6; ;1;6;1;18;3;2;49;23; ;9;1; ; ; 
Entre Ríos;FEDERAL;Estatal;Rural;48;4; ; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ;426; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;842;930;47;717; ;11;27;4; ; ;13;53;157;56;15;7;11;15;17;8;15;17;1;1;4;2;2; ; ;3; ;1;2; ; ; ; ; 
Entre Ríos;FEDERAL;Estatal;Urbano;23; ; ; ; ; ; ; ; ; ; ; ; ;591; ; ; ; ; ; ; ;1402; ; ; ; ;268; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2200;2521;9;1858;9;9;11;6;1; ;42;159;113;491;11;2;8;11;7;2;6;6;4; ;4;6;6;1;2;12;11;27;2; ;1; ; ; 
Entre Ríos;FELICIANO;Estatal;Rural;25; ; ; ; ; ; ; ; ; ; ; ; ;70; ; ; ; ; ; ; ;519; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;598;858; ;639;53;8;13;5; ; ;2;247; ;45;7;7;2;7;9;9;3;8; ;2;3; ; ; ; ;6; ; ;7; ; ; ; ; 
Entre Ríos;FELICIANO;Estatal;Urbano;13; ; ; ; ;77; ; ; ; ; ; ; ;508; ; ; ; ; ; ; ;1034;81; ; ; ; ; ; ;90;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1638;1563; ;1442; ;6;7;4;1;3;21;562;236;98;9; ;5;9;5; ;3;7;2; ;2;3;5; ; ;8; ; ;1; ; ; ; ; 
Entre Ríos;GUALEGUAY;Estatal;Rural;40; ; ; ; ; ; ; ; ; ; ; ; ;23; ; ; ; ; ; ; ;287; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;447;380; ;138; ;7;25;5; ; ;28;18;40; ;13; ;7;13;17; ;14;18;6; ;2;6; ; ; ;6; ;2; ;2;1; ; ; 
Entre Ríos;GUALEGUAY;Estatal;Urbano;37; ; ; ; ;90;45; ;45; ; ; ; ;1290;294; ;115; ; ; ; ;3204;460;431;161; ; ; ; ;117; ; ; ; ; ;157; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ; ; ; ; ;1;5;3; ; ; ; ; ; ; ; ;3; ; ;1; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;4218;3094;284;5704;12;16;20;7;4; ;117;537;554;581;21; ;20;21;12; ;16;16;10; ;8;11;12;21;3;96;13;5;19;6;14; ; ;1
Entre Ríos;GUALEGUAY;Privado;Urbano;9; ; ; ; ;76; ; ; ; ; ; ; ;281; ; ; ; ; ; ; ;420; ; ; ; ; ; ; ;64; ;31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;100; ;89; ;2;3;1;2; ;22;35; ;78;3; ;4;3;2; ;4;2;3; ;1;3;4; ; ;13; ; ; ;3;3; ; ; 
Entre Ríos;GUALEGUAYCHU;Estatal;Rural;75; ; ; ; ; ; ; ; ; ; ; ; ;83; ; ; ; ; ; ; ;810; ; ; ;36; ;53; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1045;601;189;765; ;26;46;9;1;1;39;123;69; ;35;1;15;35;42;1;18;43;3; ;8;3;1; ;2;5;1;5;1;1;8; ; ; 
Entre Ríos;GUALEGUAYCHU;Estatal;Urbano;57; ; ; ; ; ; ; ; ; ; ; ; ;2024;37; ; ; ; ; ; ;5545;313; ; ; ; ;327; ;115; ;50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ;6; ; ; ; ; ;2; ; ; ; ;1; ;4;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5046;3491;1785;5141;41;26;30;17;5;1;213;517;884;310;34;3;31;33;21; ;23;27;16; ;15;16;9;17;7;65;21;21;53;10;43; ; ; 
Entre Ríos;GUALEGUAYCHU;Privado;Urbano;46; ; ; ; ;652; ; ; ; ; ; ; ;2155; ; ; ; ; ; ; ;4097; ; ; ; ; ;1; ;235; ; ; ; ; ; ; ;1;1; ; ; ; ;2;2;1; ; ; ; ;3;1; ;1; ;2; ;2;2; ;1; ; ; ;1; ;1; ; ; ;5;2; ;2; ; ; ;1; ;4; ; ; ;2; ;1; ; ; ;495;156; ;301; ;11;13;18;5; ;22;74;138; ;16; ;13;16;12; ;11;13;13; ;4;14;3;39;2;2;47;5;2;38;6; ;1;13
Entre Ríos;ISLAS DEL IBICUY;Estatal;Rural;32; ; ; ;1; ; ; ; ; ; ; ; ;305; ; ; ; ; ; ; ;592; ; ; ; ; ; ; ;13; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1310;1974;50;1263;9;9;14;6;1; ;26;27;109;271;17;2;2;17;18;2;1;19;2;1;4;3;1; ; ;3;1;3;1; ; ; ; ; 
Entre Ríos;ISLAS DEL IBICUY;Estatal;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ;226; ; ; ; ; ; ; ;15; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;537;408;121;415; ;1;1;3;1; ;0;5; ;125;1; ;1;1;1; ;1;1;1; ;2;2; ;1;3;2; ;1;2; ; ; ; ; 
Entre Ríos;LA PAZ;Estatal;Rural;84; ; ; ; ; ; ; ; ; ; ; ; ;458; ; ; ; ; ; ; ;1749; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2143;2357;247;1664;167;24;49;14; ;1;67;212;171;305;31; ;20;31;47; ;24;45;8; ;6;10;2;1;1;7;2;3;2; ;2; ; ; 
Entre Ríos;LA PAZ;Estatal;Urbano;39; ; ; ; ; ; ; ; ; ; ; ; ;981; ; ; ; ; ; ; ;3469; ;75; ; ; ; ; ;265; ;87; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4354;4891;610;4439;13;18;19;11;3;2;158;349;104;1055;25;3;22;25;17;1;16;16;8; ;10;9;20;5;1;39;7;37;12;5;3; ; ;1
Entre Ríos;LA PAZ;Privado;Urbano;18; ; ; ; ;50; ; ; ; ; ; ; ;527; ; ; ; ; ; ; ;1102; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;493;493; ;369; ;4;8;8;2;57;171;236;146;90;7; ;6;7;5; ;6;6;6; ;4;6; ;9;6; ;28;4;6; ; ; ; ;1
Entre Ríos;NOGOYA;Estatal;Rural;89; ;3; ; ; ; ; ; ; ; ; ; ;246; ; ; ; ; ; ; ;996; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2; ; ; ;1; ; ; ;2; ; ; ; ;1; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1507;1383;180;1335;45;27;65;12; ;1;37;226;227; ;17;1;34;17;18;3;50;22;11; ;2;14;2; ; ;16; ;1;2; ; ; ; ; 
Entre Ríos;NOGOYA;Estatal;Urbano;22; ; ; ; ; ; ; ; ; ; ; ; ;672; ; ; ; ; ; ; ;1199;221; ;204; ; ; ; ;126;6;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2386;2422;59;1857;18;9;12;7;1; ;58;307;244;90;12; ;12;12;8; ;11;9;6; ;4;7;5;1;7;30;2;9;7;2;1; ; ; 
Entre Ríos;NOGOYA;Privado;Urbano;15; ; ; ; ;258; ; ; ; ; ; ; ;1285; ; ; ; ; ; ; ;1142;58; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;618;339;252;340; ;3;3;5;2; ;4;30; ; ;4; ;5;5;2; ;4;2;4; ;1;4; ;13;1;8;2; ;4;3;1; ; ; 
Entre Ríos;PARANA;Estatal;Rural;97; ; ; ; ; ; ; ; ; ; ; ; ;177; ; ; ; ; ; ; ;1649; ; ; ; ; ;175; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2072;2176;482;1652;262;39;58;24;2; ;36;268;68;125;37;2;20;37;45;2;21;46;12; ;10;15;1;2; ;8;6;6;6;10;3; ; ; 
Entre Ríos;PARANA;Estatal;Urbano;197; ;1; ; ;118; ; ; ; ; ; ; ;4943;110;267;70; ; ; ; ;14878;1016;159;45; ; ;1375; ;229; ;135; ; ; ;139; ;1; ;1;1; ; ;1; ;6; ; ; ; ;11; ; ;12; ;4;1; ;9;1; ; ; ;5;2; ;20; ;1; ;1;7;2;2; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ;14831;15135;3140;13843;286;67;89;60;6;9;864;2414;853;2482;103;4;72;93;79;1;63;83;49;2;51;54;63;47;24;274;175;30;71;40;23; ; ; 
Entre Ríos;PARANA;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ;175; ; ; ; ; ; ; ;81; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;90;70; ;70; ;1;2;1; ; ;4;1;69; ;2; ;1;2;1; ;1;2;1; ; ;1; ; ;2; ;2;1; ; ; ; ; ; 
Entre Ríos;PARANA;Privado;Urbano;141; ; ; ; ;2998; ; ; ; ; ;224; ;10634; ; ; ; ; ;455; ;10949; ; ; ; ; ;275; ;149; ;11; ; ;14;251; ; ;2; ; ; ; ; ; ;4; ; ;1; ; ;2; ;1; ; ;1;2;2;1;4;1; ; ; ;1; ; ; ;4; ;7;3;3;1; ; ; ; ;1; ; ;1; ;1; ; ; ; ;1510;970;76;786; ;34;51;45;16; ;68;934;149;1103;51; ;33;50;49; ;30;45;43;1;14;44;3;91;6;26;182;37;16;55;15;1;9; 
Entre Ríos;SAN SALVADOR;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ;74; ; ; ; ; ; ; ;244; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;384;383;14;248; ;7;12;2; ; ;73;10; ;74;3; ;9;3;4; ;11;4;1; ; ;2; ; ;1;4;1;5; ; ;5; ; ; 
Entre Ríos;SAN SALVADOR;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ;280; ; ; ; ; ; ; ;1001; ; ; ; ; ;698; ;24; ; ; ; ; ;122; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1000;794;490;1850; ;3;3;4;1; ;14;53;277;156;6; ;5;6;2; ;2;3;4;1;4;4;5;1; ;46; ; ;29;2; ; ; ; 
Entre Ríos;TALA;Estatal;Rural;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;249; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;201;407;23;346; ;8;17;5; ; ;6;29; ;19;1; ;16;1;2;2;24;2;4; ;2;4; ; ;2;3; ;1;2; ;1; ; ; 
Entre Ríos;TALA;Estatal;Urbano;27; ; ; ; ; ; ; ; ; ; ; ; ;508; ; ; ; ; ; ; ;2103;7; ; ; ; ; ; ;45; ;9; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ;1; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2139;2073;608;1912;78;12;13;8;3; ;59;203;335;153;12; ;9;12;10; ;7;12;7; ;5;8;5;3;1;26;14;1;12; ;19; ; ;1
Entre Ríos;TALA;Privado;Urbano;6; ; ; ; ;149; ; ; ; ; ; ; ;366; ; ; ; ; ; ; ;431; ; ; ; ; ; ; ;28; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;65;35;305; ; ; ;3;2;1; ;0;5; ; ;3; ;1;3;3; ;1;3;2; ;1;2; ;6; ; ;5; ; ; ;1; ; ; 
Entre Ríos;URUGUAY;Estatal;Rural;71; ;2; ; ; ; ; ; ; ; ; ; ;165; ; ; ; ; ; ; ;1378; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1307;857;200;564; ;23;45;12; ;2;34;148;158;46;27; ;10;26;33; ;19;36;3; ;11;4;5; ;1;11;2; ;2;3;2; ; ; 
Entre Ríos;URUGUAY;Estatal;Urbano;57; ; ; ; ;41;40; ; ; ; ; ; ;1144;252;145; ; ; ; ; ;5071;388; ; ;15; ;777; ;65; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ; ; ;4;1; ;6; ;2;1;2;3; ; ; ; ; ; ; ;1; ;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;3667;3856;1106;3393;60;26;26;22;1;1;101;357;346;435;32;1;25;31;23; ;18;25;14; ;17;16;12;10; ;45;43;28;15;12;32;2; ; 
Entre Ríos;URUGUAY;Privado;Rural;5; ; ; ; ;80; ; ; ; ; ; ; ;249; ; ; ; ; ; ; ;225; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;1; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;204; ; ; ;2;2; ; ;1;8; ; ;3; ; ;3;3; ; ;3;1; ; ;2; ; ; ; ;3; ; ;3; ; ; ; 
Entre Ríos;URUGUAY;Privado;Urbano;25; ; ; ; ;516; ; ; ; ; ;46; ;1992; ; ; ; ; ;167; ;2126; ; ; ; ; ;103; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ;1; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;180;156;88;229; ;7;11;10;2; ;3;154; ; ;10; ;6;10;8; ;5;8;8; ;3;8;1;23; ;6;45;3;1;14;16; ;1; 
Entre Ríos;VICTORIA;Estatal;Rural;51; ; ;30; ;1; ; ; ; ; ; ; ;54; ; ; ; ; ; ; ;433; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;593;619; ;259;27;8;21;15; ;1;31;75;31;21;15; ;4;16;28; ;4;28;16; ;3;16; ; ; ;5;2;2; ; ;5; ; ; 
Entre Ríos;VICTORIA;Estatal;Urbano;30; ; ; ; ; ; ; ; ; ; ; ; ;847; ; ; ; ; ; ; ;2124;156; ; ; ; ; ; ;152; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;1; ; ; ; ;1; ; ;1; ;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2819;3545;316;2796;70;11;9;9;3; ;54;189;571;108;17;2;17;17;7;1;7;9;8;1;5;9;24;2;4;49;15;8;21;5;7; ; ; 
