provincia;Departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Formosa;FORMOSA;Estatal;Rural;40; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;829; ;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1559;1121;383;1128; ;9;12;13; ;8;152;3;271;45;8; ;7;8;10; ;4;16;11; ;8;11; ;1;3;8;1;6;24; ;13; ; ; 
Formosa;FORMOSA;Estatal;Urbano;164;191;666;476;26; ; ; ; ; ; ; ; ;998; ; ; ; ; ; ; ;17829;1399;194; ; ; ;437; ;759; ;19;30; ; ; ; ;1; ; ; ; ;8; ; ;1; ; ; ; ;4; ; ;2; ;30; ; ;1; ; ; ; ;2; ;1;8;2;21; ; ;1; ;2; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ;28637;18327;7141;24434; ;54;59;36;9;8;1272;4;640; ;58; ;56;58;58; ;53;59;35;1;37;36;112;74;37;452;245;107;400;52;40;1; ;6
Formosa;FORMOSA;Privado;Urbano;51;1; ; ; ;543; ; ; ; ; ; ; ;2295; ; ; ; ; ; ; ;3193;94; ; ; ; ; ; ;558; ; ; ; ; ;6; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;3; ;4;1; ; ; ; ; ; ; ; ; ;1; ;3; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2258;1235;132;1800; ;21;12;12;6; ;29;104; ; ;38; ;30;38;12;1;9;12;12; ;9;12;34;33;26;24;70;8;20;44;23; ; ;3
Formosa;LAISHI;Estatal;Rural;46;42;108;161; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;456; ; ; ; ; ;161; ;53; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;945;813;41;893; ;11;16;12;1; ;24;4;235;10;15; ;2;15;14; ;2;17;2; ;13;2;3; ; ;11; ; ;7; ; ; ; ; 
Formosa;LAISHI;Estatal;Urbano;14; ; ;12;57; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;752; ; ; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1242;1335; ;1190; ;3;4;3;3; ;26;13; ;14;3; ;3;3;4;1;3;4;3; ;3;4;6; ; ;32;1; ;13; ;1; ; ; 
Formosa;MATACOS;Estatal;Rural;31;63;167;110; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;257; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;511;384;26;236; ;7;7;6; ;1;22;0;106;22;7; ; ;7;11; ;1;14;6; ;3;6; ; ; ; ; ; ; ; ; ; ; ; 
Formosa;MATACOS;Estatal;Urbano;21;196;503;589; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1731; ; ; ; ; ; ; ;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2588;2511;284;3190;743;7;8;3;1; ;315;17;568; ;7; ;5;7;6; ;5;9;1;1;4;1;2;1;1;34; ; ;17;1;3;2; ; 
Formosa;PATIÑO;Estatal;Rural;213;360;1554;1384; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1511; ; ; ; ; ;466; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4007;3453;592;2854;102;51;67;56; ;5;214;70;386;53;55; ;12;55;69; ;20;79;29; ;33;30;5; ; ;11;1;4;7; ;2; ; ; 
Formosa;PATIÑO;Estatal;Urbano;89;140;546;260;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3742; ; ; ; ; ; ; ;381; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ;11; ; ; ;1; ; ; ;1;1; ;1;1;19; ; ;1; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ;7970;7292;1407;6424; ;26;30;13;9;9;321;162;375;345;32; ;23;32;28; ;23;31;13; ;11;14;26; ;4;115;3;11;52; ; ;1; ;1
Formosa;PILAGAS;Estatal;Rural;63;11;180; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;671; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1617;1386;25;1423; ;17;24;16; ;2;186;10;171; ;15; ;8;15;27; ;11;28;8; ;9;13;5; ; ;7; ;1;8;1;1; ; ; 
Formosa;PILAGAS;Estatal;Urbano;18;40;10;145;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;942; ; ; ; ; ; ; ;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1365;1371; ;1228; ;7;6;3;2; ;32;142;123; ;6; ;7;6;5; ;5;6;3; ;3;3;4; ; ;11; ; ;7; ; ; ; ; 
Formosa;PILCOMAYO;Estatal;Rural;95;41;517;157; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;907; ; ; ; ; ;57; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;26; ; ; ; ; ; ; ; ;2; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2373;2264;293;1981; ;32;33;18; ;6;163;4;817; ;29; ;10;29;24; ;14;36;15; ;16;15;4;3;1;14; ; ;1; ;2; ; ; 
Formosa;PILCOMAYO;Estatal;Urbano;66;54;190;43;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6360; ;68; ; ; ;127; ;456; ; ; ; ; ; ; ; ;1; ;1; ;9; ; ; ; ; ; ; ;1; ; ; ; ;114; ; ; ; ; ; ; ;1; ;1;1; ;56;2;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9699;5753;508;8632; ;23;21;17;4;11;188;1196;1075; ;20;1;20;20;17; ;17;21;14;1;13;16;32;8;5;124;1;15;42;9;9; ; ; 
Formosa;PILCOMAYO;Privado;Urbano;13; ; ; ; ; ; ; ; ; ; ; ; ;232; ; ; ; ; ; ; ;1637; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1024;348; ;917; ;5;3;4;3; ;11;0; ; ;11; ;4;10;3; ;3;3;3; ;4;3;2;7;6;6;7;5;20; ;24; ; ; 
Formosa;PIRANE;Estatal;Rural;153;29;56;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1216; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1792;1634;126;1472;228;30;59;46; ;7;76;10; ; ;24; ;8;24;66; ;10;66;10; ;36;17; ; ; ;7; ; ;5; ;2; ; ; 
Formosa;PIRANE;Estatal;Urbano;68;16;148;135;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5243; ; ; ; ; ; ; ;309; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;7550;6299;934;6760;82;26;24;12;5; ;221;50; ;229;25; ;24;25;24; ;24;24;11;1;11;12;25;5;3;93;12;4;105;6;6; ; ;1
Formosa;PIRANE;Privado;Urbano;10; ; ; ; ;25; ; ; ; ; ; ; ;428; ; ; ; ; ; ; ;587; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;448;529;265;369; ;2;4;3; ; ;0;0; ; ;9; ;8;9;3; ;4;3;3; ;2;3;3;1;1;4;6; ;4;3;1; ; ; 
Formosa;RAMON LISTA;Estatal;Rural;100;594;1804;2016;35; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ;135; ; ; ; ; ;1930; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4392;4525;327;3247;31;31;30;13;1;60;343;23;526;17;27; ;13;27;45; ;17;50;9; ;12;10; ; ; ;12; ;1;10; ; ; ; ; 
Jujuy;COCHINOCA;Estatal;Rural;37;8;49;84; ;51; ; ; ; ; ;3; ;276; ; ; ; ; ;60; ;194;7; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;648;648;202;519;272;17;28;9; ; ;0;17;360; ;3; ; ;22; ; ; ;28;9; ; ;9; ; ; ;1;3;2;1; ;1; ; ; 
Jujuy;COCHINOCA;Estatal;Urbano;12; ; ;365; ; ; ; ; ; ; ; ; ;1385; ; ; ; ; ; ; ;1056;89; ; ; ; ; ; ;157; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1956;713; ;1202; ;4;4;3;1; ;0;0; ; ;4; ;4;4;4; ;4;4;2; ;2;3;5; ; ;35;2; ;27;3; ; ; ;2
Jujuy;DOCTOR MANUEL BELGRANO;Estatal;Rural;22; ; ;20; ;62; ; ; ; ; ; ; ;834; ; ; ; ; ;147; ;822; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1684;944;229;1265;75;6;10;8; ; ;9;12;432; ;5; ;2;8;2; ;2;12;7; ;4;7;2;2;6;28;11;9;25;11;20; ; ; 
Jujuy;DOCTOR MANUEL BELGRANO;Estatal;Urbano;164; ; ; ;10;57; ; ; ; ; ;100; ;24165; ;286; ; ; ; ; ;14186;4016; ;169; ; ;168; ;2015;131;59; ; ; ; ; ;2; ; ; ; ; ;3; ;2;1; ; ; ;41;1;1;7; ;2;1; ;7; ;1; ; ;33;1; ;1; ;1;1; ;2;1; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ;22869;8445;1265;18012; ;62;53;36;14;58;46;1187;2584;616;61;1;59;63;42; ;42;52;29; ;28;31;141;148;82;435;459;234;413;275;132;3;4;13
Jujuy;DOCTOR MANUEL BELGRANO;Privado;Urbano;72; ; ; ; ;1259; ; ; ; ; ; ; ;8211; ; ; ; ; ; ; ;6562; ; ; ; ; ; ; ;1976;51;32; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;3; ;3; ; ;1;1; ; ;3;1; ; ;6;1;4;6;1; ;1; ;3;2;5; ; ;25;1;1;1; ; ;2;1; ; ;1; ; ;1889;325;7;1491;14;33;19;21;18;15;0;300; ; ;35;1;20;36;20; ;6;20;19; ;6;18;2;83;24;10;290;23;12;154;47; ;1;12
Jujuy;EL CARMEN;Estatal;Rural;27; ; ; ; ;96; ; ; ; ; ; ; ;2154; ; ; ; ; ; ; ;760; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;31; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2852;2389;49;2537; ;15;17;8; ;1;17;0;1322;295;9; ;4;14;4; ;3;15;8; ;2;8;5;4;2;75;22;4;44;3;2; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;62; ; ; ; ;50; ; ; ; ; ; ; ;7612; ; ; ; ; ; ; ;6757;1264;257; ; ; ; ; ;201;37; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ; ; ; ; ;26; ; ;2; ; ;1; ;3; ; ; ; ;50; ; ; ; ; ; ; ;1;1;1;1; ;11; ; ; ; ; ; ; ; ; ; ; ; ;10207;3305;453;8795;8;22;21;16;3;2;333;66;432;2238;23; ;21;24;19; ;19;18;13; ;12;16;59;39;20;240;125;29;217;48;28;3;1;9
Jujuy;EL CARMEN;Privado;Urbano;9; ; ; ; ;75; ; ; ; ; ; ; ;981; ; ; ; ; ; ; ;1029; ; ; ; ; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;237;57; ;116; ;5;5;6;1; ;4;120;169; ;5; ;3;5;3; ;2;4;5; ;1;5; ;4; ;12;40;3;8;17;7; ; ;1
Jujuy;Enmascarado;Privado;Rural;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;98; ; ;98; ;2; ; ;1; ; ; ; ; ;2; ;1;2; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;10; ; ; ; ;175; ; ; ; ; ; ; ;960; ; ; ; ; ; ; ;810; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;138;175; ;37; ;6;4;2;2;1;4;0; ; ;7; ;4;7;3; ;1;3;3; ; ;2;4;15;12; ;32;5;1;27;9; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;44;8;52;73; ;43; ; ; ; ; ; ; ;527; ; ; ; ; ; ; ;282; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;795;876;267;772;94;19;30;14; ; ;46;42;547; ;6; ;1;23; ; ; ;30;11;1;2;11;2; ; ;13; ;1;6; ;3; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;17; ; ; ; ;28; ; ; ; ; ; ; ;1692; ; ; ; ; ; ; ;1247;180; ; ; ; ; ; ;115; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1667;646;87;1863;6;6;5;6;2; ;4;300;424; ;6; ;5;6;2; ;3;4;4; ;2;6;6; ; ;46; ;4;47; ;3; ; ; 
Jujuy;LEDESMA;Estatal;Rural;6; ; ; ; ;19; ; ; ; ; ; ; ;375; ; ; ; ; ; ; ;230; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;593;722; ;558; ;3;3;3; ;1;13;0;301; ;2; ;1;3;2; ;1;3;2; ;1;2; ; ; ;22;1; ;11; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;64;4;21; ; ;1; ; ; ; ; ; ; ;9547; ; ; ; ; ; ; ;5018;1269; ; ; ; ; ; ;135; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;12; ; ; ;1;1; ; ;1;1; ; ; ;20; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8646;1546; ;8068;3;26;23;13;4;2;70;739;287;855;23; ;22;24;19; ;19;19;10; ;8;13;117;17; ;307;70;13;223;24;13; ; ; 
Jujuy;LEDESMA;Privado;Urbano;8; ; ; ; ;132; ; ; ; ; ; ; ;651; ; ; ; ; ; ; ;1421; ; ; ; ; ; ; ;321; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;3; ;0;335; ; ;3; ;1;3;2; ; ;2;1; ;1;2; ;10;6; ;17;5; ; ;7; ; ;6
Jujuy;PALPALA;Estatal;Rural;10; ; ; ; ;11; ; ; ; ; ; ; ;129; ; ; ; ; ; ; ;262; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;402;402;46;324; ;5;7;3; ;1;0;10;115; ;4; ; ;6; ; ; ;7;2; ; ;3; ;1; ;1;2;1;10;8;3; ; ; 
Jujuy;PALPALA;Estatal;Urbano;31; ; ; ; ; ; ; ; ; ; ; ; ;5893; ; ; ; ; ; ; ;2743;841;120; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;3; ;1;1; ; ; ; ;2; ; ; ; ;6; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4026;902;405;3898; ;12;12;6;1; ;7;36; ;653;13; ;12;13;12; ;11;11;5; ;5;6;65;18;1;183;98;2;120;20;18; ; ; 
Jujuy;RINCONADA;Estatal;Rural;18;12;27;66; ;20; ; ; ; ; ;12; ;184; ; ; ; ; ;27; ;157; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;435;435;190;374;144;9;11;7; ; ;0;52;211; ;1; ; ;9; ; ; ;11;5; ;1;6; ; ; ; ; ;1;2; ;3; ; ; 
Jujuy;SAN ANTONIO;Estatal;Rural;8; ; ; ; ;44; ; ; ; ; ; ; ;414; ; ; ; ; ; ; ;294; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;723;448; ;722;14;6;6;2; ; ;4;13;321; ;3; ;2;6;1; ;1;6;2; ;2;2;2;2;2;8;1;1;27;2; ; ; ; 
Jujuy;SAN PEDRO;Estatal;Rural;27; ; ;39; ;21; ; ; ; ; ;8; ;807; ; ; ; ; ; ; ;608; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1292;1487;21;1150; ;14;15;10; ; ;2;15;590;207;14; ;3;15;2; ;1;14;6; ;4;7;9;7;1;34;10; ;28;1;5; ; ; 
Jujuy;SAN PEDRO;Estatal;Urbano;56; ;8; ; ; ; ; ; ; ; ; ; ;7758; ; ; ; ; ;418; ;4687;1220; ; ; ; ; ; ;161; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2;1;1;1; ; ; ; ; ;1; ;5; ; ;2;1; ; ; ; ; ;3;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ;7592;1594;55;9001; ;20;22;14;2; ;410;762;360;2622;20; ;18;20;17; ;17;15;13; ;10;14;38;29;6;263;110;19;183;51;17;2; ;5
Jujuy;SAN PEDRO;Privado;Urbano;14; ; ; ; ;174; ; ; ; ; ; ; ;850; ; ; ; ; ; ; ;738; ;41; ; ; ; ; ;96; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ;1; ; ; ; ;2; ; ;6; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;7;4;3;3; ;0;0; ;124;9; ;5;9;4; ;1;3;3; ;3;3;2;15;8;3;32; ; ;15;3; ;1;3
Jujuy;SANTA BARBARA;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ;122; ; ; ; ; ;157; ;217; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;574;574; ;560;10;7;7;4; ; ;9;4;319; ;6; ; ;7; ; ; ;7;2; ; ;4;3; ; ;13; ; ;4; ; ; ; ; 
Jujuy;SANTA BARBARA;Estatal;Urbano;20; ;41;8; ; ; ; ; ; ; ; ; ;1768; ; ; ; ; ;288; ;1376; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2954;1077;5;2331;5;6;7;6;1; ;11;30;482;427;5; ;4;6;4;1;4;7;5; ;3;6;18; ;1;112;14; ;53;12; ; ; ; 
Jujuy;SANTA CATALINA;Estatal;Rural;26;72;225;82; ;7; ; ; ; ; ;59; ;31; ; ; ; ; ;244; ;202; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;588;595;180;485;191;15;17;8; ; ;0;18;327; ;1; ; ;16; ; ; ;17;6; ;2;8; ; ; ; ; ;1;1; ;3; ; ; 
