provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;ROJAS;Estatal;Rural;24;24;24; ; ; ; ; ;17;17;10;4;10;11;20;12; ;5;1;13;10;4;4;1;2;2;2;2;2; ;1;7;6;1;1;10;2; ; ;10;9;3;3;1;13;8;3;9;8; ; ;1;16;5;18;10; ; ; ; ; 
Buenos Aires;ROJAS;Estatal;Urbano;25;25;25; ; ; ; ; ;20;17;11;2;17;17;20;13; ;2;1;19;6;9;2; ; ;4;5;4;3; ; ;19;2;6;2;10;4;4;3;20;12;9;7;8;9;10;6;19;16;1; ;2;11;8;20;16; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Rural;30;25;24; ;1; ; ; ;20;13;7;4;16;13;20;13; ;3; ;13;12;2;1;1; ;1;1;2;2; ; ;4;4; ; ;3;2;2;1;4;4;1;2; ;20;3;6;8;8; ; ; ; ; ;10;1; ; ; ; ; 
Buenos Aires;ROQUE PEREZ;Estatal;Urbano;19;16;16; ; ; ; ; ;10;10;6;1;6;6;12;7; ;4; ;9;3;3;3;1;1;1;3;1;2; ;2;1;9;1; ;7;1;2;1;10;3;5; ; ;8;2;8;5;5; ; ; ;3;1;9;7; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Rural;23;22;22; ; ; ; ; ;16;16;13;6;18;16;19;11; ;6;1;14;11;3;4;3;3;5;4;5; ; ;1;5;6;2;1;5;3;2; ;11;9;5;5;6;10;10;3;7;7; ; ; ;8;4;17;9; ; ; ; ; 
Buenos Aires;SAAVEDRA;Estatal;Urbano;14;14;14; ; ; ; ; ;13;12;7;2;12;13;14;10; ;4;1;14;4;3;3; ; ;5;6;3;3; ; ;5;8;7;1;4; ;3; ;13;7;4;9;4;6;8; ;8;8; ; ; ;6;6;13;10; ; ; ; ; 
Buenos Aires;SAAVEDRA;Privado;Urbano;7;7;7; ; ; ; ; ;6;7;5;3;6;6;7;3; ;4; ;7; ;1;2; ;1;1;2;4;2; ;1; ;7;3;1;6; ; ;2;7;4;6;6;5; ; ;7;7;6;1; ; ;5;5;7;7;2;2;2;2;1
Buenos Aires;SALADILLO;Estatal;Rural;41;41;38;1;2; ; ;1;38;29;12;15;24;31;32;27; ;2;3;29;17;4;5;4;3;2;2;8;3; ; ;11;11;1;2;10;4;4;2;14;14;5;7;2;29;7;5;22;21; ; ;1;20;3;25;11; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Urbano;31;31;30;1; ; ; ; ;26;22;13;8;19;21;24;19; ;2;3;21;4;13;11;2;4;8;9;5;5; ; ;9;14;3;1;15;4;3; ;20;10;12;7;5;19;3;9;12;10; ; ;2;15;7;24;18; ; ; ; ; 
Buenos Aires;SALADILLO;Privado;Urbano;7;7;7; ; ; ; ; ;7;6;5;3;5;6;7;4; ;1; ;7; ;2;2; ;1;1; ;2; ; ;1; ;7; ; ;5;1;1;1;7;5;5;3;5;2;1;4;5;5; ; ; ;5;5;5;5; ;1;1;3; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12;12;12; ; ; ; ; ;11;11;4;1;9;9;11;9; ;4;1;11;4;7;7;1; ;5;7;5;5; ;3;6;5;1; ;7;2;1;1;11;6;8;6;2;10;2; ;10;10; ; ; ;4;2;12;8; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Rural;18;18;18; ;1; ; ; ;10;16;7;5;13;14;18;9; ;3; ;12;5;3;3; ;1;4;4;1;1; ;2;7;4;2;4;8;1; ;1;11;9;3;6;4;10;5;3;12;12; ; ; ;4;2;8;5; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;28;28;28; ; ; ; ; ;19;22;9;4;16;20;23;7; ;9;1;19;6;11;9;1;1;8;11;4;1; ;4;1;20;3;2;13;1;1;4;20;7;11;7;4;15;8;5;11;10; ; ;1;8;5;21;16; ; ; ; ; 
Buenos Aires;SALTO;Privado;Urbano;8;8;8; ; ; ; ; ;8;8;4; ;8;8;7;4; ;4; ;8;1;3;3; ; ;2;2;2;1; ; ; ;8;3;2;5; ; ; ;8;7;4;6; ;1; ;7;5;4;1; ; ; ; ;8;5; ;4;2;2; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;36;36;35; ; ; ; ;1;31;26;12;8;26;27;31;16; ;6; ;26;8;2;2; ; ;2;1; ;2; ; ;12;8;1;1;3;9;6; ;16;11;2;5;2;21;11;4;7;5; ; ;2;5;1;15;10; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;30;30;30; ; ; ; ; ;19;15;6;6;16;16;19;10; ;4;1;16;2;4;3;1;1;2;2;4; ; ; ;3;11;2;2;4;5;2; ;13;9;7;3;2;14;5;11;8;5; ; ;3;5;2;16;10; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;9;9;8; ; ; ; ;1;9;9;3; ;8;5;9;5; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ;9;1; ;7; ;1;1;9;6; ;4;1; ;1;8;4;1;2;1; ;2;1;2;1;1;1;2;3; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;16;16;16; ; ; ; ; ;12;12;5;3;9;11;11;5; ;1;1;11;2;3;2; ;1;2;1;1; ; ; ;4;4;2; ;2;5;1; ;7;2;3;5;1;6;7;3;8;6; ; ;2;4;1;11;6; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;31;31;31; ; ; ; ; ;25;21;9;5;22;22;25;19; ;7;1;23;2;6;7;2;1;5;5;3;3; ; ;5;20;8;2;6;7;3;2;24;12;12;11;4;5;18;8;12;8; ;1;3;11;7;24;19; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;7;7;7; ; ; ; ; ;6;7;7;4;7;7;7;4; ; ; ;7;2;3;4; ;1;3;3; ;2; ; ; ;7; ; ;4;3; ; ;7;5;6;6;7; ;1;6;4; ;2;1;1;7;6;6;5; ;1;1;1;1
Buenos Aires;SAN CAYETANO;Estatal;Rural;9;9;9; ; ; ; ; ;7;8;3;3;7;5;8;6; ;5; ;6;7;1;2;1;1;2;2;2;2; ;1;7; ; ; ;3;4; ;1;2;6;3;4;1;5;2;2;5;5; ; ; ;1;1;3;1; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;10;10;10; ; ; ; ; ;8;8;6;3;7;6;8;3; ;5;1;7;5;2;5;1; ; ;2;3; ; ;2;8;1; ;2;5;4;1;2;8;8;6;6;2;6;2;2;5;5; ; ; ;5;2;8;5; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27;26;25;6;1; ; ; ;21;14;8;6;17;20;18;12; ;1;1;18;6;6;2;2;2;3;6;3;4; ; ;6; ; ; ; ;5;1; ;6;4;2;1;3;12;8;7;9;7; ; ;2;7;5;18;10; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;72;71;70;1; ; ; ;1;61;46;19;11;44;49;58;31; ;16;1;51;18;21;14;4;3;12;12;5;8; ;4;51;3;15;2;39;2;5;3;54;21;15;8;9;25;19;28;42;38; ; ;4;23;17;58;43; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;70;68;68; ; ; ; ; ;53;60;50;27;60;55;67;29; ;15;6;63;8;9;8;6;2;13;10;15;4; ;1; ;66;8;16;48;2;1;1;65;41;32;45;43; ; ;70;45;19;21;5; ;48;42;47;29;4;20;14;16;1
Buenos Aires;SAN ISIDRO;Estatal;Urbano;95;91;91; ; ; ; ; ;86;67;48;19;66;68;86;47; ;21;6;81;20;36;14;4;2;24;31;11;11; ;5;78;11;12;5;76;2;5;3;88;44;35;36;47;39;17;35;54;48;2;1;3;62;42;84;58; ; ; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;195;188;187;4;1; ; ;1;167;165;139;89;178;163;187;85; ;42;9;171;62;44;40;18;13;57;52;51;22; ;8;2;182;18;21;141;5;14;14;183;119;98;123;131;1; ;190;106;35;49;18;4;140;131;131;106;8;25;26;26;5
Buenos Aires;SAN MIGUEL;Estatal;Urbano;126;125;124; ;3; ; ;1;98;87;49;22;70;75;103;41; ;7;6;91;29;34;27;6;3;28;26;14;14; ;1;68;15;19;11;43;4;15;5;82;28;24;18;12;52;50;23;55;47;1;1;6;24;14;99;74; ; ; ; ; 
Buenos Aires;SAN MIGUEL;Privado;Urbano;144;144;144;5;3; ; ; ;116;117;93;48;120;113;135;76; ;24;3;134;20;27;29;11;11;25;23;18;16; ;4;2;136;52;29;73;7;9;16;138;83;46;79;88; ; ;144;76;36;20;8;12;100;88;99;68;7;39;34;38;3
Buenos Aires;SAN NICOLAS;Estatal;Rural;6;6;6; ; ; ; ; ;4;4;1;1; ;2;5; ; ; ; ;3;4;1;1; ; ; ;1; ; ; ; ; ;3; ; ;1; ;2; ;3; ; ; ; ;2;1;3;1;1; ; ; ;2;1;3;3; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;104;103;103; ; ; ; ; ;83;73;36;18;57;58;89;47; ;13;6;81;27;24;19;2;3;11;19;10;16; ;2;29;49;16;8;39;16;6;4;78;19;30;21;22;48;37;18;44;33; ;1;10;42;33;88;64; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Privado;Urbano;57;57;57;1; ; ; ; ;49;51;44;31;47;47;57;35; ;13;2;53;6;17;13;10;8;12;12;9;7; ;6; ;54;13;9;36;4;3;6;53;32;23;33;32;1;2;54;31;19;5;2;5;33;25;40;25;6;17;16;17;4
Buenos Aires;SAN PEDRO;Estatal;Rural;40;37;37; ; ; ; ; ;27;24;12;4;19;19;25;18; ;1;2;24;11;4;3;2;1;4;4;3;2; ; ;5;5;3; ;3;4; ; ;10;2;1;3;1;26;9;5;10;8;1; ;1;6;2;15;6; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;47;47;47; ; ; ; ; ;42;36;9;6;31;39;42;25; ;4;4;35;4;18;5;2;1;8;11;7;6; ; ;23;12;12;5;15;2;3;2;35;8;10;6;5;26;12;9;21;20;1; ; ;13;4;40;29; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;13;13;13; ; ; ; ;1;10;11;7;2;13;10;13;10; ;3;1;12; ;2;1;1;1;3;3;3;3; ;1;2;11;6;3;6; ;1;1;13;7;6;6;7;1; ;12;3;3; ; ; ;9;6;11;6; ;3;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;9;9;9; ; ; ; ; ;6;6;2; ;3;6;7;2; ;1; ;4;1;2;2; ; ;1;1;1; ; ; ; ;2; ; ;2; ; ; ;2; ; ; ;1;3;4;2;3;1; ; ;2;2;2;5;3; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;47;47;47; ; ; ; ; ;41;37;13;8;19;30;40;20; ;7;2;36;12;25;19;1;1;9;15;4;7; ;4;32;3;8;4;20;2;4;5;35;29;22;17;6;31;8;8;24;23; ; ;1;9;4;41;31; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;15;12;12;2; ; ; ; ;10;9;4;3;10;10;12;7; ;1;1;12;3;1;1; ; ;1;1;2;1; ; ; ;12;4;2;7; ;1; ;12;7;2;2;4; ; ;13;6;3; ;2;1;5;5;7;3; ;2;2;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;16;16;15; ; ; ; ;1;9;12;5;2;8;6;12;6; ; ; ;8;11;1;3;1; ;2;2;1;1; ; ;11;1;1; ;5;1;4;2;6;9; ;2; ;6;5;5;3;1; ; ;2;3;1;8;4; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;12;12;11; ; ; ; ;1;6;7;1;2;6;7;7;2; ; ;1;7;3;3;1; ; ;1;3; ; ; ; ;10; ;2;1;3;1;3; ;9;7;3;3;2;5;2;5;4;3; ;1; ;2;1;8;6; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5;5;5; ; ; ; ; ;2;5;4;1;4;5;5;5; ;1; ;5;3; ;3; ; ;4;3;2;5; ; ;4;1; ;2;3; ; ;1;5;2;5;5;5; ;3;2;2; ;1; ;1;5;5;5;5; ; ;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;49;49;47;1;2; ; ;2;37;31;19;11;29;22;39;20; ;11;4;34;13;9;9;4;2;6;7;5;4; ;1;38;1;1;1;12;21;8;2;29;29;12;13;12;29;6;14;21;15;1; ;5;22;8;30;13; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;78;77;77; ;2; ; ; ;65;63;42;17;56;58;70;47; ;26;6;69;9;25;20;5;4;16;20;18;12; ;7;71;5;14;9;43;19;11;8;73;49;39;31;24;43;26;8;46;34;2; ;10;31;20;69;50; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;49;47;47; ; ; ; ; ;40;34;33;23;42;36;46;27; ;8;2;44;6;15;8;8;6;15;14;11;6; ;1; ;43;14;3;34; ; ;3;42;28;24;25;21; ; ;47;24;8;9;7; ;25;18;37;27;2;8;5;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;27;26;19;2;5; ; ;1;17;18;10;7;12;13;20;16; ;5; ;12;12;3;6;1;1;3;4;5;3; ;1;5;3;2; ;2;3; ;1;5;4;4;1;1;19;1;7;3;2;1; ; ;6;1;14;7; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13;12;12; ; ; ; ; ;10;6;4;4;8;8;10;8; ;2; ;8;3;5;4;1;2;4;4;2;3; ;1;5;5;1; ;2;3;5; ;10;1;5;2;1;8;2;3;4;2; ;1;1;2;2;8;7; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;13;11;11; ; ; ; ; ;7;5;3; ;6;6;7;3; ; ; ;7;3;2;2; ; ;2;2; ; ; ; ;3; ; ; ; ;3; ; ;3; ; ; ; ;3;5;3;4;4; ; ; ;1;1;7;4; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;155;139;138;1; ; ; ;1;107;82;41;17;78;74;119;52; ;9;7;111;27;41;23;3;3;18;25;10;6; ;4;93;10;33;8;63;7;7;3;101;48;29;19;17;76;39;33;74;61;3;3;7;46;26;118;81; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;169;166;165;8; ; ; ;1;135;139;116;72;133;118;160;73; ;41;11;158;43;30;30;11;14;42;36;28;16; ;8;3;158;34;26;102;10;14;15;159;98;64;106;97;3; ;163;86;30;35;16;5;101;87;116;74;7;38;22;25; 
Buenos Aires;TORDILLO;Estatal;Rural;10;10;9;1;1; ; ; ;7;6;3; ;2;3;8;4; ;1; ;6;3;2;3; ; ;1;2;2;1; ; ;7;2;1;1;4;4;1;1;7;4;4;3;2;6;3;1;2;2; ; ; ;5; ;7;5; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;26;26;26;1; ; ; ; ;20;23;16;2;16;14;25;14; ;2;1;12;10;2;2;1; ;3;3;3;1; ; ;19;3;1;2;13;3;3; ;17;13;6;5;3;17;7;2;12;12; ; ; ;7;1;17;4; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;16;16;16; ; ; ; ; ;13;12;12;6;15;14;15;10; ;3;2;14;5;6;3;3;1;4;4;3;3; ;1;13;2;1; ;13;2;2;1;14;9;9;9;7;10;6; ;12;12; ; ; ;9;5;14;9; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;52;51;51; ; ; ; ;1;37;33;20;12;29;24;35;20; ;6;1;22;7;6;6;2;2;5;4;5;5; ; ;24;13;2;1;13;17;1;7;12;32;5;11;4;30;3;18;12;12; ; ; ;16;5;37;13; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;37;37;37; ; ; ; ; ;29;25;17;9;22;26;31;16; ;7;1;29;3;16;9;4;7;12;14;10;7; ;4;9;21;11;4;11;3;3;2;30;9;10;4;2;18;15;4;18;18; ; ; ;10;7;37;31; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;13;13;13; ; ; ; ; ;10;10;7;4;12;9;12;6; ;3; ;12;2;5;3;2; ;5;4;4;3; ;1; ;13;7;1;5;3; ;2;13;10;5;5;6;1; ;12;11;8;1;2; ;7;6;10;7;1;4;3;2; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;32;31;30; ; ; ; ;1;22;21;11;8;19;17;25;18; ;8;2;20;14;3;3;2;2;5;5;4;2; ;1;12;3;1;2;6;5;2;1;13;10;4;6;2;11;13;7;9;9; ; ; ;7;1;14;4; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;53;51;51; ; ; ; ; ;43;35;19;8;35;31;43;30; ;5;2;36;17;22;12;4;5;13;16;13;9; ;2;39;6;6;3;28;3;6;3;43;27;22;15;13;25;21;6;24;23; ;1; ;16;8;33;29; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;15;15;15; ; ; ; ; ;14;14;11;8;14;15;15;10; ;2;2;14;2;11; ;1;3;5;4;8;5; ;2;1;14; ;1;14; ; ; ;15;6;14;8;11; ;3;12;11;4;7; ; ;11;11;15;14;4;6;6;5; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;157;148;148; ; ; ; ;1;132;92;69;28;95;91;128;63; ;24;9;125;27;52;35;6;10;36;42;15;12; ;4;109;21;26;11;83;8;13;9;126;68;44;45;33;71;37;40;86;80;1; ;5;65;41;113;76; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;117;108;108;3;2; ; ; ;89;90;71;33;97;90;105;59; ;24;6;105;20;33;24;8;10;42;42;20;15; ;5;1;102;25;22;67;2;2;8;103;49;52;63;79; ; ;108;64;28;22;8;6;84;80;81;61;12;40;36;33;4
Buenos Aires;TRES LOMAS;Estatal;Rural;9;9;9; ; ; ; ; ;7;6;4;1;4;3;8;5; ;2; ;7;1;1;2; ; ;1;1;1; ; ; ;1;2; ; ;1;1;1; ;3;1;2;1; ;4;4;1;4;4; ; ; ;1;1;4;1; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;9;9;9; ; ; ; ; ;6;7;1; ;5;4;7;3; ; ;1;6;2;3;2; ; ;3;3; ;1; ; ;2;4; ; ;3;2;2; ;6;2;2;2;2;3;3;3;8;8; ; ; ;3;1;6;5; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;100;96;96; ;1;1;1; ;82;76;55;17;76;68;90;48; ;19;9;84;20;27;23;1;4;19;22;14;9; ;4;76;18;21;2;73;2;5;9;93;58;37;38;36;29;33;34;49;37;7;2;3;41;30;78;56; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;164;161;161;9; ; ; ; ;127;139;111;79;142;128;156;81; ;39;18;140;49;31;37;14;16;43;42;33;22; ;6;4;154;20;13;124;9;15;18;158;118;79;106;105;3;1;157;90;18;53;18;1;111;94;102;82;6;24;23;27;3
Buenos Aires;VILLA GESELL;Estatal;Urbano;21;21;21; ; ; ; ; ;15;9;7;2;7;11;17;8; ;3;1;11;2;8;3; ; ;2;4; ; ; ; ;18; ;6;7;6; ;3;1;18;14;9;8;2;15;3;3;13;10; ; ;3;4;2;15;12; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;13;13;13; ; ; ; ; ;13;12;9;4;11;8;13;10; ;4; ;13;1;4;3; ; ;3;3;1;4; ;2; ;13;6;3;5;1; ;1;11;8;2;7;7; ; ;13;5;2;1;1;1;8;6;9;5;1;4;4;4; 
Buenos Aires;VILLARINO;Estatal;Rural;42;40;34;1;5; ; ; ;31;29;25;10;25;20;33;21; ;1; ;19;16;11;8;2;2;7;8;9;3; ; ;8;6;2;1;2;6;3;1;12;11;8;3;2;13;11;17;10;9; ; ;1;8;3;22;13; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;29;29;29; ; ; ; ; ;24;24;14;6;22;21;27;15; ;1;2;25;6;12;9;2;2;8;12;7;3; ; ;15;13;6;1;17;1;6;2;28;11;13;9;8;19;6;4;18;17; ; ;1;11;5;23;11; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;16;16;13;3; ; ; ; ;15;12;5;5;12;11;12;6; ;7;1;12;8;4;3;1; ;4;4;4;2; ;3;6;1;2; ;4;1; ; ;6;1; ;2;1;7;4;5;6;4; ; ;2;3;2;10;7; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;80;80;78;3;2; ; ; ;63;52;24;7;48;50;72;36; ;8;7;61;14;19;11;2;2;14;18;7;7; ;2;28;27;14;2;37;4;3; ;54;21;18;13;10;37;23;20;29;26; ; ;3;24;13;63;49; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;37;36;36; ; ; ; ; ;28;29;24;22;31;26;36;23; ;7;1;34;8;4;4;3;3;4;4;7;4; ;3; ;36;10;8;20; ; ;5;36;29;15;25;22; ; ;36;17;7;3;5;2;22;20;27;15; ;11;5;6;2
Catamarca;AMBATO;Estatal;Rural;36;36;36; ; ; ; ; ;26;17;9;4;26;19;22;18; ;3;1;27;9;1; ;1; ;2; ; ; ; ;1;16; ; ;1;2;12;1; ;10;10;4;7;2; ;20;16;4;4; ; ; ;21;5;29;6; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;42;42;42; ; ; ; ; ;27;29;16;5;26;26;29;17; ;16;1;28;10;3;4;1;1;2;1;4;2; ;3;30; ; ; ;1;28;1; ;22;22;2;9;4; ;14;28;3;3; ; ; ;15;1;31;3; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;38;38;34;1;2; ; ;1;25;21;14;5;22;19;24;17; ;5;1;25;10;4;3; ;1;3;3;3;4; ;1;10;1; ; ;1;9; ;1;10;5;1;3;1; ;10;28;1;1; ; ; ;11;3;22;6; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;16;16;16; ; ; ; ; ;10;11;7;2;8;9;12;7; ;1;2;15;5;4;2;1; ;3;2;3;2; ; ;5;1;4; ;1;1;1; ;6; ; ; ; ;2;3;11;2; ;1; ;1;8;5;13;9; ; ; ; ; 
Catamarca;ANTOFAGASTA DE LA SIERRA;Estatal;Rural;12;11;9;1;3; ; ; ;7;6;3;2;5;5;6;3; ;4; ;7;2;4;4;2;1;2;3;2;1; ;2;6; ; ; ;1;4;1;1;6;5;4;3;3; ;5;6; ; ; ; ; ;4;2;9;3; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;107;107;91;1;16; ; ;1;68;49;32;21;59;51;59;28; ;23;2;63;21;9;10;4;2;11;8;9;6; ;5;41;2;6;2;1;36; ;2;28;21;7;20;11; ;37;70;11;10; ; ;1;35;14;75;20; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;19;19;19; ; ; ; ; ;13;12;10;5;9;7;14;8; ;2;2;12;10;6;5; ; ;4;4; ;2; ;1; ;12;3;2;6;1; ; ;12; ;4;3;2; ;4;15;3;3; ; ; ;14;9;16;12; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Rural;53;53;53; ; ; ; ; ;33;31;11;11;34;24;34;15; ;6;1;35;13;8;5;1;3;7;5;7;6; ; ;33;1; ; ;3;31; ;1;25;21;1;6;4;1;13;39;6;6; ; ; ;20;3;39;8; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;15;15;15; ; ; ; ; ;11;8;5; ;9;8;10;7; ;2; ;9;6;1;2;1; ;2;1;1;1; ; ;5; ; ; ;1;4; ; ;2;2; ; ;2; ;2;13; ; ; ; ; ;6;3;11;4; ; ; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;103;103;103; ; ; ; ; ;67;65;36;21;56;56;75;38; ;4;2;82;25;26;20;5;4;13;16;10;9; ; ;32;15;14;13;18;8;5;4;44;19;21;17;23;1;35;67;23;17;1;1;4;52;38;90;62; ; ; ; ; 
Catamarca;CAPITAL;Privado;Urbano;23;23;23; ; ; ; ; ;15;23;18;10;20;16;22;12; ;4;2;22;6;6;4;2;2;5;5;4; ; ; ; ;22;9;12;10; ;1;1;22;8;7;10;11; ;1;22;7; ;3;3;1;13;11;21;20; ;11;11;12;6
Catamarca;EL ALTO;Estatal;Rural;55;55;53; ; ; ; ;2;37;25;13;6;25;22;37;11; ;15; ;31;9;6;7;3; ;6;4;9;2; ;2;26; ; ; ; ;26; ; ;15;18;2;7;1;1;19;35;2;2; ; ; ;28;3;51;4; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;13;13;13; ; ; ; ; ;11;13;9;3;7;9;13;3; ; ; ;13;1;7;6;1;1;3;6;1; ; ; ; ;12;5;5;3; ; ; ;12;4;6;6;3; ; ;13; ; ; ; ; ;8;6;13;8; ;9;9;8;1
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Rural;11;11;11; ; ; ; ; ;5;4;4;1;5;3;6;3; ; ;1;7;1;1; ; ; ;1; ;1;1; ; ;3; ; ; ; ;3; ; ;1;3; ;1;1;1;1;9;1;1; ; ; ;3;1;7;2; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;15;15;15; ; ; ; ; ;10;11;4;3;9;8;12;5; ; ; ;11;3;1;3; ; ; ;2; ;2; ; ;7; ; ; ;1;5; ;1;6;4;3;3;3;1;3;11;3;2; ;1; ;6;3;14;8; ; ; ; ; 
