provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Chubut;BIEDMA;Estatal;Urbano;43;3;300;7;4;4;0;0;4;70;0;544;1;51;0;1;0;11;70;2;247;6;178;1;0;13;3;8;0;7;0;0;204;0;0;216;0;0;742;0;13521;2;164;0;0;1988;0;0;0;0;0;15;0;92;0;0
Chubut;BIEDMA;Privado;Urbano;21;0;87;0;32;0;0;0;0;9;0;67;0;13;0;0;0;0;8;0;37;0;11;0;49;14;0;51;0;1;0;31;27;0;0;84;0;0;9;0;1339;0;0;0;764;55;0;0;0;0;0;0;0;0;0;24
Chubut;CUSHAMEN;Estatal;Rural;21;0;111;0;3;0;0;0;0;48;0;297;0;46;0;0;0;2;41;4;89;0;159;0;9;33;0;0;0;9;0;0;114;0;0;507;0;12;140;0;4049;12;113;0;114;3268;21;4;0;1;0;0;15;152;12;0
Chubut;Enmascarado;Estatal;Rural;11;0;28;0;0;2;0;0;2;16;0;78;1;5;0;0;0;0;9;0;15;0;10;0;0; ; ; ; ; ; ; ;5;0;0;53;0;0;72;0;1409;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0
Chubut;Enmascarado;Estatal;Urbano;5;0;43;0;2;0;0;0;0;8;0;47;2;5;0;0;0;2;19;1;67;6;15;0;0;2;0;0;0;2;0;0;107;0;0;0;0;0;120;0;3662;262;40;0;0;615;20;0;0;0;0;0;0;23;20;0
Chubut;Enmascarado;Privado;Rural;3;0;7;0;1;0;0;0;0;0;0;1;0;4;0;1;0;0;2;0;24;0;14;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chubut;Enmascarado;Privado;Urbano;7;0;27;0;2;0;0;0;0;3;0;29;0;1;0;0;0;0;10;0;4;0;26;0;5; ; ; ; ; ; ; ;42;0;0;125;0;0;164;0;1798;0;131;0;48;0;0;0;0;0;0;0;0;0;0;0
Chubut;ESCALANTE;Estatal;Urbano;108;0;463;2;20;25;0;0;25;125;1;1102;4;129;1;0;0;8;179;3;993;2;373;4;7;36;2;153;5;38;3;0;344;0;0;234;0;2;1396;70;25055;32;360;0;0;6453;92;344;50;687;0;54;0;632;30;0
Chubut;ESCALANTE;Privado;Urbano;59;0;325;0;87;0;6;0;43;51;2;335;0;37;0;0;0;6;69;3;408;0;70;0;4;26;1;12;0;3;0;42;552;0;21;1120;10;0;234;0;5901;0;19;0;108;1628;0;11;0;0;0;11;0;0;0;0
Chubut;FUTALEUFU;Estatal;Rural;8;0;36;0;3;0;0;0;0;14;0;78;0;8;0;0;0;1;12;1;47;1;18;0;0; ; ; ; ; ; ; ;69;0;0;107;0;0;0;0;1480;42;0;0;613;0;0;0;0;0;0;0;0;0;0;0
Chubut;FUTALEUFU;Estatal;Urbano;45;0;196;0;1;0;1;0;1;42;2;300;1;33;0;2;0;4;51;1;111;0;108;0;2;32;2;0;0;11;0;0;133;0;1;177;0;0;250;0;7475;0;0;0;0;3402;0;38;0;12;20;1;12;189;0;0
Chubut;FUTALEUFU;Privado;Urbano;8;1;27;0;1;0;2;0;5;8;0;57;0;5;0;0;0;4;6;0;6;0;8;0;3; ; ; ; ; ; ; ;47;0;4;245;0;3;0;0;867;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
Chubut;GAIMAN;Estatal;Rural;5;0;18;0;2;0;0;0;0;10;0;64;0;7;0;0;0;0;8;0;51;0;17;0;0; ; ; ; ; ; ; ;10;0;0;140;0;0;66;0;1765;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chubut;GAIMAN;Estatal;Urbano;5;0;30;0; ; ; ; ;0;7;0;57;0;6;0;0;0;1;10;0;28;0;14;0;0; ; ; ; ; ; ; ;18;0;0;0;0;8;80;0;941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chubut;GASTRE;Estatal;Rural;6;0;11;2;3;0;0;0;1;9;0;24;4;5;0;0;0;1;5;0;10;0;4;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;712;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Chubut;LANGUIÑEO;Estatal;Rural;6;0;24;2;4;0;0;0;0;9;1;49;1;6;0;0;0;0;6;3;32;0;10;0;0; ; ; ; ; ; ; ;36;0;0;151;0;0;60;0;1037;0;0;0;356;0;0;0;0;0;0;0;0;0;0;0
Chubut;PASO DE INDIOS;Estatal;Rural;2;0;7;0;1;0;0;0;0;4;0;29;0;6;0;0;0;0;5;0;50;0;4;0;0; ; ; ; ; ; ; ;0;0;0;39;0;0;6;0;965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chubut;RAWSON;Estatal;Rural;1;0;8;0;1;0;0;0;1;8;0;37;0;8;0;0;0;1; ; ; ; ;1;0;0; ; ; ; ; ; ; ;4;0;7;84;0;0;0;0;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Chubut;RAWSON;Estatal;Urbano;106;1;508;0;59;0;1;0;1;113;4;893;0;88;3;0;0;22;123;7;482;2;305;0;1;28;0;0;0;16;0;13;544;0;0;293;0;0;700;50;19050;115;351;0;0;5513;0;3;0;15;0;50;0;817;0;0
Chubut;RAWSON;Privado;Urbano;36;0;143;0;19;0;3;0;34;20;0;134;0;9;0;0;0;28;14;0;62;2;52;0;7;20;0;102;0;5;0;0;631;0;0;154;0;137;82;0;3131;16;288;0;163;707;0;28;0;0;0;0;0;59;0;18
Chubut;RIO SENGUER;Estatal;Rural;6;0;17;2;0;0;0;0;0;13;0;61;7;10;2;0;0;0;5;1;20;3;10;0;0;0;0;0;0;0;0;0;12;0;0;87;0;0;0;0;328;0;0;0;0;294;11;0;0;0;0;0;0;37;0;0
Chubut;SARMIENTO;Estatal;Rural;4;0;9;0;1;0;0;0;0;4;0;24;1;4;0;0;0;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Chubut;SARMIENTO;Estatal;Urbano;7;0;54;1;0;0;0;0;24;8;0;93;2;11;1;1;0;1;10;0;39;0;19;0;0;0;0;0;0;0;0;0;42;12;0;0;0;0;1825;0;10155;0;0;0;0;188;23;0;0;0;0;0;0;57;10;0
Chubut;Sin datos;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0; ; ; ;0;0;0; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0
Chubut;TEHUELCHES;Estatal;Rural;3;0;22;0;1;0;0;0;4;11;0;59;0;11;0;1;0;1;16;0;22;1;19;0;0;0;0;0;0;0;0;0;52;0;4;0;0;0;40;0;1071;0;0;0;0;176;0;0;0;0;0;0;0;0;0;0
Chubut;TELSEN;Estatal;Rural;5;0;9;2;4;0;0;0;0;8;0;34;5;6;0;0;0;0;7;0;7;0;5;0;12; ; ; ; ; ; ; ;0;0;0;20;0;0;0;70;541;167;33;0;0;0;0;0;0;0;0;0;0;0;0;0
Ciudad de Buenos Aires;Comuna 1;Estatal;Urbano;75;0;420;5;167;0;0;0;0;102;0;863;35;115;1;0;0;48;312;0;1049;10;881;0;91;88;6;213;5;189;2;213;930;0;0;480;222;23;1373;0;19281;0;2515;0;8;8320;587;581;0;324;0;0;0;56;0;1835
Ciudad de Buenos Aires;Comuna 1;Privado;Urbano;53;0;294;0;145;0;0;0;55;68;0;529;0;76;0;0;0;97;140;0;533;0;199;0;82;179;0;631;0;84;0;13;744;5;202;3503;0;922;90;0;9111;0;430;0;160;20156;0;508;0;0;0;0;0;20;0;324
Ciudad de Buenos Aires;Comuna 10;Estatal;Urbano;66;0;330;1;94;0;0;0;0;122;0;1019;4;115;1;0;0;77;124;2;820;0;298;0;0;6;0;46;0;12;1;2;225;0;0;270;0;45;481;4;9154;71;301;0;0;5132;0;0;0;0;0;0;0;0;0;0
Ciudad de Buenos Aires;Comuna 10;Privado;Urbano;38;0;199;0;94;0;1;0;56;62;0;406;0;46;0;0;0;41;108;0;286;1;159;0;51;23;0;61;0;10;0;0;608;0;144;2705;0;497;0;0;8847;3;210;0;414;1782;0;0;0;0;0;0;0;74;0;1
Ciudad de Buenos Aires;Comuna 11;Estatal;Urbano;61;0;296;1;83;1;0;0;0;127;1;1043;4;120;0;1;0;89;86;0;466;2;174;0;3;12;0;0;0;9;0;0;316;0;2;584;0;41;296;1;5818;2;718;0;0;892;3;0;0;0;0;0;0;0;0;0
Ciudad de Buenos Aires;Comuna 11;Privado;Urbano;65;0;320;0;180;0;2;0;118;81;1;763;0;84;0;0;0;169;126;0;197;0;158;0;46;14;0;3;0;26;0;0;1036;3;244;4410;0;655;6;0;10323;0;266;0;779;299;0;0;0;0;0;0;0;4;0;6
