provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Buenos Aires;SALADILLO;Estatal;Urbano;32; ; ;1; ; ; ; ; ; ; ; ; ;1047; ; ; ; ; ; ; ;1225; ; ; ; ; ; ; ;136;8; ; ; ; ; ; ;1; ; ;1; ;10; ;1; ; ;1; ; ;2; ; ;1; ;16;1; ;1; ; ; ; ;3; ; ; ; ;37; ;3;2; ; ; ; ; ; ; ; ; ;6; ;1;1; ; ; ; ;2465;543;522;1518; ;16;7;5;3;100;0; ;131; ;7; ;15;7;4; ;6;5;5; ;4;4;3; ;5;17;1;1;19; ;2; ; ;2
Buenos Aires;SALADILLO;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ;183; ; ; ; ; ; ; ;637; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;3; ; ;0; ; ; ;1; ;1;1; ; ;1; ;4; ; ;2; ;1; ;3;2; ;8; ; ; ; ; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ;438; ; ; ; ; ; ; ;522; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;609;202; ;786; ;4;3;3;1; ;1; ;75; ;1; ;4;1;2; ;2;3;3; ;2;2;6; ;3;15; ;1;20; ;1; ; ; 
Buenos Aires;SALTO;Estatal;Rural;18; ; ; ; ; ; ; ; ; ; ; ; ;354; ; ; ; ; ; ; ;397; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;530;591;30;366; ;5;10;2; ;13;30; ;239; ;1; ;4;1;2; ;6;4;1; ;2;2;2; ;1;11;1; ;10; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;29; ; ; ; ; ; ; ; ; ; ; ; ;1600; ; ; ; ; ; ; ;2370; ; ; ; ; ; ; ;65; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ;1; ; ; ; ;7; ; ; ; ;3; ; ; ;1; ; ;1;2; ; ; ; ;4; ; ;2; ; ; ; ;2; ; ; ; ;1; ; ;2; ; ; ; ;1610;419;1773;1422; ;11;8;8;1;1;1; ;295; ;8; ;11;8;5;1;6;7;7; ;8;6;14;2;2;51; ;3;19; ; ; ; ; 
Buenos Aires;SALTO;Privado;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ;356; ; ; ; ; ; ; ;681; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52; ; ;78; ;3;2;2; ; ;1; ; ; ;2; ;2;2;1; ;1;1;1; ;1;1; ; ; ;4; ; ;5; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;36; ; ;38; ; ; ; ; ; ; ; ; ;233; ; ; ; ; ; ; ;386; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;34; ; ; ; ;2; ; ; ; ; ; ; ;29; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;527;382; ;896; ;9;19;6; ;1;8; ;14; ;4; ;9;4;3; ;16;4;6; ;1;6;3; ;1;20; ; ;25; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;30;3; ; ; ; ; ; ; ; ; ; ; ;854; ; ; ; ; ; ; ;1651; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;3;1; ; ; ; ; ;1; ; ; ; ; ;10;1; ; ; ;2; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1945;191;127;2025;147;13;6;7;1;7;5; ; ; ;6; ;14;6;4; ;6;4;6; ;4;7;12; ; ;55; ; ;42; ;2; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;9; ; ; ; ;58; ; ; ; ; ; ; ;501; ; ; ; ; ; ; ;644; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;4;3; ;1;0; ; ; ;1; ;1;1;2; ;2;2;3; ; ;3; ; ;1;10; ; ;4; ;1; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;16; ;2; ; ; ; ; ; ; ; ; ; ;147; ; ; ; ; ; ; ;102; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;330;447; ;111; ;4;7;2; ;14;0; ;232; ;2; ;3;3;3; ;4;5;1; ;1;2;1; ;1;4;1; ; ; ;1; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;31;1; ; ; ; ; ; ; ; ; ; ; ;904; ; ; ; ; ; ; ;1196; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;13; ; ;1; ; ;1; ; ; ; ; ; ;23;1; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;1119;911; ;913; ;16;6;5;2;25;2; ;620; ;11; ;13;11;3; ;4;5;5; ;2;5;5;3;6;26;2;2;27;2; ; ; ;1
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;7; ; ;14; ;258; ; ; ; ; ; ; ;547; ; ; ; ; ; ; ;655; ; ; ; ; ; ; ;25; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;1; ;8; ; ; ;1; ;2;1;2; ;1;2;1; ; ;2;2;1; ;12; ; ;3; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Rural;9; ; ; ; ; ; ; ; ; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23; ; ;23; ;1;7; ; ; ;0; ; ; ;1; ;1;1;4; ;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ;348; ; ; ; ; ; ; ;469; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;639;64;64;600;64;4;3;2;1; ;226; ; ; ;3; ;3;3;3; ;3;3;1; ;1;2;1; ; ;14; ; ;20; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27;3;10;1; ; ; ; ; ; ; ; ; ;212; ; ; ; ; ; ; ;467; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;880;974;16;90; ;8;10;5; ;2;0; ; ;9;9;1; ;8;11;1; ;10;3; ;2;3;1; ; ;9; ; ;9; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;72; ; ; ; ; ; ; ; ; ; ; ; ;5288; ; ; ; ; ; ; ;9147; ; ; ; ; ; ; ;33; ; ; ; ; ; ; ;3; ; ; ; ;12;15; ;22; ; ; ; ;14; ; ; ;1;54;64;2;44;5; ;3; ;11;1;1;6; ;70;69;5;29;6;2;2;1;1; ; ;1; ;9;5;1; ; ; ; ; ;7316;5192;1391;5154; ;18;22;20;2;44;2; ;1298; ;23; ;20;24;17; ;17;22;21;1;22;21;8;6;23;106;16;26;101;4;17; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;68; ; ; ; ;2042; ; ; ; ; ; ; ;6619; ; ; ; ; ; ; ;5879; ; ; ; ; ; ; ;499; ; ; ; ; ; ; ; ;4;3; ; ;2;3; ;6;7; ;2; ;2;2;3;3; ;4;10;2;9;14;11;3;2;7;4; ;3; ;4;20;2;6;13;17;7;6;4; ; ;2; ;17;27;3;2; ; ; ; ;648;599;286;361; ;30;19;19;1; ;2; ;355;898;28;1;26;29;18; ;12;16;19;1;7;13;6;14;9;33;58;48;24;20;1; ; ; 
Buenos Aires;SAN ISIDRO;Estatal;Urbano;95; ; ; ; ;1508; ; ; ; ; ; ; ;5032; ; ; ; ; ; ; ;10888; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;1;1; ;2;6;1;41; ; ; ; ;9;2;2;1;2;47;57;4;64;3;5;1;1;20;2;5;5;1;121;150;5;35;11;6;3; ; ;1;1;6; ;4;3;2;2;3;2;1; ;8448;2826;2631;7005; ;25;34;29;3;28;14; ;1610;155;27; ;27;27;25; ;24;32;29;1;27;27;15;19;30;110;14;18;138;15;48; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;193; ; ; ; ;3465;103; ;10;384; ;241; ;13042; ; ; ;326; ;711; ;15120; ; ; ; ; ;1365; ;602;86;129; ; ; ;60; ;1;4;5; ;1;3;3;6;10;9;29;2;4;4;17;4;5;1;10;11;4;22;42;81;7;1;7;15;7;8;1;19;45;12;24;40;73;5;7;46;2;1; ; ;16;57;5;2;3;1; ; ;943;989; ;865; ;56;55;52;9;6;301; ;1869;2240;63;1;41;64;47; ;19;45;46;1;8;46;11;58;25;50;193;36;40;99;21; ;1;3
Buenos Aires;SAN MIGUEL;Estatal;Urbano;126; ; ; ; ; ; ; ; ; ; ; ; ;8705; ; ; ; ; ; ; ;16074; ; ; ; ; ;342; ;1299; ;16; ; ;93; ; ;5;2; ; ;1;27;2; ;40;1;1; ; ;20;4; ;6;1;173;14;5;89;2;2; ;2;65;5;2;4; ;435;44;4;76;9;3; ;2;5;2;2;1; ;29;15;13;7; ; ; ; ;10949;8184;3807;10344; ;31;38;38;7;228;20; ;36; ;31; ;31;33;36;1;38;36;44;1;43;44;18;7;69;157;72;58;115;10;17;3; ;2
Buenos Aires;SAN MIGUEL;Privado;Urbano;146; ; ; ; ;3551; ; ;164; ; ; ; ;13184; ;80; ; ; ;334; ;10488; ; ; ; ; ;944; ;647; ;11; ; ; ;43; ; ;1;1;2;1;5;3;1;19;3; ;1; ;2;1;1;5;1;25;6;3;39;9;6;2;3;13;9;5;5;2;78;33;7;32;19;17;3;4;2;1;3;2; ;12;5;1;3;1; ; ; ; ; ; ; ; ;46;51;48;7;18;29; ;217;2307;49; ;48;47;45; ;37;40;48; ;20;41;1;65;24;70;126;70;53;50;34; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Rural;6; ; ; ; ; ; ; ; ; ; ; ; ;27; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;102;81;3;44; ;1;4; ; ; ;0; ;30; ;1; ;1;1;3; ; ;4; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;104; ; ;4; ; ; ;1; ; ; ; ; ;4611; ; ; ; ; ;874; ;7742; ; ; ; ; ;602; ;732;18;20; ; ; ; ; ;1; ;1;1; ;3; ; ;10;1; ;3; ;4;1;1;3; ;4;1; ;24;3;3;1; ;2;1; ;3;1; ; ;1;8;11;3; ;2;1;3; ;4; ;3;2; ;10;2; ; ; ;7044;4485;1167;8147; ;27;35;28;6;13;41; ;497;14;27; ;27;27;26; ;30;31;29; ;18;31;23;11;12;250;28;51;137;10;9; ; ;3
Buenos Aires;SAN NICOLAS;Privado;Urbano;57; ; ; ; ;1721; ; ; ; ; ; ; ;4037; ; ; ; ; ;429; ;4483; ; ; ; ; ;386; ;461; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ;9; ;1; ;1; ; ;1; ; ;2; ;2;7;2;4; ; ;1;4;1; ; ; ; ;1;7;6;4; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;17;16;17;5; ;292; ; ;185;16; ;19;16;12; ;13;11;16; ;2;16;3;21;12;36;26;35;18;25;5; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Rural;40; ;7;2; ; ; ; ; ; ; ; ; ;684; ; ; ; ; ; ; ;381; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;692;541;120;1502; ;12;21;2; ; ;3; ; ;31;4; ;12;4;5; ;22;4;3; ;1;3;2; ; ;43;3;2;3; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;47; ;2;4; ; ; ; ; ; ; ; ; ;2836; ; ; ; ; ; ; ;5071; ; ; ; ; ; ; ;272; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ;2;2; ; ; ;3; ; ;4; ; ; ; ;1;1; ;1; ;2; ;2;3; ; ; ;2;1; ; ; ; ; ;1;1; ; ; ; ; ;3812;780;975;4670; ;13;15;14;3;23;1; ; ; ;10;1;13;10;15; ;15;15;12; ;14;11;20;2;3;85;12;4;46;1; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ;520; ; ; ; ; ; ; ;970; ; ; ; ; ; ; ;38;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;32; ; ;14; ;3;4;4;2; ;0; ; ; ;3; ;4;3;1; ;3;1;3; ;1;3; ;3; ;8;7;1;6;2; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ;318; ; ; ; ; ; ; ;465; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;782;471; ;580; ;4;3;1; ; ;1; ; ; ;3; ;2;3;4; ;2;4;1; ;1;1;3; ; ;10;1; ;4; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;47; ; ;1; ; ; ; ; ; ; ; ; ;5377; ; ; ; ; ; ; ;7581; ; ; ; ; ;83; ;417; ; ; ; ; ; ; ;2;1; ; ; ;3; ; ; ;1; ; ; ;18;1; ;3; ;63;3;4;3;1; ; ;11;24; ;2;4;1;115;21;7;2;7;2; ;3;3; ;1; ; ;5;1; ;1; ; ; ; ;5185;4418;731;3807; ;15;15;15;2;70;678; ;810;809;15; ;14;15;13; ;13;14;15; ;12;15;34; ;8;112;4;46;73;4;1;1; ;1
Buenos Aires;SAN VICENTE;Privado;Urbano;17; ; ; ; ;491; ; ; ; ; ; ; ;782; ; ; ; ; ;34; ;961; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ;1; ;1; ;1; ; ; ;1; ; ; ; ; ; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;4;1;1;5; ; ;91;7; ;6;7;6; ;4;5;4; ;1;3;1;2;1;4;6;4;2;2; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ;80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118;199; ;212; ;6;9;1; ; ;0; ; ; ;2; ;6;2;1; ;8;1; ; ;1; ;2; ; ;2; ; ;2; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ;280; ; ; ; ; ; ; ;644; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;3; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;6; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1124;298;119;726; ;6;3;3; ; ;0; ;97; ;3; ;6;3;2; ;2;3;2;1;1;3;7;6; ;13; ; ;4; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ;417; ; ; ; ; ; ; ;403; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2; ; ;0; ; ; ; ; ;1; ; ; ;2; ;2; ; ;2; ; ; ;2; ;1;5; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Rural;49; ; ; ; ; ; ; ; ; ; ; ; ;497; ; ; ; ; ; ; ;940; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;900;907;85;466;21;16;18;6;1;41;9; ;107; ;12; ;7;12;18; ;6;20;4; ;2;4; ; ; ;15;3; ;10;1; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;78; ; ; ; ;290; ; ; ; ; ; ; ;4025; ; ; ; ; ; ; ;7942; ; ; ; ; ;150; ;360;28; ; ; ; ; ; ; ; ; ;1; ;10; ; ;3;1;1; ; ;15;3; ;1; ;34;1;1;2;6;3;1;2;12;2;5; ; ;43; ; ;7;13;10; ;2; ; ;1;1; ; ; ; ;1;2;1; ; ;3962;1723;1901;4387; ;24;23;24;6; ;55; ;57;643;24; ;20;25;22; ;22;22;21;1;16;22;22;9;14;97;24;6;76;4;3;1;2;3
Buenos Aires;TANDIL;Privado;Urbano;49; ; ; ; ;984; ; ; ; ; ; ; ;3023; ; ; ; ; ; ; ;2932; ; ; ; ; ;24; ;2;7; ; ; ; ;7; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2;1; ; ; ; ; ;2;5;2; ; ; ; ; ; ; ; ; ;2;2;7; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;13; ; ; ; ;13;11;9;4;1;13; ; ;639;11; ;10;11;8; ;8;6;9; ;1;7;1;11;2;17;24;6;18;9;3; ; ; 
Buenos Aires;TAPALQUE;Estatal;Rural;27; ; ; ; ; ; ; ; ; ; ; ; ;73; ; ; ; ; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;131;141; ;182; ;7;16;1; ;1;0; ;80;18;1; ;7;1;1; ;15;2;1; ; ;1; ; ; ;4; ; ; ; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13; ; ; ; ; ; ; ; ; ; ; ; ;381; ; ; ; ; ; ; ;859; ; ; ; ; ; ; ;86; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;293;102;1224;329; ;5;3;3;1; ;9; ;118; ;3; ;5;3;2; ;3;3;2; ;3;2;8; ;3;5; ; ;12; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;14; ;1; ; ; ; ; ; ; ; ; ; ;244; ; ; ; ; ; ; ;197; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;8; ; ;3;1; ; ; ; ; ; ; ; ;10; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;798;834; ; ; ;4;5;1; ; ;1; ; ; ;4; ; ;4;5; ; ;5;3; ;1;3;2; ; ;1; ; ;3; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;152; ; ; ; ; ; ; ; ; ; ; ; ;12490; ; ; ; ; ; ; ;20367; ; ; ; ; ; ; ;599; ;253; ; ; ; ; ;10; ; ;1; ;34;12;2;26; ; ; ; ;61;1;2;13;1;168;96;2;72;4;1;5; ;41;3;4;11;1;349;140;11;50;6;12;2; ;1; ; ; ; ;2;3; ; ; ; ; ; ;15249;11965;5299;11024; ;43;47;41;2;87;70; ;884; ;46; ;44;46;49;1;50;50;49;3;49;49;19;51;70;203;50;73;140;11;26; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;169; ; ; ; ;5200; ; ; ; ; ; ; ;15994; ; ; ; ; ; ; ;12270;94; ; ; ; ;399; ;83; ; ; ; ; ; ; ; ;19; ;3;1;2;7;6;11;22;5;4;1;3;18;7;1;4;15;12;7;43;39;31;11; ;5;21;8;3;1;19;30;5;18;68;36;3;1; ; ; ; ; ;2; ; ; ; ; ; ; ;868;863; ;725; ;61;51;44;2;2;47; ;2901;639;62;2;55;68;40;2;32;46;38; ;16;37;10;53;26;59;146;57;43;61;5; ; ;1
Buenos Aires;TORDILLO;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ;104; ; ; ; ; ; ; ;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;105;363; ;264; ;4;3;1; ; ;0; ; ; ;3; ;2;3;3; ;3;3;1; ;1;1; ;1;2;2; ; ;1; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;26; ; ;2; ; ; ; ; ; ; ; ; ;129; ; ; ; ; ; ; ;307; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;518;275;108;621;99;7;14;4; ; ;3; ;108; ;3; ;6;3;5; ;8;6;2; ;2;3;2; ; ;8; ; ;8; ; ; ; ; 
