provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Córdoba;SAN ALBERTO;Privado;Urbano;7; ; ; ; ;54; ; ; ; ; ; ; ; ;579; ; ; ; ; ; ; ; ;983; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1;3; ; ;1; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;636;263; ;53; ;2;2;4; ; ;0; ; ; ;1; ;2;1;1; ;1;1;3; ; ;4; ; ; ;1;5; ;1;16;1; ; ; 
Córdoba;SAN JAVIER;Estatal;Rural;56; ; ; ; ; ; ; ; ; ; ; ; ; ;835; ; ; ; ; ; ; ; ;1324; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ;1; ; ;10; ; ; ; ; ; ; ; ; ;1; ;1;4; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2443;3174;166;992; ;15;27;7; ;1;0; ; ;756;28; ;5;28;29; ;4;24;4; ;6;4;5;2;3;21;7;20;10;6;10; ; ; 
Córdoba;SAN JAVIER;Estatal;Urbano;41; ; ; ; ; ; ; ; ; ; ; ; ; ;1979; ; ; ; ; ; ; ; ;3337; ; ; ; ; ; ; ; ;429;14; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;26; ; ;1;1;2;1; ;2; ;4; ; ;22; ; ; ; ; ; ; ; ;2;1; ; ; ; ;1; ; ; ;1; ; ; ;1; ; ;3294;4172;210;2423;140;12;17;4;5; ;0; ;270;1028;15; ;12;15;17; ;9;17;5; ;4;6;11;11;7;12;28;10;10;20;36; ;3; 
Córdoba;SAN JAVIER;Privado;Urbano;12; ; ; ; ;293; ; ; ; ; ; ; ; ;945; ; ; ; ; ; ; ; ;1370; ; ; ; ; ;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ;1;1; ; ;1; ; ;1; ;5;6; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ;39;131; ;78; ;1;3;5;2; ;0; ; ; ;3; ;1;3;3; ;1;3;5; ;1;5;1;3; ;1;19; ;8;13;8; ; ; 
Córdoba;SAN JUSTO;Estatal;Rural;186;3; ;2; ; ; ; ; ; ; ; ; ; ;1466; ; ; ; ; ; ; ; ;1901; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1730;1900;146;519;72;60;97;27; ;1;0; ; ;1561;90; ;14;89;100; ;14;85;23; ;10;23;2;4; ;18;42;13;21;18;11; ; ; 
Córdoba;SAN JUSTO;Estatal;Urbano;115; ; ; ; ; ; ; ; ; ; ; ; ; ;7648; ; ; ; ; ; ; ; ;9530;78; ;200; ; ; ; ; ;825; ;3; ; ; ; ; ; ;7; ;1;1; ;2;1; ; ; ;2; ;1;9; ;1;5; ;3; ;1;2;1;8; ; ;1;6;1;3; ;1;3;1;2; ;3; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;3142;5032;212;2268;245;41;43;22;14;11;0; ; ;7039;43; ;42;43;43; ;37;40;18; ;16;21;8;44;22;97;240;48;61;213;29; ; ; 
Córdoba;SAN JUSTO;Privado;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1013; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132;140; ; ; ;1;1;7; ; ;0; ; ; ;1; ; ;1;1; ; ;1;7; ; ;7; ; ;1; ;5; ;2;9;2; ; ; 
Córdoba;SAN JUSTO;Privado;Urbano;55; ; ; ; ;427; ; ; ; ; ;88; ; ;2605; ; ; ; ; ;116; ; ;6270; ;16; ; ; ;3; ; ;524; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ;6; ; ;4;2; ; ; ;1; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;69;77; ; ; ;14;15;21;9; ;0; ;116;598;11; ;10;9;8; ;10;7;19; ;4;19;1;15;3;5;48;8;19;73;8; ; ; 
Córdoba;SANTA MARIA;Estatal;Rural;72;16;4; ; ;1; ; ; ; ; ; ; ; ;1356; ; ; ; ; ; ; ; ;1708; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ;1; ; ; ; ;1; ; ;40; ; ; ; ; ;2; ;2; ; ; ; ;33; ; ; ; ;3;2;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2247;2996;222;880;17;22;35;13; ;1;0; ; ;1346;32; ;11;32;37; ;4;22;4; ;10;4;2;4;8;11;33;15;21;18;9; ; ; 
Córdoba;SANTA MARIA;Estatal;Urbano;56; ; ; ; ;111; ; ; ; ; ; ; ; ;4141; ; ; ; ; ; ; ; ;6021; ; ; ; ; ;57; ; ;145; ; ; ; ; ;115; ; ;3; ; ; ; ; ; ; ;1;1;1; ; ;5;2; ;2;1;2; ; ;5;1;4; ;1;4;2; ; ; ; ;1;1;1;5; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ;3463;5228;175;2384;20;17;22;12;3;1;0; ; ;3872;20; ;17;20;22; ;18;19;11; ;14;11; ;25;6;33;151;20;25;121;18; ; ;1
Córdoba;SANTA MARIA;Privado;Urbano;24; ; ; ; ;460; ; ; ; ; ; ; ; ;1780; ; ; ; ; ; ; ; ;2310; ; ; ; ; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1; ; ;1; ;1;5;14; ; ; ;2;3;1; ; ;2; ; ;5;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;218;463;40;171; ;8;8;8; ; ;0; ; ;597;7; ;7;7;7; ;7;5;7;1;2;7; ;7;7;6;22;9;1;27;9; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Rural;52; ;20; ; ;4; ; ; ; ; ; ; ; ;300; ; ; ; ; ; ; ; ;456; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ;4; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;491;557;199;229;190;16;30;5; ;3;0; ;72;390;25;1;3;23;29; ;5;21;3; ;5;3;1;1;2; ;29;7; ;5;1; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Urbano;78; ; ; ; ;50; ; ; ; ; ; ; ; ;3705; ; ; ; ; ; ; ; ;4837; ; ; ; ; ;95; ; ;228; ; ; ; ; ; ; ; ;7; ;1;1; ;2; ; ; ; ; ;2; ;8;1;5;2; ;5;6; ;8;4;5;1;1;18;2;1;4; ; ;4; ;1;6;2; ; ; ; ;1;1; ;1; ; ;1;1; ; ; ;2489;3782;205;1575;103;29;32;12;4;10;0; ; ;3851;32; ;26;32;31; ;25;25;12; ;11;13;10;21;19;35;197;63;31;175;41; ; ; 
Córdoba;TERCERO ARRIBA;Privado;Urbano;34; ; ; ; ;361; ; ; ; ; ; ; ; ;1765; ; ; ; ; ; ; ; ;4232; ;135; ; ; ; ; ; ;436; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ; ; ; ; ; ;2;5; ; ;5;3;3; ; ;3;1;1;2;8;5;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ;101;151; ; ; ;9;10;15;7;2;0; ; ;311;7; ;5;7;7; ;3;7;11; ;9;11; ;8;3;2;41;3; ;37;1; ;3; 
Córdoba;TOTORAL;Estatal;Rural;53;2; ; ; ;3; ; ; ; ; ; ; ; ;590; ; ; ; ; ; ; ; ;554; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;747;1116;364;357; ;12;34;6; ; ;0; ; ;558;20; ;13;19;25; ;13;21;4; ;2;4;2;1;2;6;15;8;3;5;4; ; ; 
Córdoba;TOTORAL;Estatal;Urbano;5; ; ; ; ;74; ; ; ; ; ; ; ; ;729; ; ; ; ; ; ; ; ;1082; ;23; ; ; ; ; ; ;228; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;331;406;122;314;54;2;2;3;1; ;0; ; ;257;2; ;2;2;2; ;2;2;2; ;2;2; ; ;1;14;10;2;29;5;3; ; ;2
Córdoba;TULUMBA;Estatal;Rural;63;9; ; ; ; ; ; ; ; ; ; ; ; ;307; ; ; ; ; ; ; ; ;619; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1148;1391;164;341; ;14;42;6;2; ;0; ; ;356;19; ;11;19;33; ;13;29;3; ;3;3; ;1; ;2;2;4;3;2;3; ; ; 
Córdoba;UNION;Estatal;Rural;89;1; ; ; ; ; ; ; ; ; ; ; ; ;734; ; ; ; ; ; ; ; ;913; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;17; ; ; ; ;1; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1451;1365;443;688;307;32;49;8; ;1;0; ;389;596;47; ;9;46;50; ;12;49;7; ;2;7;1;1;1; ;12;2;1;2; ; ; ; 
Córdoba;UNION;Estatal;Urbano;71; ; ; ; ; ; ; ; ; ; ; ; ; ;3042; ; ; ; ; ; ; ; ;4785; ; ; ; ; ; ; ; ;307; ; ; ; ; ; ; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ;35;1;6; ; ;4; ; ; ; ; ; ;1;14;3; ;2; ;2; ; ; ;1; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ;2287;3671;270;1836;254;25;28;14;7;4;0; ; ;2978;21; ;23;21;25; ;22;15;14; ;8;14;4;5;7;23;55;12;13;15;22; ; ;1
Córdoba;UNION;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31;30; ;30; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;1;3; ; ; ; ; ; ;9;5; ; ; ; 
Córdoba;UNION;Privado;Urbano;37; ; ; ;77;151; ; ; ; ; ; ; ; ;1197; ; ; ; ; ; ; ; ;3197; ; ; ; ; ;33; ; ;70; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;9;2; ; ; ;5;1; ; ;4;1; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;134;167;17;75;84;8;11;15;9; ;0; ; ; ;4; ;8;4;2; ;10;2;15; ;2;14;1;14; ;14;30; ; ;54; ; ; ; 
Corrientes;BELLA VISTA;Estatal;Rural;50;7; ; ; ; ; ; ; ; ; ; ; ; ;560; ; ; ; ; ; ; ; ;424; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1307;1132; ;364; ;2;21;4; ;3;2; ; ; ;18; ;7;18;20;1;6;20;3; ;1;4; ; ; ;5;2;27; ; ; ; ; ; 
Corrientes;BELLA VISTA;Estatal;Urbano;22;86; ; ; ;179; ; ; ; ; ; ; ; ;2700; ; ; ; ; ; ; ; ;2467; ; ; ; ; ; ; ; ;55; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1;3; ;1; ; ; ; ; ; ;1; ; ;14;2;1;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2039;141;1317;2298;20;3;7;5;1;4;40; ; ; ;9; ;9;9;7;1;8;7;5; ;4;5;2;3;5;78;25;34;13;5;25; ; ; 
Corrientes;BELLA VISTA;Privado;Urbano;5; ; ; ; ;63; ; ; ; ; ; ; ; ;748; ; ; ; ; ; ; ; ;545; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1;1; ; ;1; ; ; ; ;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;676; ; ;481; ;1;3;2;1;3;121; ; ; ;2; ;3;2;2; ;3;2;2; ;1;2;3;4;12;14;4;6; ;10;1; ; ; 
Corrientes;BERON DE ASTRADA;Estatal;Rural;9; ; ; ; ;50; ; ; ; ; ; ; ; ;357; ; ; ; ; ; ; ; ;289; ; ; ; ; ; ; ; ;82; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;338;176; ;285; ;2;5;2;1; ;1; ; ; ;5; ;1;5;5; ;1;5;1; ;2;1; ; ; ;2; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;23; ; ; ; ;7; ; ; ; ; ; ; ; ;1153; ; ; ; ; ; ; ; ;658; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2095;2794;78;1523; ;3;11;3; ; ;66; ; ;342;11; ;6;11;12; ;5;9;2; ;2;2;1;1; ;2;2;2;1; ;1; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;183;410;13;7; ;539; ; ; ; ; ; ; ; ;23218; ; ; ; ; ; ; ; ;24844;1206;658;166; ; ; ; ; ;502; ;373;12;15;121; ; ; ;3; ; ;9; ;4; ; ; ; ; ; ; ;17;2; ;18;1;9; ;2;1; ; ; ; ;1; ;2;18;1;8; ; ;2;1; ;1; ; ; ; ; ; ;4; ; ; ; ;2; ; ;34631;37972;13057;29358;1479;51;49;36;10;30;355; ;335;1206;86;1;81;86;52; ;50;53;33; ;32;36;18;49;52;226;214;114;57;23;29; ; ;4
Corrientes;CAPITAL;Privado;Urbano;58;180; ; ; ;3682; ; ; ; ; ; ; ; ;7888; ;178; ; ; ;48; ; ;6997; ;300; ; ; ; ; ; ;1271; ;125; ; ;77;81; ; ; ; ;1;1; ;2; ; ; ; ;2; ;1;1;2;3;1; ;2; ;3;1;2; ;2; ; ; ; ;4; ;1; ;1;1; ;1; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ;357;172;229;146; ;32;23;26;14;6;170; ;828;240;34;2;26;34;21; ;15;22;25;1;12;27;7;43;5;10;132;4;1;78;15; ; ;2
Corrientes;CONCEPCION;Estatal;Rural;44;46;144; ;55; ; ; ; ; ; ; ; ; ;835; ; ; ; ; ; ; ; ;753; ; ; ; ; ; ; ; ;55; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1985;2017; ;985; ;1;24;3; ;7;62; ; ;155;15; ;7;15;24; ;9;24;2; ;3;2; ; ; ;10; ;2; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;17;100; ; ; ; ; ; ; ; ; ; ; ; ;1469; ; ; ; ; ; ; ; ;513; ; ; ; ; ; ; ; ; ; ;21; ; ; ;85; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1; ;7; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2005;1434; ;1491; ;2;4;3;2;8;38; ; ; ;6; ;6;6;4; ;5;4;3; ;3;3;42;5; ;9; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;41;14;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;551;690;4;343; ;4;31;4; ;2;4; ; ; ;16; ;9;16;23; ;13;23;1; ;3;1; ; ;2;2; ;5; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;33; ; ; ; ; ; ; ; ; ; ; ; ; ;2408; ; ; ; ; ; ; ; ;1938; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;4348;1445;81;3812; ;9;11;6;2;21;0; ; ;81;13; ;10;12;10;1;9;9;5;1;5;6;3;8;2;16;21;5;11;2;7; ; ; 
Corrientes;CURUZU CUATIA;Privado;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;548; ; ; ; ; ; ; ; ;795; ; ; ; ; ;79; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;180;180;162;162;162; ;3;4;1; ;6; ; ; ;4; ;2;4;4; ;2;4;3; ; ;5; ;6; ; ;6; ; ;1;1; ; ; 
Corrientes;EMPEDRADO;Estatal;Rural;47;7;74;50; ;21; ; ; ; ; ; ; ; ;304; ; ; ; ; ; ; ; ;382; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;942;1059;54;347; ;3;28;2;1;14;22; ; ;60;20; ;2;20;32; ;5;32;1; ;3;1; ; ;2;8;1;2; ;1; ; ; ; 
Corrientes;EMPEDRADO;Estatal;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ; ;725; ; ; ; ; ; ; ; ;910; ; ; ; ; ; ; ; ;75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1066;180; ;715;18; ;4;2;1; ;1; ; ; ;3; ;3;3;2; ;4;2;1; ;1;2; ;1; ; ;8; ;3;1;3; ; ; 
Corrientes;Enmascarado;Estatal;Urbano;25;26; ; ; ;167; ;156; ; ; ; ; ; ;1362; ; ; ; ; ;330; ; ;1980; ; ; ; ; ; ; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2206;991;130;2040; ;2;6;3;6; ;19; ; ; ;8; ;9;8;6; ;7;6;5; ;3;5;9; ;5;23;2;27;1; ;47; ; ; 
Corrientes;Enmascarado;Privado;Rural;16; ; ;53; ;163; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1700; ; ; ; ; ;111; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1770;1770;1602;1770;1681;1; ;15; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ; ; ;15; ;2; ; ; ; ; ; ;7; ; ; 
Corrientes;Enmascarado;Privado;Urbano;21;61; ; ; ;693; ; ; ; ; ; ; ; ;2366; ; ; ; ; ; ; ; ;3299; ; ; ; ; ; ; ; ;95;47; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ;2; ; ; ; ;2; ; ; ; ;3;1; ;1; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1900;405;657;1151;105;4;8;11;4; ;40; ; ;82;12; ;9;12;10; ;6;9;8; ;6;9;16;2;3;103;20;3; ;3;9; ; ; 
Corrientes;ESQUINA;Estatal;Rural;80;20;68; ; ; ; ; ; ; ; ; ; ; ;468; ; ; ; ; ; ; ; ;788; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2819;2323;94;703;30;4;33;6; ;14;176; ;15;243;42; ;2;42;50; ;3;51;3; ;5;3;2; ;2;6; ;5; ; ; ; ; ; 
Corrientes;ESQUINA;Estatal;Urbano;14; ; ; ; ;105; ; ; ; ; ; ; ; ;1514; ; ; ; ; ; ; ; ;2312; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2761;969; ;1570; ;2;4;4;1;2;63; ; ;80;5; ;5;5;4; ;5;4;4; ;2;4; ;2;2;5;1; ; ; ;1; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Rural;11; ; ; ; ; ; ;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;308; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;340;460;210;344;30; ;6;2; ; ;0; ; ; ;4; ;3;4;4; ;4;4; ; ;1;1; ; ; ; ; ;1; ; ; ; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Urbano;10;119; ; ; ; ; ;253; ; ; ; ; ; ;115; ;115; ; ; ; ; ; ;513; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1147;116; ;645; ; ;4;1;1; ;0; ; ; ;4; ;3;4;4; ;3;4;1; ;1;1; ;1; ;1; ; ; ; ;1; ; ; 
