provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Córdoba;JUAREZ CELMAN;Estatal;Urbano;45; ; ; ; ; ; ; ; ; ; ; ; ; ;1092; ; ; ; ; ; ; ; ;2747; ; ; ; ; ;189; ; ;139; ; ; ; ; ; ; ; ;6; ; ; ; ;1; ; ; ; ; ; ; ;11;1; ; ; ;8; ; ; ;1;2; ; ; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ;1019;1838;365;1139;217;18;18;8;3;1; ; ;113;1163;18; ;14;18;19; ;13;18;6; ;8;7;5;7; ;35;22;8;9;2;1; ; ; 
Córdoba;JUAREZ CELMAN;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;434; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;3;1; ; ; ; ; ; ;1;1; ; ; ; 
Córdoba;JUAREZ CELMAN;Privado;Urbano;11; ; ; ; ;288; ; ; ; ; ; ; ; ;914; ; ; ; ; ; ; ; ;2188; ; ; ; ; ; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1;1; ; ;1; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42;20; ; ; ;3;3;7;2; ; ; ; ; ;2; ;3;2;3; ;3;3;4; ;4;6; ;3; ;1;3; ; ;2;3; ; ; 
Córdoba;MARCOS JUAREZ;Estatal;Rural;47;26; ; ; ; ; ; ; ; ; ; ; ; ;139; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;263;249;33;103; ;14;38;1; ;2; ; ;62;41;13; ;19;13;18; ;21;19; ; ;1; ;3; ; ; ;3;6; ; ; ; ; ; 
Córdoba;MARCOS JUAREZ;Estatal;Urbano;85;107; ;5; ; ; ; ; ; ; ; ; ; ;2144; ; ; ; ; ; ; ; ;3919; ; ; ; ; ;740; ; ;185; ; ; ; ; ; ; ; ;2; ; ; ; ;2;1; ; ; ;2;1; ;3;1; ; ; ;20;1;1; ;1;8; ; ;2; ; ; ; ;3; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1938;2137;361;1493;268;33;35;14;8;1; ; ; ;2131;30; ;31;30;34; ;29;28;12;1;5;13;5;21;5;22;56;3;31;29;5; ; ; 
Córdoba;MARCOS JUAREZ;Privado;Urbano;35; ; ; ; ;261; ; ; ; ; ; ; ; ;1119; ; ; ; ; ; ; ; ;2990; ; ; ; ; ;304; ; ;80; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ;1;1; ; ; ;1; ; ; ; ;2; ; ;4; ;2; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;68;56; ;132; ;7;11;16;5; ; ; ; ;131;4; ;9;4;7; ;8;7;14; ;6;15;2;13;3;15;46;6;11;44;24; ; ; 
Córdoba;MINAS;Estatal;Rural;46; ; ; ; ; ; ; ; ; ; ; ; ; ;62; ; ; ; ; ; ; ; ;510; ; ; ; ; ; ; ; ;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;765;992;356;291;56;12;28;7;1; ; ; ; ;62;20; ;6;20;22; ;8;21;5; ;4;5; ; ; ;1;3;1;1; ;2; ; ; 
Córdoba;POCHO;Estatal;Rural;41; ; ; ; ; ; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ; ;319; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;493;798;336;402;62;9;29;5;1;1; ; ; ;125;12;3;7;12;18;5;6;17;4; ;1;4; ; ;1;7; ;2; ;2; ; ; ; 
Córdoba;PRESIDENTE ROQUE SAENZ PEÑA;Estatal;Rural;39;6; ; ; ; ; ; ; ; ; ; ; ; ;142; ; ; ; ; ; ; ; ;391; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;271;411;87;107; ;17;24;4; ;1; ; ; ;207;15; ;7;15;16; ;8;16;3; ;3;3; ;1;2; ;2;2; ;1; ; ; ; 
Córdoba;PRESIDENTE ROQUE SAENZ PEÑA;Estatal;Urbano;26; ; ; ; ; ; ; ; ; ; ; ; ; ;884; ; ;290; ; ;154; ; ;2038; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ;2; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1101;1118;89;736; ;9;10;4;2; ; ; ;410;1162;9;1;10;9;10;1;10;9;4; ;4;4;7;7;3;8;18;1;17;13;8; ; ; 
Córdoba;PRESIDENTE ROQUE SAENZ PEÑA;Privado;Urbano;7; ; ; ; ;60; ; ; ; ; ; ; ; ;326; ; ; ; ; ; ; ; ;829; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ;15; ;2;2;3;2; ; ; ;133;193; ; ;2; ; ; ;2;1;3; ;2;3; ; ; ;1;2; ;1;7;1; ; ; 
Córdoba;PUNILLA;Estatal;Rural;32; ; ;2; ; ; ; ; ; ; ; ; ; ;444; ; ; ; ; ; ; ; ;857; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ;2;2; ; ;1; ;1; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1227;1381;171;396;76;9;18;4; ;4; ; ;32;450;13; ;2;13;15;1;1;16;3; ;3;4; ; ;2;20;4;9;3;10;5; ; ; 
Córdoba;PUNILLA;Estatal;Urbano;102;2; ; ; ; ; ; ; ; ; ; ; ; ;2707; ; ; ; ; ; ; ; ;8404; ; ; ; ; ; ; ; ;367; ; ; ; ; ;49; ; ;1; ; ; ; ;2; ;1;2;2;12; ; ;12;9;4; ; ;20;3;8;1;29;29; ;1;2;4;2;3; ;7;2; ;2;5;2; ; ; ;1; ; ; ; ; ; ;1;1; ; ; ;7130;9663;427;3920; ;38;39;19;5;4; ; ;205;3217;39;1;31;39;40; ;29;40;21; ;17;21;12;21;7;50;157;80;7;46;10; ; ;1
Córdoba;PUNILLA;Privado;Urbano;56; ; ; ; ;627; ; ;175; ; ; ; ; ;2849; ; ;375; ; ;173; ; ;5972; ; ; ; ; ;743; ; ;154; ;20;9; ; ; ; ; ; ;1; ; ; ; ; ; ; ;4;13; ; ; ;3; ;1; ; ;1; ; ;24;59; ;1;4;12;4;4; ;4; ;1;1;19;21; ;1; ;1; ;1; ; ;1; ; ; ; ; ; ;38;40; ; ; ;16;19;25;6; ; ; ;345;921;11; ;15;10;6; ;14;6;22; ;3;23; ;15;1;2;52;12; ;46;7; ; ; 
Córdoba;RIO CUARTO;Estatal;Rural;129; ;15; ; ;3; ; ; ; ; ; ; ; ;302; ; ; ; ; ; ; ; ;1698; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;4; ; ; ; ;5; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;731;1027;216;403;160;45;80;16; ;1; ; ;7;345;46; ;25;47;58; ;28;58;8;2;12;8;1;6; ;7;6;1;7;4;4; ; ; 
Córdoba;RIO CUARTO;Estatal;Urbano;132;243;1; ;2;142; ; ; ; ; ; ; ; ;3435; ; ;201; ; ; ; ; ;10210; ; ;87; ; ;232; ; ;241; ; ; ; ; ; ; ; ;10;1;1;2; ;3; ;1; ;2;1; ; ;104;5;3;1;2;32; ;1; ;12;12; ; ;50;1; ;2; ;10;1; ; ;2;5;1;1; ; ; ;1; ; ;1; ; ;1;1; ; ;3965;6414;135;3184;60;49;51;27;5;4; ; ;102;3977;50; ;49;50;49; ;49;46;25;1;22;25;15;42;23;100;116;82;13;10;6; ; ;1
Córdoba;RIO CUARTO;Privado;Urbano;70; ; ; ; ;1231; ; ;24; ; ; ; ; ;5275; ; ;148; ; ; ; ; ;8060; ; ; ; ; ;124; ; ;437;18;13; ; ; ;5; ; ; ;1; ; ; ; ; ;1; ; ;2; ; ; ;2;3; ; ;1; ;1; ;6;14; ; ;2;1; ;3; ;1; ;2; ;9;12;3; ;1; ; ; ; ; ; ; ; ;1;1; ; ;121;180;7;58; ;16;22;33;9;1; ; ;502;657;17; ;15;17;11; ;14;16;30; ;10;33;1;15; ;1;73;1;3;61;26; ; ;2
Córdoba;RIO PRIMERO;Estatal;Rural;111;28; ; ; ; ; ; ; ; ; ; ; ; ;393; ; ; ; ; ; ; ; ;912; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31; ; ; ; ;1; ; ; ; ; ; ; ;54; ;1; ; ;3; ; ; ; ; ; ; ;11; ;1; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1504;1827;893;622;97;34;69;13; ;6; ; ;148;352;50;1;9;50;56;2;14;56;7; ;7;8;1; ; ;4;3;7;4;1;1; ; ; 
Córdoba;RIO PRIMERO;Estatal;Urbano;30; ; ; ; ; ; ; ; ; ; ; ; ; ;676; ; ; ; ; ; ; ; ;2136; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ;3; ; ;39;3; ; ; ; ;1; ; ;1;3;1; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1305;2040;631;976;243;11;11;6;2;5; ; ;204;734;11; ;11;11;10; ;8;11;6;1;4;6; ;7;5;15;32;13; ;5;1; ; ; 
Córdoba;RIO PRIMERO;Privado;Urbano;12; ; ; ; ;80; ; ; ; ; ; ; ; ;295; ; ; ; ; ; ; ; ;1905; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;200;238; ;30; ;3;5;6;1; ; ; ; ;279;2; ;3;2;3;1;3;3;5; ;2;5; ;6; ;1;14;3; ;16; ; ; ; 
Córdoba;RIO SECO;Estatal;Rural;52; ; ; ; ; ; ; ; ; ; ; ; ; ;64; ; ; ; ; ; ; ; ;469; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;934;1343;563;645;92;15;35;5; ; ; ; ;49;51;26; ;7;26;29;1;5;30;1; ;5;1;1; ; ;1; ;2; ;3; ; ; ; 
Córdoba;RIO SECO;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;194; ; ; ; ; ; ; ; ;388; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;954;1275;70;764;110;2;3;2;1;1; ; ;320;220;3; ;3;3;2; ;2;3;2; ;2;2; ; ; ;4;7;5;9;2;1; ; ; 
Córdoba;RIO SEGUNDO;Estatal;Rural;74; ; ; ; ; ; ; ; ; ; ; ; ; ;368; ; ; ; ; ; ; ; ;950; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;6; ; ; ;1; ; ; ;1;7; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;645;791;227;220;18;26;44;13; ;1; ; ;24;396;32; ;9;32;38; ;11;37;8; ;6;8;1;1; ;2;18;13;1;4;4; ; ; 
Córdoba;RIO SEGUNDO;Estatal;Urbano;60;226; ; ; ; ; ; ; ; ; ; ; ; ;1682; ; ; ; ; ; ; ; ;5040; ; ; ; ; ; ; ; ;127; ; ; ; ; ;26; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;26;1; ; ; ;3; ;2; ;2;4; ; ;4;2;1; ; ;2; ;1;1;3;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2166;3647;354;1754;215;21;21;14;3;1; ; ;212;2575;20; ;21;20;20; ;20;22;14; ;7;14;11;25;7;37;92;17;5;58;7; ; ; 
Córdoba;RIO SEGUNDO;Privado;Urbano;24; ; ; ; ;271; ; ; ; ; ; ; ; ;1180; ; ; ; ; ; ; ; ;2469; ; ; ; ; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ;4; ; ;4; ; ;1; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;181;266; ;98;81;5;6;12;3; ; ; ;102;679;3; ;4;3;2; ;4;3;10; ;5;11; ;6; ; ;9; ;1;44;8; ; ;1
Córdoba;SAN ALBERTO;Estatal;Rural;78; ; ; ; ; ; ; ; ; ; ; ; ; ;101; ; ; ; ; ; ; ; ;914; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ;1; ; ;1;8;1; ;1; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1896;2391;530;824;136;18;48;11; ;2; ; ;90;58;38;1;3;40;43;1;3;45;7; ;6;7; ; ; ;7;6;5; ; ;2; ; ; 
Córdoba;SAN ALBERTO;Estatal;Urbano;20; ; ; ; ; ; ; ; ; ; ; ; ; ;508; ; ; ; ; ; ; ; ;1288; ; ; ; ; ;37; ; ;92; ;22; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ;2;1;1; ;2005;3098;140;990; ;6;5;5;3; ; ; ; ;588;6; ;4;6;6; ;5;6;5; ;4;5;2;3; ;31;6;4;5;1;10;1; ; 
Córdoba;SAN ALBERTO;Privado;Urbano;7; ; ; ; ;41; ; ; ; ; ; ; ; ;606; ; ; ; ; ; ; ; ;995; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ;3;10; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;515;484; ;67;10;2;2;4; ; ; ; ; ;94;1; ;2;1;1; ;1;1;3; ; ;3; ; ; ; ;3; ;2;3;4; ; ; 
Córdoba;SAN JAVIER;Estatal;Rural;57; ; ; ; ; ; ; ; ; ; ; ; ; ;431; ; ; ; ; ; ; ; ;1113; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;11; ; ; ; ;1; ; ; ;1;5; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2387;3155;438;644; ;21;30;7; ;3; ; ; ;431;25;1;4;25;30;1;3;30;4; ;6;4;1; ;4;10;5;14;3;1;8; ; ; 
Córdoba;SAN JAVIER;Estatal;Urbano;40; ; ; ; ; ; ; ; ; ; ; ; ; ;929; ; ; ; ; ; ; ; ;3271; ; ; ; ; ; ; ; ;278;32;42; ; ; ;96; ; ;6; ; ;1; ; ; ; ; ; ;5; ; ;32; ; ;1; ; ; ; ; ;3;6; ;3;4; ; ; ; ; ; ; ; ; ;2; ; ;1;1;1; ; ; ; ; ; ; ; ; ; ;3139;3844;363;1714;67;14;19;5;4;3; ; ;190;957;15; ;13;15;18;1;10;17;4; ;4;5;2;2;5;13;34;15; ;4;5; ; ; 
Córdoba;SAN JAVIER;Privado;Urbano;12; ; ; ; ;251; ; ; ; ; ; ; ; ;954; ; ; ; ; ; ; ; ;1023; ; ; ; ; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;58;120; ;62; ;3;3;5;2; ; ; ; ;229;3; ;1;3;3; ;1;3;5; ;1;5; ;3; ; ;9; ; ;11;5; ; ; 
Córdoba;SAN JUSTO;Estatal;Rural;192;99; ; ; ; ; ; ; ; ; ; ; ; ;872; ; ; ; ; ; ; ; ;2033; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;2; ; ; ; ;2; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1742;1713;144;444;61;75;115;28; ;8; ; ; ;1054;83; ;33;83;89; ;31;86;22; ;9;24;2;8;1;13;46;10;2;11;6; ; ; 
Córdoba;SAN JUSTO;Estatal;Urbano;112;515; ; ; ; ; ; ; ; ; ; ; ; ;4326; ; ; ; ; ; ; ; ;8262; ; ; ; ; ;356; ; ;466; ;6; ; ; ;14; ; ;6; ; ; ;1; ; ; ; ;1;2; ; ;2; ;1;2;1;10;4; ;1;3;13;1; ;1;2; ;6;1;5;1;2;1; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2851;4640;255;2111;243;42;43;19;12;3; ; ;165;3752;42; ;40;42;41; ;37;40;17;1;16;17;26;44;10;61;136;12;11;94;29; ; ; 
Córdoba;SAN JUSTO;Privado;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;920; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;75; ; ; ;1;1;7; ; ; ; ; ; ;1; ; ;1;1; ; ;1;6; ; ;7; ;1; ; ;6; ; ;15;8; ; ; 
Córdoba;SAN JUSTO;Privado;Urbano;52; ; ; ; ;270; ; ; ; ; ;26; ; ;2052; ; ; ; ; ;99; ; ;5519; ;22; ; ; ;2; ; ;318; ;20; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;1;1; ; ; ; ; ; ; ;4; ;2;1; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;157;264; ;79; ;11;14;22;10; ; ; ;99;302;9; ;10;9;7; ;10;8;18; ;5;18; ;19;1;6;38;6;12;59;4; ; ; 
Córdoba;SANTA MARIA;Estatal;Rural;74; ; ; ; ; ; ; ; ; ; ; ; ; ;719; ; ; ; ; ; ; ; ;1775; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ; ; ;1; ; ;57;2;1; ; ;1;1; ; ;5;4; ;1;14;1; ; ; ;5; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2051;2861;441;688;54;26;38;13; ; ; ; ; ;697;38; ;8;38;39; ;3;39;5; ;12;5; ;3;5;4;7;20;11;4;14; ; ; 
Córdoba;SANTA MARIA;Estatal;Urbano;54;144; ; ; ;101; ; ; ; ; ; ; ; ;2701; ; ; ; ; ; ; ; ;5164; ; ; ; ; ;33; ; ;188; ; ; ; ; ;49; ; ;2;1;1; ; ; ; ; ; ;1; ; ; ;14;4;2;2;1; ; ;1; ;13;12; ; ;7; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ;3257;5531;503;1902;20;19;19;12;3;2; ; ;215;2674;19; ;17;19;21; ;17;21;11; ;14;11;3;15;10;12;111;57;42;35;25; ; ; 
Córdoba;SANTA MARIA;Privado;Urbano;21;131; ; ; ;476; ; ; ; ; ; ; ; ;1968;48; ; ; ; ; ; ; ;1886; ; ; ; ; ; ; ; ;51; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;5;6; ; ; ;1; ; ; ; ;1; ;1;4;4;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ;285;399; ;124; ;8;8;7;1; ; ; ;306;720;7; ;6;7;7; ;6;6;6;1;2;6; ;1; ; ;32;11; ;13;2; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Rural;61;24;12; ; ; ; ; ; ; ; ; ; ; ;186; ; ; ; ; ; ; ; ;481; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;416;540;200;329;162;22;41;7; ; ; ; ;98;261;26;1;10;26;28; ;15;29;3; ;5;3;3;1; ;2;12;10; ;7;3; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Urbano;76; ; ; ; ;50; ; ; ; ; ; ; ; ;2003; ; ; ; ; ; ; ; ;4619; ; ; ; ; ;88; ; ;127; ; ; ; ; ; ; ; ;6; ;2; ; ;1;2; ; ; ;2; ; ;26;1;7;3; ;6;12;1; ;9;7; ; ;11; ; ; ; ;3;1;3; ; ; ;2;1; ; ; ; ; ;1;1; ; ; ; ; ; ;2499;3500;271;1455;69;31;32;13;3;23; ; ; ;2412;32; ;25;32;32; ;25;31;12; ;11;13;9;23;14;56;157;69;2;89;22; ; ; 
Córdoba;TERCERO ARRIBA;Privado;Urbano;33; ; ; ; ;353; ; ; ; ; ; ; ; ;1485; ; ; ; ; ; ; ; ;3774; ; ; ; ; ;212; ; ;497; ;79; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;2; ; ; ; ; ; ; ; ;4;4; ; ;1;6;1; ; ; ;1;1; ; ;1; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ;119;169; ; ; ;9;10;13;7; ; ; ; ;617;7; ;5;7;7; ;3;7;9; ;9;9; ;5; ; ;41; ; ;41;17; ;1; 
