provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Buenos Aires;COLON;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;143;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;147;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;146;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;137;11;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118;14;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;Sala de 3; ; ; ;92; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;Sala de 4; ; ; ; ;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;COLON;Privado;Urbano;Sala de 5; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;1°; ; ; ; ; ; ;57; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;28;17;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;37;7;2;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;26;9;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;2°; ; ; ; ; ; ; ;49;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;3°; ; ; ; ; ; ; ; ;71;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;48;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;37;6;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;52;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;61;17;3;1;1; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;2;47;23;8;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;3;30;19;6;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;Sala de 3; ; ;1;114; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;Sala de 4; ; ; ; ;127; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Rural;Sala de 5; ; ; ; ; ;119; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;264;289;278;207;146;102; ; ; ; ; ;432; ;250
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;1°; ; ; ; ; ; ;856; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;431;167;68;27;5; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22;427;121;50;23; ; ; ; ; ; ; ; ; ;8; ;8; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;404;107;43; ; ; ; ; ; ; ; ; ; ; ;17; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;13; ; ; ; ; ; ; ; ; ; ; ;5; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;2°; ; ; ; ; ; ;1;850;29;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;843;39;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;736;32;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;773;32;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;817;23;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;660;129;57;21;5;2; ; ; ; ; ; ; ; ;17; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;4;605;184;76;35;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;16;495;126;85;14;4; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;Sala de 3; ; ; ;556;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;Sala de 4; ; ; ; ;837; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Estatal;Urbano;Sala de 5; ; ; ; ; ;735; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;14;48;47;28;69;89; ; ; ; ; ;92; ;40
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;1°; ; ; ; ; ; ;145; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;159;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15;165;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;180;13; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;59;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;2°; ; ; ; ; ; ; ;153;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;3°; ; ; ; ; ; ; ; ;155; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;147;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;155; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;153;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;228;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;216;8;10;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;207;14;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;Sala de 3; ; ; ;102; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;Sala de 4; ; ; ; ;140; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DE MARINA L ROSALES;Privado;Urbano;Sala de 5; ; ; ; ; ;161; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ; ; ; ;4; ;7
Buenos Aires;CORONEL DORREGO;Estatal;Rural;1°; ; ; ; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;12;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;4;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;2°; ; ; ; ; ; ; ;43;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;3°; ; ; ; ; ; ; ; ;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;54;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;43;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;20;3;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;23;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;5;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;Sala de 2; ; ;34;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;Sala de 3; ; ; ;38;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;Sala de 4; ; ; ; ;48;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Rural;Sala de 5; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;19;26;29;22;14;14; ; ; ; ; ;60; ;64
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;1°; ; ; ; ; ; ;100;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;92;20;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;68;20;2;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;59;12;2; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;25;4; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;2°; ; ; ; ; ; ; ;108;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;91;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;90;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;80;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;99;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;139;23;3;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;105;22;8;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;64;20;19;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;Sala de 2; ; ;94; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;Sala de 3; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;Sala de 4; ; ; ; ;146; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Estatal;Urbano;Sala de 5; ; ; ; ; ;112; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;1°; ; ; ; ; ; ;71; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;54;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;57;5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;2°; ; ; ; ; ; ; ;88;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;3°; ; ; ; ; ; ; ; ;79;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;73;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;52;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;57;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;Sala de 3; ; ; ;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;Sala de 4; ; ; ; ;28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL DORREGO;Privado;Urbano;Sala de 5; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;1°; ; ; ; ; ;1;28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;2°; ; ; ; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;3°; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;1;34;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;14; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;Sala de 2; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;Sala de 3; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;Sala de 4; ; ; ; ;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Rural;Sala de 5; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;34;23;40;33;22;21;5; ; ; ; ;124; ;81
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;1°; ; ; ; ; ;2;309;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;110;38;18;8; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;116;34;14;3; ; ; ; ; ; ; ; ; ;1; ;2; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;26;12; ; ; ; ; ; ; ; ; ;1; ;9; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;4; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;2°; ; ; ; ; ; ; ;293;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;235;18;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;245;14;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;258;13;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;CORONEL PRINGLES;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;2;271;18;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
