provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Corrientes;SAN MIGUEL;Estatal;Rural;21;22;82; ; ; ; ; ; ; ; ; ; ; ;356; ; ; ; ; ; ; ; ;548; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;997;697; ;677; ;2;8;2; ;3;17; ; ; ;9; ;5;9;12; ;5;12;2; ;2;2; ; ; ;10; ;8; ; ; ; ; ; 
Corrientes;SAN ROQUE;Estatal;Rural;29;2; ; ; ; ; ; ; ; ; ; ; ; ;346; ; ; ; ; ; ; ; ;598; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1362;1227;14;657;14; ;11;4; ;5;0; ; ; ;17; ;1;17;23; ;1;23;1; ;3;1; ;1;1; ; ;14; ; ; ; ; ; 
Corrientes;SAN ROQUE;Estatal;Urbano;16; ; ; ; ;35; ; ; ; ; ; ; ; ;1255; ; ; ; ; ; ; ; ;1289;115; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2636;1559;127;1203; ;1;5;4;2;1;11; ; ;125;6; ;5;6;5; ;5;5;4;1;3;4;2; ; ;16; ;1; ; ;1;1; ; 
Corrientes;SANTO TOME;Estatal;Rural;29;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;330; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1366;909; ;139;12;6;22;2; ;5;103; ; ; ;15; ;4;15;20; ;7;20;2; ;1;2; ; ;1;1; ;4; ; ;3; ; ; 
Corrientes;SANTO TOME;Estatal;Urbano;43;150; ; ; ;187; ;407; ; ; ; ; ; ;4127; ; ; ; ; ; ; ; ;4132;308;324; ; ; ; ; ; ;87;25;69; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ;2; ;2; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5971;853;442;5247; ;12;16;11;2;12;35; ; ;267;19; ;19;19;14; ;15;14;9; ;8;10; ;4;1;9;4;11;5; ;1; ; ;1
Corrientes;SANTO TOME;Privado;Urbano;13; ;1; ;2;502; ;31; ; ; ; ; ; ;1019; ; ; ; ; ;169; ; ;574; ; ; ; ; ;173; ; ;10; ;10; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2; ; ; ; ; ; ; ; ; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;450;106;106;106;53;7;6;6;3; ;1; ;308;255;6; ;7;6;5; ;2;5;3; ; ;6; ;11; ; ;4;1; ;5; ; ; ;1
Corrientes;SAUCE;Estatal;Rural;23; ; ; ; ; ; ; ; ; ; ; ; ; ;117; ; ; ; ; ; ; ; ;117; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;207;411; ;209; ; ;6;2; ;2;23; ; ; ;8; ;4;8;9; ;6;9;1; ;1;1; ; ; ;2; ; ; ; ; ; ; ; 
Corrientes;SAUCE;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ; ;533; ; ; ; ; ; ; ; ;536; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;926;472; ;974; ;1;4;1; ; ;0; ; ;307;3; ;4;3;4; ;4;4;1; ;1;1; ; ; ;4;1;5; ; ; ; ; ; 
Entre Ríos;COLON;Estatal;Rural;35; ; ; ; ; ; ; ; ; ; ; ; ; ;139; ; ; ; ; ; ; ; ;509; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;546;576;312;708;71;8;26;7; ; ;10; ;23;201;9; ;6;9;13; ;13;11;4; ;1;6;5; ; ;15;2;2;1; ; ; ; ; 
Entre Ríos;COLON;Estatal;Urbano;42;25; ; ; ; ; ; ; ; ; ;47; ; ;1023; ; ; ; ; ;174; ; ;3385;147;59; ; ; ;620; ; ;201; ; ; ; ; ;47; ; ; ;1; ; ; ;1; ;9; ; ; ; ; ;2;1; ; ; ;14; ;40;1; ;1; ;3; ;2;1;1; ;10; ;30;1;3;3;2;1; ; ; ; ; ;1; ;13;1; ; ; ; ;1645;1512;813;1728;15;13;18;13;4;5;37; ; ;598;24; ;21;24;20; ;18;16;8; ;9;9;11;6; ;67;21;6;2;2;4; ;1; 
Entre Ríos;COLON;Privado;Urbano;10; ; ; ; ;50;61; ; ; ; ; ; ; ;464; ; ; ; ; ; ; ; ;1353; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;112;172; ;112; ;6;3;4; ; ;1; ; ;648;6; ;4;6;3; ;1; ;3; ;3;3;2;1; ;2;6; ; ;4;1; ; ; 
Entre Ríos;CONCORDIA;Estatal;Rural;41; ; ; ; ; ; ; ; ; ; ; ; ; ;345; ; ; ; ; ; ; ; ;1597; ;145; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1674;2388;385;1725; ;17;25;9; ;6;25; ;75;440;20;1;13;20;21;1;10;19;8; ;5;8;4; ; ;32;8;7;23; ;5; ; ; 
Entre Ríos;CONCORDIA;Estatal;Urbano;96; ; ; ;1; ; ; ; ; ; ; ; ; ;2562; ;303; ; ; ; ; ; ;9832;114;399;151;10; ;1662; ; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2;1; ; ;2; ; ;2; ; ; ;1;1;6; ; ; ;13; ; ;1; ; ; ; ; ;1; ; ;1;12; ; ; ; ; ;7838;9506;4366;7932;76;19;32;24;4;86;203; ;120;1593;55;2;38;54;36; ;32;34;27; ;25;27;29;19;1;120;93;37;46;6;4;3; ; 
Entre Ríos;CONCORDIA;Privado;Urbano;44;50; ; ; ;546; ; ; ; ; ; ; ; ;3345; ;44; ; ; ; ; ; ;2677; ;44; ; ; ;225; ; ;41; ;38; ; ;5; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ;1; ; ; ;1; ;1; ;3;10; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ;1028;864;25;1337; ;8;17;15;4;10;17; ;309;181;17; ;11;17;19; ;11;19;15; ;1;16;1;11;2; ;61;1; ;30;8; ;2;1
Entre Ríos;DIAMANTE;Estatal;Rural;45; ; ; ; ; ; ; ; ; ; ; ; ; ;203; ; ; ; ; ; ; ; ;646; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;838;508;114;627; ;7;25;11; ; ;3; ; ;171;25; ;6;25;27; ;6;25;3;1;7;4; ;1; ;4;1;4;5; ;1; ; ; 
Entre Ríos;DIAMANTE;Estatal;Urbano;34; ; ; ; ;54; ; ; ; ; ; ; ; ;626; ; ; ; ; ; ; ; ;2200;80; ;55; ; ; ; ; ;45;13;28; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;3;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;1; ;1; ;2;1;1; ;1;1; ; ;2120;1350;123;1314;97;6;11;9;4; ;2; ;209;382;17; ;13;17;10; ;9;12;6;1;7;6;6;7;1;24;11;1;10;1;1; ; ; 
Entre Ríos;DIAMANTE;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;128;128; ;88; ; ;2;1; ; ;0; ;66; ;3; ; ;3;2; ; ;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Entre Ríos;DIAMANTE;Privado;Urbano;12; ; ; ; ;88; ; ; ; ; ; ; ; ;705; ; ; ; ; ; ; ; ;1273; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1; ;1;2;1;2;1; ;1;1; ; ;12;3;1;3;4;3;5;1;7;2;2; ; ;6;3;1;3;1;4;10;1;2; ; ; ; ;1; ; ;1;2; ;3; ;3; ; ; ; ; ; ; ; ;1;3;5;2; ;1; ; ;149;5; ;4;5;5; ;3;4;5; ; ;5; ;4; ; ;9; ; ;2; ; ; ;1
Entre Ríos;Enmascarado;Privado;Rural;8; ; ; ; ;23; ; ; ; ; ; ; ; ;148; ; ; ; ; ; ; ; ;341; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;225;341;12;8; ;4;2;1; ; ;0; ;148; ;4; ;2;4;3; ;1;4;1; ; ;2; ; ; ; ; ; ;1;1; ; ; ; 
Entre Ríos;Enmascarado;Privado;Urbano;13; ; ; ; ;44; ; ; ; ; ; ; ; ;409; ; ; ; ; ; ; ; ;339; ; ; ; ; ; ; ; ;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;701;721;150;913; ;2;5;3;2; ;1; ; ;118;8; ;6;8;7;1;5;6;1; ;2;1;1;3; ;2;5;1; ;2; ; ;1; 
Entre Ríos;FEDERACION;Estatal;Rural;54;8; ; ; ; ; ; ; ; ; ; ; ; ;143; ; ; ; ; ; ; ; ;1303; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1117;1138;268;1741;94;7;36;8; ;1;0; ;191;75;17; ;23;17;21; ;23;22;3; ;4;5; ; ; ;5;2; ;10;4;2; ; ; 
Entre Ríos;FEDERACION;Estatal;Urbano;42;1; ; ; ;43; ; ; ; ; ; ; ; ;759; ; ; ; ; ; ; ; ;3769;143;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;7; ;3; ; ; ; ; ; ; ; ;2; ;8;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3222;3737;1385;2849;13;5;17;13; ;6;85; ; ;581;22;1;18;22;19;1;16;18;9; ;8;13;11;6;14;69;31;61;27;9;4; ; ; 
Entre Ríos;FEDERACION;Privado;Urbano;15; ; ; ; ;77; ; ; ; ; ; ; ; ;663; ; ; ; ; ; ; ; ;1527; ; ; ; ; ;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ;2;3; ;2; ;1;2;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;484;395;157;722; ; ;7;6;1; ;53; ; ;365;8; ;8;8;8; ;8;6;6; ;1;6; ;4; ;1;19;51; ;23;3; ; ; 
Entre Ríos;FEDERAL;Estatal;Rural;48; ; ; ; ; ; ; ; ; ; ; ; ; ;136; ; ; ; ; ; ; ; ;408; ; ; ; ; ; ; ; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;677;1028;57;815; ;8;34;4;2; ;0; ;149;66;11;4;16;11;11;8;21;11;1;1;4;2;1; ; ;4; ; ;1; ; ; ; ; 
Entre Ríos;FEDERAL;Estatal;Urbano;25; ; ; ; ; ; ; ; ; ; ; ; ; ;821; ; ; ; ; ; ; ; ;1271; ;240; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1968;1995;49;1744;14;2;11;7;1; ;43; ;85;370;11;1;9;11;8; ;8;9;4; ;4;6;4;2; ;60;8;25;1;4; ; ; ; 
Entre Ríos;FELICIANO;Estatal;Rural;25; ; ; ; ; ; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ;382; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;377;950;221;741;64;2;6;4; ; ;12; ; ;81;7;9;2;7;7;9;4;5; ;1;3;1; ; ; ;6; ; ;3; ; ; ; ; 
Entre Ríos;FELICIANO;Estatal;Urbano;13; ; ; ; ;87; ; ; ; ; ; ; ; ;424; ; ; ; ; ; ; ; ;1091;99; ; ; ; ; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1724;1647;63;1147; ;3;8;4; ; ;0; ;134;120;9; ;7;9;6;1;3;6;2; ;2;3;3; ; ;6; ; ;5; ; ; ; ; 
Entre Ríos;GUALEGUAY;Estatal;Rural;40; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ;314; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;643;482;30;152; ;5;25;7; ;1;0; ;24; ;17; ;8;17;20;1;10;21;7; ;1;7; ;1;1;1;1;2;1;2;1; ; ; 
Entre Ríos;GUALEGUAY;Estatal;Urbano;37;4; ; ; ;64;61; ;62; ; ; ; ; ;787; ; ; ; ; ; ; ; ;2750;412;450;164; ; ; ; ; ;108; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ;1; ; ; ; ;1; ; ;2201;2429;537;5145; ;4;15;10;6;3;24; ;102;833;19;1;20;19;17; ;16;11;11; ;8;11;12;4;2;28;12;9;11;4;2; ; ;4
Entre Ríos;GUALEGUAY;Privado;Urbano;9; ; ; ; ;73; ; ; ; ; ; ; ; ;299; ; ; ; ; ; ; ; ;431; ; ; ; ; ; ; ; ;26; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;79;87; ;75; ;1;2;3;2; ;7; ;67; ;3; ;4;3;2; ;3;3;3; ;1;3; ; ;1; ;2; ; ;2; ; ; ; 
Entre Ríos;GUALEGUAYCHU;Estatal;Rural;74;1; ; ; ; ; ; ; ; ; ; ; ; ;79; ; ; ; ; ; ; ; ;591; ; ; ; ; ;199; ; ;13; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;881;532;289;804; ;18;48;11;1;2;3; ; ;79;32; ;19;32;39; ;22;38;3; ;8;3;3; ; ;5;2;2;5;1;4; ; ; 
Entre Ríos;GUALEGUAYCHU;Estatal;Urbano;57; ; ;1; ; ; ; ; ; ; ; ; ; ;1501; ; ; ; ; ; ; ; ;5143;327; ; ; ; ;682; ; ;68; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ;1;2; ;4; ;6; ; ;2; ; ; ;1; ; ; ;1; ;5; ; ; ; ; ; ; ; ; ;1; ; ;3; ; ; ; ; ;4166;3028;2662;4323;273;11;25;16;5;2;45; ;434;788;35;4;31;34;25; ;26;23;15; ;13;15;12;9; ;67;25;10;35;7;10; ; ; 
Entre Ríos;GUALEGUAYCHU;Privado;Urbano;44;103; ; ; ;516; ; ; ; ; ; ; ; ;2307; ; ; ; ; ; ; ; ;3821; ; ; ; ; ;85; ; ;104; ; ; ; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ;2; ; ;2; ; ; ;2; ; ; ;1; ;10; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;567;146;6;231; ;9;12;17;4; ;4; ;121;342;16; ;13;16;12; ;11;11;13; ;4;15; ;11;1;3;28;7;3;18;1; ;1;3
Entre Ríos;ISLAS DEL IBICUY;Estatal;Rural;34; ; ; ; ;2; ; ; ; ; ; ; ; ;222; ; ; ; ; ; ; ; ;333; ; ; ; ; ; ; ; ;14; ;20; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1042;1558;37;884;15;2;19;5;1;1;36; ;61;147;18;4;4;19;18;5;1;18;1;1;4;2;1; ;1;14;1;4;1; ; ; ; ; 
Entre Ríos;ISLAS DEL IBICUY;Estatal;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ; ;140; ; ; ; ; ; ; ; ;280; ; ; ; ; ; ; ; ;19; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;395;519; ;585; ; ;1;3;1; ;0; ; ; ;1; ;1;1;1; ;1;1;1; ;2;2;1; ; ; ; ; ;1; ; ; ; ; 
Entre Ríos;LA PAZ;Estatal;Rural;88; ; ; ; ; ; ; ; ; ; ; ; ; ;436; ; ; ; ; ; ; ; ;1275; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2154;2543;279;1783;204;7;53;15; ;3;27; ;36;396;37;6;15;37;48;8;20;44;8; ;5;11; ; ; ;4; ;1;3; ; ; ; ; 
Entre Ríos;LA PAZ;Estatal;Urbano;40; ; ; ; ; ; ; ; ; ; ; ; ; ;862; ; ; ; ; ; ; ; ;2680;204;89; ; ; ; ; ; ;125; ;75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4196;4094;196;3705;19;2;15;9;3;4;112; ; ;1102;25;4;21;25;20; ;15;16;9; ;8;9;6;1;1;23;2;1;5;6; ; ; ; 
Entre Ríos;LA PAZ;Privado;Urbano;18; ; ; ; ;47; ; ; ; ; ; ; ; ;449; ; ; ; ; ; ; ; ;1706; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;394;549;83;384; ;4;6;8;2; ;3; ;103;69;5; ;6;5;6; ;6;7;6; ;4;6; ;1; ;3;3; ;1; ;4; ; ;1
Entre Ríos;NOGOYA;Estatal;Rural;91; ; ; ; ; ; ; ; ; ; ; ; ; ;256; ; ; ; ; ; ; ; ;965; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1312;1481;107;1600;148;13;50;10; ;2;4; ;118;202;11;6;37;12;9;7;58;11;11; ;2;12;3; ; ;5; ;1; ; ; ; ; ; 
Entre Ríos;NOGOYA;Estatal;Urbano;23; ; ; ; ;41;42; ; ; ; ; ; ; ;769;142; ; ; ; ; ; ; ;1282;210; ;186; ; ; ; ; ;75;13;4; ; ; ;12; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2123;2475;205;1790;118;6;10;6;3; ;12; ;134;488;10; ;11;8;8; ;11;8;6; ;4;7;9;3; ;32;5; ;44;1;4; ; ; 
Entre Ríos;NOGOYA;Privado;Urbano;14; ; ; ; ;416; ; ; ; ; ; ; ; ;989; ; ; ; ; ; ; ; ;1078;68; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;798;411;177;416; ;5;3;5;2; ;0; ; ; ;4; ;5;5;2; ;4;2;4; ;1;4; ;10; ; ;5; ; ;1; ; ; ; 
