provincia;departamento;sector;ambito;ini_dir_cub;ini_dir_ncub;ini_fte_cub;ini_fte_ncub;ini_apo_cub;ini_apo_ncub;ini_pu_cub;ini_pu_ncub;ini_nopof;pri_dir_cub;pri_dir_ncub;pri_fte_cub;pri_fte_ncub;pri_apo_cub;pri_apo_ncub;pri_pu_cub;pri_pu_ncub;pri_nopof;sec_dir_cub;sec_dir_ncub;sec_fte_cub;sec_fte_ncub;sec_apo_cub;sec_apo_ncub;sec_nopof;snu_dir_cub;snu_dir_ncub;snu_fte_cub;snu_fte_ncub;snu_apo_cub;snu_apo_ncub;snu_nopof;ini_hs_cub;ini_hs_ncub;ini_hs_nopof;pri_hs_cub;pri_hs_ncub;pri_hs_nopof;sec_hs_pro_cub;sec_hs_pro_ncub;sec_hs_docente_cub;sec_hs_docente_ncub;sec_hs_otros_cub;sec_hs_otros_ncub;sec_hs_fuera;snu_hs_dic_cub;snu_hs_dic_ncub;snu_hs_cap_cub;snu_hs_cap_ncub;snu_hs_com_cub;snu_hs_com_ncub;snu_hs_inv_cub;snu_hs_inv_ncub;snu_hs_otr_cub;snu_hs_otr_ncub;snu_hs_fuera
Santa Fe;CASTELLANOS;Estatal;Rural;5;0;59;0; ; ; ; ;0;26;0;232;0;3;0;43;0;4;12;0; ; ;7;0;0; ; ; ; ; ; ; ; ; ; ;109;0;0;623;0;2387;14;0;154;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;CASTELLANOS;Estatal;Urbano;31;0;220;0;15;0; ; ;2;101;0;843;7;17;0;3;0;0;56;0; ; ;241;0;0;11;0;0;0;5;0;0;0;0;14;429;0;0;1348;0;8470;27;0;134;0;1644;0;0;0;0;0;0;0;904;0;0
Santa Fe;CASTELLANOS;Privado;Rural;1;0;10;0; ; ; ; ;0;2;0;20;0;1;0; ; ;0;11;0; ; ;21;0;0; ; ; ; ; ; ; ; ; ; ;8;0;0;46;0;612;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;CASTELLANOS;Privado;Urbano;7;0;55;0;7;0; ; ;0;19;1;126;0;11;0; ; ;1;28;0; ; ;42;0;0;9;0; ; ;2;0;0; ; ; ;171;0;2;275;0;4031;9;0;63;3;564;0;0;0;0;0;0;0;115;0;0
Santa Fe;CONSTITUCION;Estatal;Rural; ; ;16;0; ; ; ; ;0;15;0;98;0;1;0;7;0;3;11;0; ; ;3;0;0; ; ; ; ; ; ; ; ; ; ;44;0;0;419;0;1155;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;CONSTITUCION;Estatal;Urbano;7;0;71;0; ; ; ; ;0;56;0;464;0;9;0;1;0;0;47;0; ; ;91;0;0;13;0; ; ;2;0;0; ; ; ;188;6;0;611;0;6233;10;0;46;0;1109;0;0;0;0;0;0;0;675;0;0
Santa Fe;CONSTITUCION;Privado;Urbano;4;0;39;0;4;0; ; ;0;13;0;83;0;1;0; ; ;0;23;0;45;1;48;0;0;5;0; ; ;4;0;0; ; ; ;108;12;0;322;0;2472;9;0;205;0;311;0;0;0;0;0;0;0;21;0;0
Santa Fe;Enmascarado;Estatal;Rural; ; ;11;0; ; ; ; ;0;9;0;62;0; ; ;11;0;0;4;0; ; ;1;0;0; ; ; ; ; ; ; ; ; ; ;30;0;0;58;0;344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;Enmascarado;Privado;Rural; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;0; ; ;38;1;0; ; ; ; ; ; ; ; ; ; ;0;0;0;220;0;1899;1;0;16;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;Enmascarado;Privado;Urbano; ; ;7;0; ; ; ; ;0;4;0;22;0;2;0; ; ;0;6;0; ; ;7;0;0; ; ; ; ; ; ; ; ; ; ;8;0;0;128;0;967;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;GARAY;Estatal;Rural; ; ;8;0; ; ; ; ;0;5;0;41;0;1;0;4;0;1;4;0; ; ;6;0;0; ; ; ; ; ; ; ; ; ; ;24;0;0;95;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;GARAY;Estatal;Urbano;5;0;41;0;1;0; ; ;0;17;0;162;0; ; ;5;0;5;14;0; ; ;35;0;0;2;0; ; ;1;0;0; ; ; ;78;0;0;191;0;1715;0;0;8;0;443;0;0;0;0;0;0;0;89;0;0
Santa Fe;GENERAL LOPEZ;Estatal;Rural;4;0;31;0; ; ; ; ;1;22;0;170;0;2;0;18;0;0;18;0; ; ;2;0;0; ; ; ; ; ; ; ;0;0;0;111;0;0;845;0;1551;16;0;26;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;GENERAL LOPEZ;Estatal;Urbano;38;0;222;1;10;0; ; ;0;115;1;1011;1;10;0;2;0;3;82;0; ; ;303;0;0;24;0;0;0;3;0;18; ; ; ;533;2;0;1453;0;10582;25;0;98;0;2609;0;0;0;0;0;0;0;577;0;100
Santa Fe;GENERAL LOPEZ;Privado;Rural; ; ;1;0; ; ; ; ;0;1;0;10;0; ; ;1;0;0;6;0; ; ;9;0;0;2;0; ; ; ; ;0; ; ; ;4;0;0;10;0;600;3;0;75;0;0;0;0;0;0;0;0;0;92;0;0
Santa Fe;GENERAL LOPEZ;Privado;Urbano;7;0;86;1;7;0; ; ;1;33;0;241;0;12;0; ; ;0;49;0;7;0;80;0;0;10;0; ; ;7;0;0;56;0;0;859;3;0;456;0;5714;33;0;179;0;1116;0;0;0;0;0;0;0;781;0;0
Santa Fe;GENERAL OBLIGADO;Estatal;Rural; ; ;70;0; ; ; ; ;0;50;0;313;0;1;0;44;0;3;19;0; ; ;10;1;0; ; ; ; ; ; ; ; ; ; ;192;2;0;768;0;1847;26;0;43;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;GENERAL OBLIGADO;Estatal;Urbano;25;0;186;0;1;0; ; ;0;130;0;1083;0;7;0;3;0;1;86;0; ; ;184;0;0;22;1;0;0;10;1;0; ; ; ;496;3;0;2324;0;11859;21;0;253;0;2661;10;0;0;0;0;0;0;490;0;248
Santa Fe;GENERAL OBLIGADO;Privado;Rural; ; ; ; ; ; ; ; ; ;1;0; ; ; ; ; ; ;0;7;0; ; ;9;0;0; ; ; ; ; ; ; ; ; ; ;40;0;0;26;0;1137;8;0;15;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;GENERAL OBLIGADO;Privado;Urbano;4;0;67;0;1;0; ; ;1;22;0;191;0;9;0; ; ;2;27;0; ; ;44;0;0;16;0; ; ;5;1;0; ; ; ;94;0;3;275;0;4123;10;0;68;8;1230;0;0;0;0;0;0;0;777;0;0
Santa Fe;IRIONDO;Estatal;Rural;3;0;16;0; ; ; ; ;0;7;0;71;0;2;0;8;0;0;7;0; ; ;5;0;0; ; ; ; ; ; ; ; ; ; ;26;0;0;234;0;1073;19;0;8;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;IRIONDO;Estatal;Urbano;15;0;82;0;1;0; ; ;0;38;0;327;1;8;0;1;0;0;40;0; ; ;124;0;0;17;0; ; ;4;0;0; ; ; ;140;6;0;605;0;3844;58;0;46;0;1866;0;0;0;0;0;0;0;226;0;0
Santa Fe;IRIONDO;Privado;Urbano; ; ;23;1;2;0; ; ;1;12;0;68;0;4;0; ; ;2;13;1; ; ;23;1;0;4;0;4;0;2;0;0; ; ; ;79;0;0;149;0;1314;2;0;77;0;36;0;0;0;0;0;0;0;162;0;0
Santa Fe;LA CAPITAL;Estatal;Rural; ; ;13;0; ; ; ; ;0;10;0;65;0; ; ;7;0;0;3;0; ; ;4;0;0; ; ; ; ; ; ; ; ; ; ;28;0;0;147;0;417;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;LA CAPITAL;Estatal;Urbano;77;0;541;2;26;0;0;0;0;321;0;2668;4;78;0; ; ;3;253;3;5;0;758;0;0;84;10;5;0;48;0;0;36;0;0;1411;0;0;5950;0;37599;82;0;315;0;5952;0;8;0;34;0;5;10;1696;0;0
Santa Fe;LA CAPITAL;Privado;Urbano;57;1;453;0;91;0;0;0;19;183;1;1178;1;101;0;3;0;31;168;2;32;0;247;1;3;60;2;3;0;25;1;2;84;0;0;1254;14;281;2477;0;18589;98;0;709;87;3568;0;0;0;3;0;0;0;1496;0;3
Santa Fe;LAS COLONIAS;Estatal;Rural;6;0;68;0; ; ; ; ;0;24;0;210;0;0;0;44;0;2;18;0; ; ;26;0;0; ; ; ; ; ; ; ;2;0;0;132;0;0;736;0;2327;5;0;32;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;LAS COLONIAS;Estatal;Urbano;21;0;124;0; ; ; ; ;0;41;0;394;1;7;0;7;0;0;45;0; ; ;159;0;0;13;0; ; ;3;0;0; ; ; ;237;0;0;675;0;5884;22;0;49;0;750;0;0;0;0;0;0;0;526;0;0
Santa Fe;LAS COLONIAS;Privado;Rural;1;0;4;0; ; ; ; ;0;2;0;11;0;3;0; ; ;0;13;0; ; ;19;0;0;3;0; ; ;1;0;0; ; ; ;4;0;0;59;0;909;20;0;0;0;141;0;0;0;0;0;0;0;53;0;0
Santa Fe;LAS COLONIAS;Privado;Urbano;5;0;47;0;3;0; ; ;0;18;0;125;0;17;0; ; ;0;21;0;5;0;34;0;0;4;0; ; ; ; ;0; ; ; ;54;0;0;238;0;2668;16;0;15;0;14;0;0;0;0;0;0;0;187;0;0
Santa Fe;ROSARIO;Estatal;Rural; ; ;15;0; ; ; ; ;0;11;0;83;0; ; ;9;0;0;6;0; ; ; ; ;0; ; ; ; ; ; ; ; ; ; ;50;0;0;260;0;653;9;0;16;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;ROSARIO;Estatal;Urbano;117;4;897;5;10;0;0;0;1;642;0;5232;2;105;0;1;0;1;492;1;75;0;1643;0;0;176;2;22;1;166;1;0; ; ; ;2424;6;4;10654;0;65754;313;362;629;0;12687;10;0;0;0;0;3;0;3314;0;0
Santa Fe;ROSARIO;Privado;Urbano;47;0;734;5;97;2; ; ;1;372;1;2487;5;111;1;1;0;5;363;10;118;1;537;18;1;131;18;12;1;32;9;1;583;33;0;6283;372;100;3297;40;44144;313;603;2139;181;7139;0;0;0;0;0;0;0;3230;0;54
Santa Fe;SAN CRISTOBAL;Estatal;Rural; ; ;64;0; ; ; ; ;1;23;0;184;0;1;0;48;0;2;7;0; ; ;5;0;0; ; ; ; ; ; ; ; ; ; ;91;0;0;745;0;1474;35;0;233;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;14;0;86;0; ; ; ; ;0;45;2;375;3;5;0;2;0;0;51;0; ; ;114;0;0;7;0; ; ;3;0;0; ; ; ;195;0;0;1040;0;5368;4;0;110;0;685;0;0;0;0;0;0;0;267;0;23
Santa Fe;SAN CRISTOBAL;Privado;Urbano;2;0;31;0;3;0; ; ;0;13;0;91;0;6;0; ; ;0;10;0; ; ;20;0;1;8;0; ; ;2;0;0; ; ; ;49;4;0;101;0;1316;4;0;74;14;489;0;0;0;0;0;0;0;137;0;0
Santa Fe;SAN JAVIER;Estatal;Rural; ; ;24;0; ; ; ; ;0;13;0;77;0;1;0;15;0;1;2;0; ; ;1;0;0; ; ; ; ; ; ; ;0;0;0;79;2;0;140;0;353;9;0;27;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;SAN JAVIER;Estatal;Urbano;8;0;43;0; ; ; ; ;0;18;0;160;2;2;0;1;0;0;17;0; ; ;21;0;0;3;0; ; ;1;0;0; ; ; ;77;0;0;270;0;2674;0;0;10;0;218;0;0;0;0;0;0;0;120;0;0
Santa Fe;SAN JAVIER;Privado;Urbano;1;0;15;0;2;0; ; ;0;8;0;63;0;3;0; ; ;0;5;0; ; ;7;0;0;2;0; ; ;2;0;0; ; ; ;28;0;0;22;0;742;4;0;10;0;0;0;0;0;0;0;0;0;205;0;0
Santa Fe;SAN JERONIMO;Estatal;Rural;1;0;32;0; ; ; ; ;0;19;0;162;0; ; ;19;0;0;14;0; ; ;5;0;0; ; ; ; ; ; ; ; ; ; ;56;0;0;223;0;1721;0;0;46;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;SAN JERONIMO;Estatal;Urbano;12;1;81;1;1;0; ; ;0;44;1;400;1;8;0;4;0;0;46;0; ; ;127;0;0;15;0;1;0;2;0;0; ; ; ;188;0;0;644;0;5283;60;0;66;0;1183;0;0;0;0;0;0;0;84;0;0
Santa Fe;SAN JERONIMO;Privado;Urbano;1;0;15;0; ; ; ; ;0;9;0;57;0;3;0; ; ;0;8;0; ; ;10;0;0;4;0; ; ;1;0;0; ; ; ;24;0;0;90;0;1021;0;0;43;0;172;0;0;0;0;0;0;0;121;0;0
Santa Fe;SAN JUSTO;Estatal;Rural;2;0;31;0; ; ; ; ;0;15;1;121;0; ; ;18;0;1;12;0; ; ;4;0;0; ; ; ; ; ; ; ; ; ; ;32;4;0;201;0;1200;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;SAN JUSTO;Estatal;Urbano;8;0;41;0; ; ; ; ;0;19;0;202;1;0;0;1;0;0;14;1; ; ;45;0;0;15;0;26;0;2;0;2;4;0;0;90;0;0;399;0;2387;8;0;17;0;931;0;0;0;0;0;0;0;84;0;0
Santa Fe;SAN JUSTO;Privado;Urbano; ; ;8;0; ; ; ; ;0;5;0;33;0;3;0;1;0;0;9;0; ; ;13;0;0; ; ; ; ; ; ; ; ; ; ;12;0;0;96;0;959;2;0;12;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;SAN LORENZO;Estatal;Urbano;21;1;156;0;1;0; ; ;0;92;0;828;1;8;0; ; ;0;86;0; ; ;172;0;0;19;0; ; ;6;0;0; ; ; ;360;3;0;1895;0;10610;9;0;96;0;1965;0;0;0;0;0;0;0;272;0;0
Santa Fe;SAN LORENZO;Privado;Urbano;2;0;60;0;3;0; ; ;0;35;0;238;0;6;0; ; ;0;32;0;8;0;76;1;0;14;0; ; ;8;0;0;10;0;0;402;21;6;288;0;4693;34;0;338;0;857;0;0;0;0;0;0;0;378;0;0
Santa Fe;SAN MARTIN;Estatal;Rural;1;0;20;0; ; ; ; ;0;9;0;81;2; ; ;16;0;0;15;0; ; ;3;0;0; ; ; ; ; ; ; ; ; ; ;41;0;0;234;0;1453;7;0;16;0;0;0;0;0;0;0;0;0;0;0;0
Santa Fe;SAN MARTIN;Estatal;Urbano;14;1;89;1;1;0; ; ;0;36;0;347;0;6;0;2;0;0;21;0; ; ;64;0;0;10;0; ; ;4;0;0; ; ; ;185;0;0;284;0;3307;12;0;41;0;768;0;0;0;0;0;0;0;218;0;0
