provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Buenos Aires;BENITO JUAREZ;Estatal;Urbano;Sala de 5; ; ; ; ; ;238; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;93;256;322;333;261;250;209; ; ; ; ; ;163; ;380
Buenos Aires;BERAZATEGUI;Estatal;Urbano;1°; ; ; ; ; ;1;3189;308;48;17;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;1586;788;512;167;49; ; ; ; ; ; ; ; ; ;22; ;25; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;28;1202;535;317;107; ; ; ; ; ; ; ; ; ;24; ;86; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;965;346;184; ; ; ; ; ; ; ; ; ;31; ;107; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;14; ;9; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;2°; ; ; ; ; ; ;2;3160;433;73;18;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;2926;503;163;27;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;11;2812;573;169;56;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;3;2818;558;174;55;12;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;13;2903;614;207;59;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;2543;929;547;245;80;22;1; ; ; ; ; ; ; ;25; ; ;2; ;4; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;49;2158;1034;698;347;71;19;11; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;27;1727;940;476;179;33;5; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;Deambuladores; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;Sala de 2; ; ;109; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;Sala de 3; ; ; ;2650; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;Sala de 4; ; ; ; ;3376; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Estatal;Urbano;Sala de 5; ; ; ; ; ;3662; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;145;148;147;175;159;168;145;32; ; ; ; ;528; ;425
Buenos Aires;BERAZATEGUI;Privado;Urbano;1°; ; ; ; ; ; ;3142;42;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;121;1493;344;79;15;3; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;135;1200;239;43;8; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85;1102;205;35; ; ; ; ; ; ; ; ; ; ; ;4; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;2°; ; ; ; ; ; ;4;3041;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;3°; ; ; ; ; ; ; ;4;2820;48;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;4°; ; ; ; ; ; ; ; ;5;2799;55;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;6;2587;62;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;2598;62;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;2173;176;39;3;3; ; ; ; ; ; ; ; ; ;82; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;56;1916;264;63;14;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;112;1488;278;91;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;Deambuladores; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;Lactantes;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 2; ; ;203; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 3; ; ; ;1345;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 4; ; ; ; ;2069;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERAZATEGUI;Privado;Urbano;Sala de 5; ; ; ; ; ;2346; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;36;58;62;70;79;110; ; ; ; ; ;153; ;143
Buenos Aires;BERISSO;Estatal;Urbano;1°; ; ; ; ; ; ;1083;63;7;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;463;309;204;55;24; ; ; ; ; ; ; ; ; ; ; ;4; 
Buenos Aires;BERISSO;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;369;154;98;30; ; ; ; ; ; ; ; ; ; ; ;15; 
Buenos Aires;BERISSO;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;268;152;35; ; ; ; ; ; ; ; ; ;7; ;20; 
Buenos Aires;BERISSO;Estatal;Urbano;2°; ; ; ; ; ; ; ;1093;116;19;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;986;134;21;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;911;161;44;9;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;888;160;53;16;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;854;179;54;12;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;801;363;246;89;52;3; ; ; ; ; ; ; ; ;1; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;667;411;229;101;49;13;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;541;307;164;74;13;1; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;BERISSO;Estatal;Urbano;Sala de 2; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;Sala de 3; ; ; ;841; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;Sala de 4; ; ; ; ;1021; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Estatal;Urbano;Sala de 5; ; ; ; ; ;1116; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;17;22;28;21;16;15; ; ; ; ; ;22; ;44
Buenos Aires;BERISSO;Privado;Urbano;1°; ; ; ; ; ; ;404;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;257;28;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;247;26;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;188;53;6; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;2°; ; ; ; ; ; ; ;408;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;3°; ; ; ; ; ; ; ; ;396;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;371;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;390;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;370;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;328;55;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;269;62;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;274;36;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;Sala de 3; ; ; ;328; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;Sala de 4; ; ; ; ;366; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BERISSO;Privado;Urbano;Sala de 5; ; ; ; ; ;390; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;1°; ; ; ; ; ; ;49;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;6;2;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;5;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;2°; ; ; ; ; ; ; ;66;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;3°; ; ; ; ; ; ; ; ;63;4;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;63;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;54;7; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;54;9;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;23;17;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;34;9;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33;13;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;Sala de 2; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;Sala de 3; ; ; ;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;Sala de 4; ; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Rural;Sala de 5; ; ; ; ; ;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;47;109;89;115;83;86;72; ; ; ; ; ;38; ;68
Buenos Aires;BOLIVAR;Estatal;Urbano;1°; ; ; ; ; ; ;337;41;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;202;97;44;6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;167;62;18;4; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;BOLIVAR;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;176;37;13; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;BOLIVAR;Estatal;Urbano;2°; ; ; ; ; ; ; ;306;41;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;323;40;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;383;32;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;321;45;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;276;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;283;94;37;13;6;1; ; ; ; ; ; ; ; ;10; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;10;286;85;42;16;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;4;261;61;30;15;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;Deambuladores; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;Lactantes;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;Sala de 2; ; ;76; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;Sala de 3; ; ; ;341; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;Sala de 4; ; ; ; ;445; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Estatal;Urbano;Sala de 5; ; ; ; ; ;373; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;16;16;24;14;7;9; ; ; ; ; ;38; ;16
Buenos Aires;BOLIVAR;Privado;Urbano;1°; ; ; ; ; ; ;92;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;81;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;2°; ; ; ; ; ; ; ;88;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;3°; ; ; ; ; ; ; ; ;88;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;91;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;85;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;83;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;96;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;75;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;93;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;Deambuladores; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;Sala de 2; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;Sala de 3; ; ; ;74; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;Sala de 4; ; ; ; ;67; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BOLIVAR;Privado;Urbano;Sala de 5; ; ; ; ; ;82; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;1°; ; ; ; ; ; ;40;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;6;1; ;1; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;BRAGADO;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;BRAGADO;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; ;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;2°; ; ; ; ; ; ; ;60;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;3°; ; ; ; ; ; ; ; ;60;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;72;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;50;7;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;52;8;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;29;16;7;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;19;3;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Buenos Aires;BRAGADO;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; 
Buenos Aires;BRAGADO;Estatal;Rural;Sala de 2; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;Sala de 3; ; ; ;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;Sala de 4; ; ; ; ;58; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Rural;Sala de 5; ; ; ; ; ;55; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33;27;46;40;27;32;28; ; ; ; ; ;103; ;79
Buenos Aires;BRAGADO;Estatal;Urbano;1°; ; ; ; ; ; ;581;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;BRAGADO;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;262;88;49;31;4; ; ; ; ; ; ; ; ; ;5; ;11; 
