provincia;departamento;sector;ambito;Localizacion;ElectricidadSi;ElectricidadRedpública;ElectricidadGrupoelectrógeno;ElectricidadPanelfotovoltaicosolar;ElectricidadGeneradoreólico;ElectricidadGeneradorhidráulico;ElectricidadOtro;EquipamientoEstablecimientoTelevisor;EquipamientoEstablecimientoSistemamultimediaoCañón;EquipamientoEstablecimientoScanner;EquipamientoEstablecimientoWebcam;EquipamientoEstablecimientoReproductordeCD;EquipamientoEstablecimientoReproductordeDVD;EquipamientoEstablecimientoImpresora;EquipamientoEstablecimientoEquipoemisorderadioAMFM;EquipamientoEstablecimientoEquiporeceptorderadioAMFM;EquipamientoEstablecimientoServidorparausoescolar;EquipamientoEstablecimientoImpresora3D;EquipamientoEstablecimientoEquipodeSonido;EquipamientoEstablecimientoPizarrasdigitales;EquipamientoBibliotecaTelevisor;EquipamientoBibliotecaSistemamultimediaoCañón;EquipamientoBibliotecaScanner;EquipamientoBibliotecaEquipamientoBibliotecaWebcam;EquipamientoBibliotecaReproductordeCD;EquipamientoBibliotecaReproductordeDVD;EquipamientoBibliotecaImpresora;EquipamientoBibliotecaEquipoemisorderadioAMFM;EquipamientoBibliotecaEquiporeceptorderadioAMFM;EquipamientoBibliotecaServidorparausoescolar;InternetTipodeservicioGratuito;InternetTipodeservicioPago;InternetTipodeconexiónTelefónica;InternetTipodeconexiónADSL;InternetTipodeconexiónCableMódem;InternetTipodeconexiónSatelital;InternetTipodeconexiónOtroTipo;InternetTipodeconexiónMóvil;EspaciosconconexiónEneláreadeadministración;EspaciosconconexiónEnlasaulas;EspaciosconconexiónEnlabibliotecas;EspaciosconconexiónEnotroespaciodelestablecimiento;EspaciosconconexiónEnellaboratorio;CooperadoraConpersoneríajurídica;CooperadoraSinpersoneríajurídica;CooperadoraNo;SistemadeGestiónEscolarSi;SistemadeGestiónEscolarProvistoporelMinisterio;SistemadeGestiónEscolarDesarrolladoporterceros;SistemadeGestiónEscolarEncargadoporelEstablecimiento;SistemadeGestiónEscolarPlanilladeCalculo;DisponedesalaolaboratoriodeinformáticaSi;LaboratorioFuncionaesespacioexclusivoSi;BibliotecaDisponedealmenosunaSi;BibliotecaFuncionaesespacioexclusivoSi;SubvenciónEstatalJardínMaternalSi;SubvenciónEstatalJardíndeInfantesSi;SubvenciónEstatalPrimariaSi;SubvenciónEstatalSecundariaSi;SubvenciónEstatalSNUSi
Buenos Aires;SAAVEDRA;Privado;Urbano;7;5;5; ; ; ; ; ;6;3;2; ;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;4; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2;2;2;2;1
Buenos Aires;SALADILLO;Estatal;Rural;40;37;34;1;1;1; ; ;34;6;2; ;13;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; 
Buenos Aires;SALADILLO;Estatal;Urbano;31;23;23; ; ;1;1; ;22;5;4;1;12;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;3;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; 
Buenos Aires;SALADILLO;Privado;Urbano;6;5;5; ; ; ; ; ;5; ;3; ;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;1;1;3; 
Buenos Aires;SALLIQUELO;Estatal;Urbano;12;11;11; ; ; ; ; ;11;2;2;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Rural;19;16;16; ; ; ; ; ;16;2;3; ;12;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; 
Buenos Aires;SALTO;Estatal;Urbano;27;18;18; ; ; ; ; ;16;6;5; ;10;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;7; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; 
Buenos Aires;SALTO;Privado;Urbano;8;7;7; ; ; ; ; ;7;2;5; ;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;1;4;2;2; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Rural;34;26;26; ; ; ; ; ;20;1; ; ;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Estatal;Urbano;30;19;18; ; ; ; ;1;14;3;1;1;10;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;5;4;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; 
Buenos Aires;SAN ANDRES DE GILES;Privado;Urbano;9;5;5; ; ; ; ; ;5; ;3;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;1;1;2;2; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Rural;16;9;9; ; ; ; ; ;8; ; ; ;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Estatal;Urbano;30;18;17; ; ; ; ;1;18;1;4;1;10;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;6;7; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; 
Buenos Aires;SAN ANTONIO DE ARECO;Privado;Urbano;8;4;4; ; ; ; ; ;6;2;4;1;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;1;1;1;1
Buenos Aires;SAN CAYETANO;Estatal;Rural;11;9;9; ; ; ; ; ;8;1;5; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;SAN CAYETANO;Estatal;Urbano;10;8;8; ; ; ; ; ;7; ;2; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Rural;27;20;18;3; ; ; ;1;21;1;5; ;13;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Estatal;Urbano;73;63;63; ; ; ; ; ;46;8;5;5;24;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;1;17; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21; ; ; ; ; ; ; ; 
Buenos Aires;SAN FERNANDO;Privado;Urbano;70;50;50; ; ; ; ; ;48;20;27;11;40;31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;31;10;10;14;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;34; ; ; ;5;20;14;16;1
Buenos Aires;SAN ISIDRO;Estatal;Urbano;100;72;72; ; ; ; ; ;65;7;12;4;38;24;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;15;15;6;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;55; ; ; ; ; ; ; ; 
Buenos Aires;SAN ISIDRO;Privado;Urbano;195;137;137; ; ; ; ; ;153;76;84;34;139;95; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;112;16;46;54;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;130; ; ; ;8;26;26;28;4
Buenos Aires;SAN MIGUEL;Estatal;Urbano;123;96;96; ; ; ; ; ;53;10;7;9;33;20;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;5;23; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26; ; ; ; ; ; ; ; 
Buenos Aires;SAN MIGUEL;Privado;Urbano;141;105;105; ; ; ; ; ;110;30;58;20;101;73;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;82;22;42;19;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;97; ; ; ;8;36;31;36;3
Buenos Aires;SAN NICOLAS;Estatal;Rural;6;5;5; ; ; ; ; ;5; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Estatal;Urbano;105;86;86; ; ; ; ; ;65;10;15;14;37;17;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28;6;31;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;43; ; ; ; ; ; ; ; 
Buenos Aires;SAN NICOLAS;Privado;Urbano;62;42;42; ; ; ; ; ;44;10;20;10;42;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;28;18;11;4;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;41; ; ; ;6;18;16;19;4
Buenos Aires;SAN PEDRO;Estatal;Rural;41;35;35; ; ; ; ; ;29;1; ;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;SAN PEDRO;Estatal;Urbano;46;31;31; ; ; ; ; ;22;3;2;4;13;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;6;5; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; 
Buenos Aires;SAN PEDRO;Privado;Urbano;13;11;11; ; ; ; ; ;11;1;9;3;10;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;7;4;1; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ;4;4;4;1
Buenos Aires;SAN VICENTE;Estatal;Rural;8;7;7; ; ; ; ; ;5;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;SAN VICENTE;Estatal;Urbano;46;30;30; ; ; ; ; ;24;4;1;3;14;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; 
Buenos Aires;SAN VICENTE;Privado;Urbano;8;7;7; ; ; ; ; ;7;2; ; ;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ;3;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ;2;2;4; 
Buenos Aires;SUIPACHA;Estatal;Rural;18;15;12; ; ; ; ;3;11; ; ;1;8;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;SUIPACHA;Estatal;Urbano;11;10;9; ; ; ; ;1;8; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; 
Buenos Aires;SUIPACHA;Privado;Urbano;5;4;4; ; ; ; ; ;2;1;4; ;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;1;1;2;2; 
Buenos Aires;TANDIL;Estatal;Rural;46;33;29; ; ; ; ;4;32;1;5;3;15;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4;2;2;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; 
Buenos Aires;TANDIL;Estatal;Urbano;78;56;55; ; ; ; ;1;51;1;5;1;26;12;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;4;26; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20; ; ; ; ; ; ; ; 
Buenos Aires;TANDIL;Privado;Urbano;44;26;26; ; ; ; ; ;31;8;16;6;28;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;6;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24; ; ; ;3;8;5;4;2
Buenos Aires;TAPALQUE;Estatal;Rural;28;19;9; ;9;2; ;1;14; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;TAPALQUE;Estatal;Urbano;13;7;6; ; ;1; ; ;6; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Rural;10;5;5; ; ; ; ; ;4;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;TIGRE;Estatal;Urbano;167;130;130; ; ; ; ; ;80;9;11;6;52;30;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;6;14;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28; ; ; ; ; ; ; ; 
Buenos Aires;TIGRE;Privado;Urbano;153;94;94; ; ; ; ;1;98;28;40;11;77;65; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;69;14;31;25;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79; ; ; ;8;41;21;26;1
Buenos Aires;TORDILLO;Estatal;Rural;11;8;5;1; ;1; ;1;8;1; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Rural;29;19;18; ; ; ; ;1;14;2;1; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;TORNQUIST;Estatal;Urbano;15;11;11; ; ; ; ; ;11; ;3; ;9;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;1;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Rural;53;41;41; ; ; ; ; ;33;1;5; ;15;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Estatal;Urbano;42;33;33; ; ; ; ; ;28;2;7;1;24;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;3;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; 
Buenos Aires;TRENQUE LAUQUEN;Privado;Urbano;13;11;11; ; ; ; ; ;10; ;4; ;8;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;2;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ;1;4;3;3; 
Buenos Aires;TRES ARROYOS;Estatal;Rural;34;24;23;1;1; ; ; ;25;6;6; ;16;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Estatal;Urbano;54;39;38; ;1; ; ; ;37;6;9; ;21;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;4;25; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; 
Buenos Aires;TRES ARROYOS;Privado;Urbano;16;13;13; ; ; ; ; ;14;5;8;3;9;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;2;1;5;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ;3;7;7;6; 
Buenos Aires;TRES DE FEBRERO;Estatal;Urbano;159;136;136; ; ; ; ; ;109;9;13;10;62;29;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;40;4;37;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;53; ; ; ; ; ; ; ; 
Buenos Aires;TRES DE FEBRERO;Privado;Urbano;114;94;94; ; ; ; ; ;96;19;51;15;75;42;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;56;22;34;10;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82; ; ; ;12;40;35;32;4
Buenos Aires;TRES LOMAS;Estatal;Rural;9;8;8; ; ; ; ; ;7;1;1; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Buenos Aires;TRES LOMAS;Estatal;Urbano;11;6;6; ; ; ; ; ;7; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Estatal;Urbano;103;72;72; ; ; ; ; ;69;8;18; ;43;20;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;39;11;38;4;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;57; ; ; ; ; ; ; ; 
Buenos Aires;VICENTE LOPEZ;Privado;Urbano;163;114;114;1; ; ; ; ;120;56;81;36;105;83;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;84;8;37;54;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;109; ; ; ;8;23;23;29;5
Buenos Aires;VILLA GESELL;Estatal;Urbano;20;16;14; ; ; ; ;2;12; ;1; ;9;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; 
Buenos Aires;VILLA GESELL;Privado;Urbano;13;7;7; ; ; ; ; ;8;3;2; ;6;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ;1;4;4;4;1
Buenos Aires;VILLARINO;Estatal;Rural;52;39;33;2;5; ; ; ;34;6;2; ;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; 
Buenos Aires;VILLARINO;Estatal;Urbano;26;20;20; ; ; ; ; ;18;3;4;2;13;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;2;6;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Rural;17;14;14; ; ; ; ; ;10;1; ; ;5;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; 
Buenos Aires;ZARATE;Estatal;Urbano;75;56;56; ; ; ; ; ;44;9;4;7;26;13;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;1;15;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; 
Buenos Aires;ZARATE;Privado;Urbano;32;24;23; ; ; ; ;1;26;8;15;2;23;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;16;6;8;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20; ; ; ; ;11;5;6;2
Catamarca;AMBATO;Estatal;Rural;44;44;44;2; ; ; ; ;29;5;6; ;34;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;1;1; ; ; ; ; ; ; ;24;13; ; ; ; ; ;4; ; ; ; ; ; ; ; 
Catamarca;ANCASTI;Estatal;Rural;53;52;52; ; ; ; ; ;48;5;11;5;47;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;38; ;5; ;7;26; ; ; ; ; ; ; ; ;24;28; ; ; ; ; ;1; ; ; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Rural;47;41;40;1;1; ; ; ;32;6;9;1;28;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;18; ; ; ; ; ;8; ; ; ; ; ; ; ; 
Catamarca;ANDALGALA;Estatal;Urbano;17;16;16; ; ; ; ; ;13;9;9;5;12;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ;3;4;10; ; ; ; ; ;4; ; ; ; ; ; ; ; 
Catamarca;BELEN;Estatal;Rural;129;95;86;3;12; ; ; ;63;15;19;5;70;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;1; ;1;2;1; ; ; ; ; ; ; ;51;29; ; ; ; ; ;13; ; ; ; ; ; ; ; 
Catamarca;BELEN;Estatal;Urbano;22;17;17; ; ; ; ; ;13;6;5;1;15;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;4;3;3;3;1; ; ; ; ; ; ; ;1;11;6; ; ; ; ; ;10; ; ; ; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Rural;68;63;63; ; ; ; ; ;49;9;9; ;47;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;23;37; ; ; ; ; ;7; ; ; ; ; ; ; ; 
Catamarca;CAPAYAN;Estatal;Urbano;19;17;17; ; ; ; ; ;13;6;7;2;14;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;4;14; ; ; ; ; ;8; ; ; ; ; ; ; ; 
Catamarca;CAPITAL;Estatal;Urbano;115;92;92; ; ; ; ; ;89;33;42;10;87;78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;12;9;3;3; ;1; ; ; ; ; ; ;1;55;39; ; ; ; ; ;49; ; ; ; ; ; ; ; 
Catamarca;CAPITAL;Privado;Urbano;24;17;17; ; ; ; ; ;22;21;21;8;24;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;4;11;4; ; ; ; ; ; ; ; ; ;1;21; ; ; ; ; ;13; ; ; ; ;8;8;9;5
Catamarca;EL ALTO;Estatal;Rural;68;49;49;1; ; ; ; ;44;2;6; ;41;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;4; ; ; ; ; ; ; ; ;25;19; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Estatal;Rural;29;28;25;5;5; ; ;1;20;6;8;1;19;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ;1;1;2; ; ; ; ; ; ; ;13;16; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Estatal;Urbano;20;15;15; ; ; ; ; ;15;8;9;8;11;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;1;3;11; ; ; ; ; ;7; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;13;11;11; ; ; ; ; ;11;7;9;3;12;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8;7;2;3; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ;8; ; ; ; ;5;5;5;1
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;19;17;17; ; ; ; ; ;17;4;8;2;15;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1; ;1; ; ; ; ; ; ;2;3;12; ; ; ; ; ;9; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;114;80;80; ; ; ; ; ;70;6;14; ;68;61; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;2; ; ; ; ; ; ; ;1;25;54; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;20;16;16; ; ; ; ; ;14;8;5;1;12;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ;2;2; ; ; ; ; ; ; ; ;5;12; ; ; ; ; ;5; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;37;33;33; ; ; ; ; ;19;3;4; ;21;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1;10;16; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;44;27;26; ;1; ; ; ;22;6;2;4;14;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;6; ; ; ; ; ;2; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;68;56;44; ;12; ; ; ;39;8;9; ;45;37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18; ;4;2;2;5;5; ; ; ; ; ; ; ;14;42; ; ; ; ; ;4; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;29;23;23; ; ; ; ; ;17;9;10;2;23;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;1;8;3;6; ; ; ; ; ; ; ; ;2;5;17; ; ; ; ; ;11; ; ; ; ; ; ; ; 
