provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Córdoba;SAN JAVIER;Estatal;Urbano;41;92; ; ; ; ; ; ; ; ; ; ; ; ;1553; ; ; ; ; ; ; ; ;3492; ; ; ; ; ; ; ; ;417;24;39; ; ; ;36; ; ;6; ; ;1; ; ; ; ; ;1;3; ; ;27; ; ;2;2; ; ; ; ;2;4; ; ;8; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ;2895;4102;389;1654;85;13;19;6;3;2; ; ;203;1066;15; ;12;15;18; ;10;18;5; ;4;6;4;5;9;12;36;16; ;6;1; ; ; 
Córdoba;SAN JAVIER;Privado;Urbano;12;59; ; ; ;263; ; ; ; ; ; ; ; ;951; ; ; ; ; ; ; ; ;642; ; ; ; ; ;54; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2;1;1;3; ; ; ; ; ;1;1;1; ; ; ; ; ; ; ;105;138; ;105; ;2;3;5;2; ; ; ; ;230;3; ;1;3;3; ;1;3;5; ;1;5; ;4; ; ;9;229; ;16;5; ; ; 
Córdoba;SAN JUSTO;Estatal;Rural;193;152;68; ; ; ; ; ; ; ; ; ; ; ;1125; ; ; ; ; ; ; ; ;2117; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1652;1952;60;521;84;75;112;28; ;3; ; ; ;1257;92; ;25;92;97; ;24;94;23; ;9;24; ;5;2;24;42;13;5;11;15; ; ; 
Córdoba;SAN JUSTO;Estatal;Urbano;113;36; ; ; ; ; ; ; ; ; ; ; ; ;5907; ; ; ; ; ; ; ; ;8468; ; ; ; ; ;418; ; ;382; ;6; ; ; ; ; ; ;4;2; ;1; ;1; ; ;1; ;3; ; ;2; ; ;2; ;6;3; ; ;6;11; ; ;1;1; ;5; ;6;3;2; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3328;5222;113;2203;242;42;44;20;13;1; ; ; ;5758;43;1;40;43;43; ;37;41;18; ;16;20;12;31;6;85;177;48;18;99;25; ; ;1
Córdoba;SAN JUSTO;Privado;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;955; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;75; ; ; ;1;1;7; ; ; ; ; ; ;1; ; ;1;1; ; ;1;6; ; ;7; ;1; ; ;3; ; ;5;9; ; ; 
Córdoba;SAN JUSTO;Privado;Urbano;51;1; ; ; ;345; ; ; ; ; ;73; ; ;2204; ; ; ; ; ;105; ; ;5457; ; ; ; ; ;33; ; ;489; ;11; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;3; ; ;1;1;1; ; ; ; ; ; ; ;5; ; ;1; ;1; ; ;1; ; ; ;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;122;176; ;26; ;12;14;22;9; ; ; ;105;452;9; ;10;9;7;1;10;8;18; ;5;18; ;11; ;6;49;3;11;62;18; ; ;2
Córdoba;SANTA MARIA;Estatal;Rural;73; ; ; ; ;13; ; ; ; ; ; ; ; ;910; ; ; ; ; ; ; ; ;1649; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;1; ; ; ; ;1;1; ;1; ; ;1;46;1; ; ; ; ;1; ; ;2;1; ; ;20;1; ;1; ;2;2; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2213;3197;229;896; ;24;37;13; ;2; ; ;3;1067;37; ;8;37;38; ;3;33;5; ;12;5;1;5;6;9;13;22;3;9;5; ; ; 
Córdoba;SANTA MARIA;Estatal;Urbano;54;197; ;1; ;101; ; ; ; ; ; ; ; ;4006; ; ; ; ; ; ; ; ;5411; ; ; ; ; ;28; ; ;25; ; ; ; ; ;84; ; ;6;1; ; ; ; ; ; ; ;1; ; ; ;5;5;1;1;1; ; ;1; ;6;13; ; ;8; ; ;2; ; ;1; ; ;3; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;3655;5877;309;2995;20;18;20;14;3;1; ; ; ;3668;19; ;17;19;21; ;18;19;11;1;14;11;1;15;6;13;117;47;15;48;37; ; ; 
Córdoba;SANTA MARIA;Privado;Urbano;22;127; ; ; ;480; ; ; ; ; ; ; ; ;2135;47; ; ; ; ; ; ; ;1958; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;2; ; ;2; ;2;1; ; ; ; ; ;6;8; ; ; ;1; ; ; ; ;1; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;235;518; ;191; ;8;9;8;1; ; ; ; ;834;8; ;6;8;7;1;6;6;7;1;2;7; ;4;1;2;13;23; ;15;1; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Rural;58;10;10; ; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ;477; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;412;572;199;315;160;21;37;7; ; ; ; ;87;360;26; ;10;26;31; ;8;29;3; ;5;3;1; ; ;14;16;5; ;5;5; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Urbano;76;198; ; ; ;49; ; ; ; ; ; ; ; ;3694; ; ; ; ; ; ; ; ;4904; ; ; ; ; ;113; ; ;141; ; ; ; ; ; ; ; ;4; ;1;1; ;2; ; ; ;1;1; ; ;17;1;9;3; ;6;7; ;1;7;9; ; ;11;1;1; ; ;2;2; ; ;4;1;2;1;2; ; ; ; ;1;2; ; ; ; ; ; ;2493;3885;378;1681;90;30;32;13;3;2; ; ; ;3668;32;1;25;32;32; ;25;26;12; ;11;13;6;25;11;52;159;89;8;129;42; ; ; 
Córdoba;TERCERO ARRIBA;Privado;Urbano;34; ; ; ; ;326; ; ; ; ; ; ; ; ;1455; ; ; ; ; ; ; ; ;3432; ; ; ; ; ;211; ; ;493; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;1; ; ; ;1; ; ; ;4;6;1; ; ; ; ; ; ;3;1;1; ;2;4;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ;122;172; ; ; ;9;10;15;7; ; ; ;179;428;7; ;5;7;7; ;3;7;11; ;9;11; ;7; ;3;26; ; ;37; ; ; ; 
Córdoba;TOTORAL;Estatal;Rural;55;3; ; ; ; ; ; ; ; ; ; ; ; ;367; ; ; ; ; ; ; ; ;391; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;841;1416;300;457;9;14;34;6; ; ; ; ; ;398;21;1;11;21;26; ;13;25;4; ;2;4; ;2;3;2;7;4;3;1;10; ; ; 
Córdoba;TOTORAL;Estatal;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ; ;624; ; ; ; ; ; ; ; ;1035; ;17; ; ; ;17; ; ;213; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;327;541;111;414;70;2;2;3;1; ; ; ; ;102;2; ;2;2;2; ;2;2;2; ;2;3;1;2;6;11;9; ;7;6;3; ; ; 
Córdoba;TULUMBA;Estatal;Rural;63;3; ; ; ; ; ; ; ; ; ; ; ; ;231; ; ; ; ; ; ; ; ;720; ; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1349;1596;250;354; ;17;45;6; ; ; ; ; ;414;26; ;13;26;34; ;13;30;3; ;4;3; ;1;3; ; ;3; ; ; ; ; ; 
Córdoba;UNION;Estatal;Rural;90;10; ; ; ; ; ; ; ; ; ; ; ; ;738; ; ; ; ; ; ; ; ;885; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1231;1547;388;918;286;29;59;8; ;3; ; ;411;484;37; ;19;37;42; ;21;42;7; ;3;7; ;3; ;3;11;10; ; ; ; ; ; 
Córdoba;UNION;Estatal;Urbano;70;227; ; ; ; ; ; ; ; ; ; ; ; ;3340; ; ; ; ; ; ; ; ;4560; ; ;147; ; ; ; ; ;388; ;12; ; ; ; ; ; ;4; ;1; ; ;2; ; ; ; ; ;1; ;33; ;3; ; ;7; ; ; ;2;1; ; ;16; ; ; ; ;3; ;1; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2500;3893;162;1978;208;25;28;14;6;1; ; ;184;3106;20;1;24;20;24; ;23;16;14; ;6;14;5;10;6;13;27;9;5;14;17; ; ;1
Córdoba;UNION;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;480; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;20; ;20; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;1;2; ; ; ; ; ; ; ;3; ; ; ; 
Córdoba;UNION;Privado;Urbano;35; ; ; ;128;216; ; ; ; ; ; ; ; ;1679; ; ; ; ; ; ; ; ;3055; ; ; ; ; ;37; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ; ;5;1; ; ; ; ; ;1;9; ; ; ; ;6; ; ; ;3;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;212;226;7;111;130;6;11;14;9; ; ; ; ; ;5; ;8;5;3; ;9;3;15; ;2;14;4;10; ;2;17; ;6;32;8; ; ;1
Corrientes;BELLA VISTA;Estatal;Rural;49; ; ; ; ; ; ; ; ; ; ; ; ; ;315; ; ; ; ; ; ; ; ;439; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1218;1157;85;428; ;1;12;5; ;5; ; ; ; ;19; ;5;19;20; ;7;20;3; ;1;4; ; ; ;17;1;16; ; ;1; ; ; 
Corrientes;BELLA VISTA;Estatal;Urbano;19; ; ; ; ;43; ; ; ; ; ; ; ; ;1857; ; ; ; ; ; ; ; ;2726; ; ; ; ; ; ; ; ;103;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;1; ; ; ;2; ; ; ;2; ; ; ;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1818;68; ;2714;36;4;7;4;1;3; ; ; ; ;8; ;8;8;6; ;7;6;4;1;4;4; ;2;4;31;9;25;6;2;9; ; ; 
Corrientes;BELLA VISTA;Privado;Urbano;5; ; ; ; ;54; ; ; ; ; ; ; ; ;722; ; ; ; ; ; ; ; ;592; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85; ; ;110; ;2;2;2;1; ; ; ; ; ;2; ;3;2;2; ;3;2;2; ;1;2;1;1;11; ;5;1; ;2; ; ; ; 
Corrientes;BERON DE ASTRADA;Estatal;Rural;8; ; ; ; ;64; ; ; ; ; ; ; ; ;293; ; ; ; ; ; ; ; ;78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;480;211; ;168; ;2;4;2; ; ; ; ; ; ;5; ;1;5;5; ;1;5;1; ;2;1; ; ; ;3; ; ; ; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Rural;23;22; ; ; ; ; ; ; ; ; ; ; ; ;1312; ; ; ; ; ; ; ; ;668; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1927;2344; ;1150; ;2;11;3; ; ; ; ; ;378;11; ;4;11;11; ;4;10;2; ;2;2; ;1;1;3; ;8;1; ; ; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;178;294; ; ; ;904; ; ; ; ; ; ; ; ;24297; ; ; ; ; ; ; ; ;21161;1205;681;140; ; ; ; ; ;767;107;415;43;14;28; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ;13;2; ;12; ;15;1; ; ;2;3; ; ;1; ; ;3; ;7;1; ; ;1;3; ; ; ;1; ; ; ;2;1; ; ; ; ; ; ;33051;27922;10582;28233;648;43;51;36;10;58; ; ;385;1179;82; ;82;82;50; ;51;51;33; ;32;35;34;27;13;83;137;82;16;7;11; ;1;3
Corrientes;CAPITAL;Privado;Urbano;61;504; ; ; ;3230; ; ; ; ; ; ; ; ;6414; ; ; ; ; ;408; ; ;7147; ;158; ; ; ;769; ; ;1251; ;165; ; ;61;176; ; ; ; ; ; ;1;4; ; ; ;1;1;2; ; ;1;1;2; ;2; ;1; ;5;1; ; ; ;3;1;4; ;4; ; ; ;2;2; ; ;64;1;2;1; ;11;1;1; ;3;2;2; ;1412;190;277;108; ;32;25;27;13;8; ; ;725;258;35; ;24;35;21; ;16;22;26;1;9;28;2;41;5;6;81;6;24;60;14; ; ;6
Corrientes;CONCEPCION;Estatal;Rural;44; ; ; ;64; ; ; ; ; ; ; ; ; ;1116; ; ; ; ; ; ; ; ;745; ; ; ; ; ; ; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2060;2203;45;1499; ;2;13;3; ;15; ; ; ;135;16; ;7;16;23; ;10;23;2; ;3;2; ; ; ;22; ;1; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;18; ; ; ; ; ; ; ; ; ; ; ; ; ;1568; ; ; ; ; ; ; ; ;787; ;434; ; ; ; ; ; ;34; ;114; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2081;1391;18;1645; ;3;5;2;1;16; ; ; ; ;6;1;6;6;4; ;5;4;2; ;2;2; ; ; ;12; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;42;6;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;168; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;540;725;143;217; ;6;23;4; ;11; ; ;1; ;18; ;11;18;24; ;13;24;1; ;3;1; ; ; ;5; ;7;1; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;33; ; ; ; ; ; ; ; ; ; ; ; ; ;2063; ; ; ; ; ; ; ; ;2798; ; ; ; ; ; ; ; ;61; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ; ;2;1;1; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ;3682;1114;173;2950; ;7;9;6;2;9; ; ; ;103;13; ;10;12;10; ;8;9;5; ;5;5;2; ; ;3;15;3;7;7;1; ; ;4
Corrientes;CURUZU CUATIA;Privado;Urbano;8; ; ;28; ; ; ; ; ; ; ; ; ; ;421; ; ; ; ; ; ; ; ;785; ; ; ; ; ;75; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;163;163;138;138;138; ;2;5;1; ; ; ; ; ;3; ;2;3;4; ;2;4;3; ; ;5; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;EMPEDRADO;Estatal;Rural;46;2;10; ; ;29; ; ; ; ; ; ; ; ;244; ; ; ; ; ;98; ; ;348; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;931;1061; ;355; ;4;16;4; ;7; ; ; ;79;25; ;3;25;32; ;4;32;1; ;3;1; ; ; ;3;3;2;2; ; ; ; ; 
Corrientes;Enmascarado;Estatal;Urbano;31; ; ; ; ;231; ;100; ; ; ; ; ; ;1266; ; ; ; ; ;328; ; ;2667; ; ; ; ; ; ; ; ;36; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ;2; ; ; ; ; ; ; ;2660;976;20;2295;20;3;10;7;5;12; ; ; ;34;10; ;12;10;7; ;10;7;6; ;4;7;1;2; ;2;1;3; ;3;14; ; ; 
Corrientes;Enmascarado;Privado;Rural;17; ; ;180; ;113; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1494; ; ; ; ; ;133; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1628;1628;966;1610;1610;2; ;13; ; ; ; ; ; ;2; ;1;2; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ;1;2; ; ; 
Corrientes;Enmascarado;Privado;Urbano;21; ; ; ; ;496; ; ; ; ; ; ; ; ;2207; ; ; ; ;126; ; ; ;3526; ; ; ; ; ; ; ; ;103;8;4; ; ; ; ; ; ; ;1; ; ; ; ; ;3; ; ; ; ; ; ;2; ;2; ;3;1; ; ; ; ; ; ; ;1; ;3; ;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1313;185;579;625;75;4;12;12;3;3; ; ; ;88;10; ;9;10;11; ;6;10;8; ;6;10;1;13; ; ;28;9; ;7;3; ; ; 
Corrientes;ESQUINA;Estatal;Rural;73;4;45; ; ; ; ; ; ; ; ; ; ; ;533; ; ; ; ; ; ; ; ;817; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2861;2317;68;710;9;3;19;6; ;27; ; ; ;249;39; ;3;39;52; ;4;51;4; ;4;4;1; ; ;16; ;7; ; ; ; ; ; 
Corrientes;ESQUINA;Estatal;Urbano;15; ; ; ; ;101; ; ; ; ; ; ; ; ;1407; ; ; ; ; ; ; ; ;2138; ; ; ; ; ; ; ; ;336; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1756;544; ;1036; ;1;5;3;1;3; ; ; ;97;5; ;5;5;4; ;5;4;3; ;3;3; ; ; ;2;2; ; ; ; ; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Rural;11; ; ;101; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;336; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;410;432;237;385;19;1;1;1; ;1; ; ; ; ;2;1;1;2;3;1;3;3; ; ;1;1; ; ; ; ; ;1;10; ;2; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Urbano;12; ; ; ; ; ; ;264; ; ; ; ; ; ;618; ; ; ; ; ; ; ; ;539; ; ; ; ; ; ; ; ; ; ; ; ; ; ;119; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1291;389; ;654; ;1;3;1;3; ; ; ; ; ;4; ;3;4;4; ;4;4;1; ;1;1; ; ;1;3; ; ;15; ; ; ; ; 
Corrientes;GENERAL PAZ;Estatal;Rural;49;32;65; ; ;14; ; ; ; ; ; ; ; ;317; ; ; ; ; ; ; ; ;465; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1058;1038;48;431; ;5;10;6; ;7; ; ; ;27;26; ; ;26;31; ; ;31; ; ;6; ; ; ;2;9; ;8; ; ;2; ; ; 
Corrientes;GENERAL PAZ;Estatal;Urbano;17; ; ; ; ;41; ; ; ; ; ; ; ; ;680; ; ; ; ; ; ; ; ;1229; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1301;418;98;794; ; ;5;5;4;1; ; ; ;128;5; ;4;5;5; ;3;5;3; ;5;3; ; ; ;3;1; ; ; ; ; ; ; 
Corrientes;GOYA;Estatal;Rural;112;1;4; ; ;74; ; ; ; ; ; ; ; ;1574; ; ; ; ; ; ; ; ;970; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3760;3041;138;1121;24;10;40;9; ;10; ; ;56;154;64; ;1;64;77; ;2;77;4; ;7;5; ; ; ;9;2;20;1;1; ; ; ; 
