provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Catamarca;Enmascarado;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;329;15;5; ; ; ; ; ; ; ; ; ; ; ;1; 
Catamarca;Enmascarado;Privado;Urbano;2°; ; ; ; ; ; ;13;363; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;3°; ; ; ; ; ; ; ;7;375;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;4°; ; ; ; ; ; ; ; ;2;325;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ;6;291;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ;4;306;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;400;17;8;8;3;2;3;6; ; ; ; ; ; ;14; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;35;297;60;9;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Catamarca;Enmascarado;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;3;352;29;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;Sala de 3; ; ; ;61; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;Sala de 4; ; ; ; ;293; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;Enmascarado;Privado;Urbano;Sala de 5; ; ; ; ; ;347; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;47;106;78;57;63; ; ; ; ; ;105; ;97
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;1°; ; ; ; ; ;2;187;6; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;39;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;18;5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;51;15;5; ; ; ; ; ; ; ; ; ; ; ;1; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;2°; ; ; ; ; ; ;9;188;13;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;3°; ; ; ; ; ; ; ;25;162;11; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;16;145;12;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;3;159;25;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;7;191;16;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;85;38;11;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;67;36;16;7;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;3;53;30;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;Sala de 3; ; ; ;31; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;Sala de 4; ; ; ; ;174; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;FRAY MAMERTO ESQUIU;Estatal;Urbano;Sala de 5; ; ; ; ; ;158; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;6;5;6;1; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;1°; ; ; ; ; ;7;182;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;82;17;17;8; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Catamarca;LA PAZ;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;71;26;8;3; ; ; ; ; ; ; ; ; ; ; ;9; 
Catamarca;LA PAZ;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;53;13;8; ; ; ; ; ; ; ; ; ; ; ;7; 
Catamarca;LA PAZ;Estatal;Rural;2°; ; ; ; ; ; ;6;178;8;4;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;3°; ; ; ; ; ; ; ;3;156;25;14;7; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;165;29;13;8;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;5;157;35;23;9;6;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;7;140;39;13;11;8;2; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;133;60;27;14;5;1;1; ; ; ; ; ; ; ;5; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;4;143;40;26;9;3;3;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;7;116;43;22;10;5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;Sala de 3; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;Sala de 4; ; ; ; ;201; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Rural;Sala de 5; ; ; ; ; ;206; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;140;175;225;233;198;168; ; ; ; ; ;57; ;114
Catamarca;LA PAZ;Estatal;Urbano;1°; ; ; ; ; ; ;289;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;129;53;25;6; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Catamarca;LA PAZ;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;116;45;30;2; ; ; ; ; ; ; ; ; ; ; ;1; 
Catamarca;LA PAZ;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;102;33;18; ; ; ; ; ; ; ; ; ; ; ;5; 
Catamarca;LA PAZ;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;38;4; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;2°; ; ; ; ; ; ; ;322;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;253;20;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;2;282;17;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;8;281;24;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;3;292;36;9;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;188;78;31;15;5; ; ; ; ; ; ; ; ; ;33; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;14;187;74;58;16;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;17;146;50;39;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;Sala de 3; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;Sala de 4; ; ; ; ;178; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;LA PAZ;Estatal;Urbano;Sala de 5; ; ; ; ; ;216; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;3;15;12;11;6;4;1; ; ; ; ;18; ;20
Catamarca;PACLIN;Estatal;Rural;1°; ; ; ; ; ;2;68; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;68;10;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;51;15;3;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;37;26;5; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;14;3; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;2°; ; ; ; ; ; ; ;82;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;3°; ; ; ; ; ; ; ; ;70;4; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;4°; ; ; ; ; ; ; ; ;1;47;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;4;55;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;1;88;5;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;119;13;1;1; ; ; ; ; ; ; ; ; ; ;26; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;9;106;31;10;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;14;97;34;13;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;Sala de 3; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;Sala de 4; ; ; ; ;152; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;PACLIN;Estatal;Rural;Sala de 5; ; ; ; ; ;152; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;1°; ; ; ; ; ;6;114; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;38;17;11;4;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;49;13;5;5; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;46;7;8; ; ; ; ; ; ; ; ; ; ; ;4; 
Catamarca;POMAN;Estatal;Rural;2°; ; ; ; ; ; ; ;88;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;3°; ; ; ; ; ; ; ;1;105;11;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;4°; ; ; ; ; ; ; ; ;2;113;19;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;3;98;19;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;17;71;28;10;4;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;84;27;13;9; ;2; ; ; ; ; ; ; ; ;4; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;4;69;22;16;6;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;3;55;25;17;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;Sala de 3; ; ; ;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;Sala de 4; ; ; ; ;90; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Rural;Sala de 5; ; ; ;3;5;91; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;30;71;58;40;44;36;34;1; ; ; ; ;80; ;93
Catamarca;POMAN;Estatal;Urbano;1°; ; ; ; ; ; ;105; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;61;55;23;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;11;46;30;6;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;47;30;6; ; ; ; ; ; ; ; ; ; ; ;2; 
Catamarca;POMAN;Estatal;Urbano;2°; ; ; ; ; ; ;9;76;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;3°; ; ; ; ; ; ; ;2;80;14;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;17;75;19;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;13;55;25;5;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;76;26;10;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;93;9;9;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;89;32;11;10; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;4;59;36;18;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;Sala de 2; ;1;24; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;Sala de 3; ; ;1;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;Sala de 4; ; ; ;1;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;POMAN;Estatal;Urbano;Sala de 5; ; ; ; ; ;124; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;1°; ; ; ; ; ;10;104; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;9;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;26;9;1;3; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;15;7; ; ; ; ; ; ; ; ; ; ; ;5; 
Catamarca;SANTA MARIA;Estatal;Rural;2°; ; ; ; ; ; ;9;101;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;3°; ; ; ; ; ; ; ;6;94;6;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;4°; ; ; ; ; ; ; ; ;3;94;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;5;93;10;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;5;124;19;3;3;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;110;55;42;19;9; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;4;112;68;32;17;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;125;54;30;17;6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;Sala de 3; ; ; ;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;Sala de 4; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Rural;Sala de 5; ; ; ; ; ;119; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;130;139;141;136;104;88;89;23; ; ; ; ;213; ;256
Catamarca;SANTA MARIA;Estatal;Urbano;1°; ; ; ; ; ;5;252;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;245;99;48;12;2; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;232;89;33;5; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;238;48;9; ; ; ; ; ; ; ; ; ; ; ;4; 
Catamarca;SANTA MARIA;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;69;36; ; ; ; ; ; ; ; ; ; ; ;13; 
Catamarca;SANTA MARIA;Estatal;Urbano;2°; ; ; ; ; ; ;8;254;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;3°; ; ; ; ; ; ; ;14;215;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;6;243;4;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;8;226;13;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;5;248;15;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;233;72;13;7;1; ; ; ; ; ; ; ; ; ;17; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;11;196;80;22;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;171;75;28;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;Sala de 3; ; ; ;136; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;Sala de 4; ; ; ; ;242; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA MARIA;Estatal;Urbano;Sala de 5; ; ; ; ; ;226; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Rural; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;15;57;65;75; ; ; ; ; ;47; ;125
Catamarca;SANTA ROSA;Estatal;Rural;1°; ; ; ; ; ;1;152;15;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7;88;28;12;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Catamarca;SANTA ROSA;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;91;34;3;5; ; ; ; ; ; ; ; ; ; ; ;1; 
Catamarca;SANTA ROSA;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;55;28;7; ; ; ; ; ; ; ; ; ; ; ;2; 
Catamarca;SANTA ROSA;Estatal;Rural;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14;6; ; ; ; ; ; ; ; ; ; ; ;3; 
