provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Córdoba;SAN JAVIER;Estatal;Rural;57; ; ; ; ;23; ; ; ; ; ; ; ;1480; ; ; ; ; ; ; ;1348; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;8;1; ; ; ; ;2; ; ;1;6; ; ;9; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2316;3378;298;851; ;21;29;7; ;9;11;30; ;1518;28; ;6;25;30; ;4;11;5; ;6;5;5;8;7;19;19;18;37;12;26; ; ; 
Córdoba;SAN JAVIER;Estatal;Urbano;42; ; ; ; ;108; ; ; ; ; ; ; ;2586; ; ; ; ; ; ; ;3371; ; ; ; ; ; ; ;473;31; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ;1; ; ;13; ; ; ; ; ;2; ; ; ; ; ; ;10; ; ;3; ;2; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;3652;4874;292;2509;85;15;18;7;5;4;180;34;295;2456;15; ;12;15;17; ;9;5;6;1;4;7;9;23;30;51;86;23;90;32;18; ; ; 
Córdoba;SAN JAVIER;Privado;Urbano;13; ; ; ; ;247; ; ; ; ; ; ; ;834; ; ; ; ; ; ; ;1462; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;1;3;2; ;1; ;1; ; ;2;3; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;184;184; ; ; ;3;3;5;2; ;0;0; ; ;3; ;1;3;3; ;1;3;5; ;1;5;1;10; ; ;39; ;7;38;2; ; ; 
Córdoba;SAN JUSTO;Estatal;Rural;179; ; ;27; ;91; ; ; ; ; ; ; ;2775; ; ; ; ; ; ; ;2274; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2410;2506;299;837;43;68;103;29; ;3;4;2; ;3098;94; ;8;52;106; ;7;17;22; ;12;23;3;10;9;30;42;16;35;32;7; ; ; 
Córdoba;SAN JUSTO;Estatal;Urbano;114; ; ; ; ;127; ; ; ; ; ; ; ;9557; ; ; ; ; ;419; ;10739; ; ; ; ; ;585; ;689; ;15; ; ; ; ; ;2; ;1;1; ; ; ; ;1; ; ; ; ;11;1;2;5; ;7;3; ;8;3;1;1;1;10;1;1; ; ;2;1; ;3; ;6; ; ; ;1; ; ; ;3; ; ; ; ;1; ; ;6197;9252;670;5240;237;42;44;26;9;11;14;37; ;10105;43; ;40;43;43; ;38;25;18; ;17;25;26;79;24;165;400;97;120;313;48; ; ;2
Córdoba;SAN JUSTO;Privado;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1018; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;235;310; ; ; ;1;1;7; ; ;2;0; ; ;1; ; ;1;1; ; ;1;7; ; ;7; ; ; ;3;4; ;15;18;1; ; ; 
Córdoba;SAN JUSTO;Privado;Urbano;57; ; ; ; ;1029; ; ; ; ; ;85; ;3200; ; ; ; ; ;334; ;6286; ; ; ; ; ;92; ;562; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ;1; ;1;1;1; ;1; ; ; ; ;7;3;3; ; ;4;1;1; ; ; ;1; ;8;2;4; ;1; ; ; ; ; ;2;1; ;1; ; ; ; ;227;287; ; ; ;14;18;23;8; ;2;643;175;320;11; ;11;11;9; ;11;10;20; ;5;21;5;24;2;1;59;8;42;92;29; ; ; 
Córdoba;SANTA MARIA;Estatal;Rural;74; ; ; ; ;24; ; ; ; ; ; ; ;2132; ; ; ; ; ; ; ;2025; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ;14; ;1; ; ; ; ; ;2; ;3; ; ;29; ; ;1; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2937;3984;93;1539;20;30;34;16; ;6;26;4; ;2186;33; ;9;22;36; ;4;4;7; ;13;7;2;11;4;7;33;16;49;54;2; ; ; 
Córdoba;SANTA MARIA;Estatal;Urbano;60; ; ; ; ; ; ; ; ; ; ; ; ;5304; ; ; ; ; ; ; ;6646; ; ; ; ; ;92; ;91; ; ; ; ; ;80; ; ;1; ; ; ; ; ; ; ;1; ; ; ;4;1;2;1; ; ;2;2;6; ; ;2; ;9;5; ;1; ;1; ;1;4;1;7;1; ;1;1;1; ; ; ; ; ; ; ; ; ; ;5156;8806; ;4130; ;21;21;18;3;1;39;356; ;4494;21; ;18;21;21; ;18;13;14; ;14;16;10;39;23;83;165;77;94;214;32; ; ;3
Córdoba;SANTA MARIA;Privado;Urbano;25; ; ; ; ;516; ; ; ; ; ; ; ;1818; ; ; ; ; ; ; ;3555; ; ; ; ; ;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ;1;1;1; ; ; ;1; ;1;3;6; ; ; ;8;3; ; ;1; ; ; ;2;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;415;611; ;137; ;8;8;9; ; ;11;66;455;587;9; ;6;9;7; ;5;7;8; ;3;8; ;26;10; ;85; ; ;49;6; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Rural;43; ; ; ; ;16; ; ; ; ; ; ; ;580; ; ; ; ; ; ; ;418; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;3; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;658;775;196;327;142;17;24;7; ;2;0;7;83;724;21; ;4;14;24; ;3;5;3; ;5;3;1;3;4;13;17;14;1;17;3; ; ; 
Córdoba;TERCERO ARRIBA;Estatal;Urbano;81; ; ; ; ; ; ; ; ; ; ; ; ;5993; ; ; ; ; ; ; ;5335; ; ; ; ; ;72; ;91; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ;7;1;2; ; ; ;1;1;10;2;1; ; ;8; ; ;2; ;4;5;1;4;2;1; ; ;2; ; ; ; ; ;1; ; ; ; ; ; ;5073;6723;546;3165;54;32;32;16;4;10;0;44;238;6467;32; ;25;32;31; ;24;11;13; ;10;16;2;59;37;113;212;112;57;203;44;2; ; 
Córdoba;TERCERO ARRIBA;Privado;Urbano;33; ; ; ; ;401; ; ; ; ; ; ; ;2139; ; ; ; ; ; ; ;4119; ;48; ; ; ;206; ;181; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;1; ; ;2; ;5; ; ; ; ;6; ;4;1; ;1;1; ;5;4;4; ; ;1;1; ; ; ; ; ;1; ; ; ; ; ;140;229; ; ; ;9;10;15;6;4;0;16; ; ;7; ;5;7;7; ;3;7;10; ;8;10; ;3;2;5;46; ;5;118;3; ; ; 
Córdoba;TOTORAL;Estatal;Rural;47; ; ; ; ;4; ; ; ; ; ; ; ;770; ; ; ; ; ; ; ;622; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1154;1311;74;359; ;18;30;5; ;1;0;27; ;788;16; ;14;12;22; ;10;6;4; ;2;4;3;4;6;7;20;4;7;15;10; ; ; 
Córdoba;TOTORAL;Estatal;Urbano;6; ; ; ; ;58; ; ; ; ; ; ; ;828; ; ; ; ; ; ; ;1150; ; ; ; ; ;37; ;285; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2; ; ; ; ; ; ; ;2; ;1; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;458;1177;224;482;19;2;2;4;1; ;0;0; ;412;2; ;2;2;2; ;2;2;3; ;2;4;2; ; ;12;12;5;11;14;6; ; ; 
Córdoba;TULUMBA;Estatal;Rural;56; ; ; ; ;25; ; ; ; ; ; ; ;661; ; ; ; ; ; ; ;642; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1069;1357;219;324; ;20;37;6;1; ;7;2; ;657;22; ;8;11;29; ;10;4;3; ;3;3; ;2; ;6;4;2;4;6;6; ; ; 
Córdoba;UNION;Estatal;Rural;86; ; ; ; ;46; ; ; ; ; ; ; ;1317; ; ; ; ; ; ; ;1053; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ; ; ; ;1; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1520;1744;468;704;283;36;53;8; ;2;7;6;405;1322;43; ;8;23;47; ;11;10;7; ;2;7; ;5;2;7;22;7;10;8;3; ; ; 
Córdoba;UNION;Estatal;Urbano;73; ; ; ; ; ; ; ; ; ; ; ; ;4138; ; ; ; ; ; ; ;4542; ; ;204; ; ; ; ;71; ; ; ; ; ; ; ;2;1; ; ; ; ;1; ; ; ; ;2; ;13;2;1;1; ;2;1; ;4; ; ;1; ;22; ;2;4; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;3781;5012;175;2575;175;27;27;15;8;12;39;82; ;5119;22; ;23;22;26; ;21;4;14; ;7;15;11;36;7;88;88;21;28;53;10; ; ; 
Córdoba;UNION;Privado;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;573; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;100;105; ;65; ; ; ;4; ; ; ;0; ; ; ; ; ; ; ; ; ; ;2;1;1;2; ; ; ; ; ; ; ;6;3; ; ; 
Córdoba;UNION;Privado;Urbano;38; ; ; ;23;402; ; ; ; ; ; ; ;1662; ; ; ; ; ; ; ;3810; ; ; ; ; ;28; ;115; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ;10;1; ; ; ;4;1; ;3;1; ;1; ;2; ; ; ; ;2; ; ; ; ; ; ; ;244;232; ;155;136;10;11;15;10; ;1;214; ; ;4; ;9;4;2; ;10;2;14; ;2;14;1;16;1;4;48; ;12;40;6; ; ; 
Corrientes;BELLA VISTA;Estatal;Rural;50; ; ; ; ; ; ; ; ; ; ; ; ;632; ; ; ; ; ; ; ;442; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1228;912;152;318; ;12;26;5; ; ;15;54; ;136;17; ;8;17;19; ;7;18;3; ;1;4; ; ; ;4;4;22;2;2;4; ; ; 
Corrientes;BELLA VISTA;Estatal;Urbano;22; ; ; ; ;40; ; ; ; ; ; ; ;2806; ; ; ; ; ; ; ;1736; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;5;2;1; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3519;62; ;3696; ;10;8;4;1; ;107;968; ;447;9; ;9;9;7; ;8;6;4; ;3;5; ;11;3;112;56;5;38;21;9;1; ; 
Corrientes;BELLA VISTA;Privado;Urbano;5; ; ; ; ;63; ; ; ; ; ; ; ;743; ; ; ; ; ; ; ;574; ; ; ; ; ; ; ;212; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;615; ; ;540; ;3;3;2;1; ;131;128; ; ;2; ;2;2;2; ;3;2;2; ;1;2;7;5; ; ;50;5; ;23;15; ; ; 
Corrientes;CAPITAL;Estatal;Rural;24; ; ; ; ; ; ; ; ; ; ; ; ;1642; ; ; ; ; ; ; ;688; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ;2; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2376;3130;385;1688; ;9;11;3; ;2;1;144; ;57;11; ;6;11;12; ;8;12;2; ;2;2; ;2;3;3;16;19;3;1;8; ; ; 
Corrientes;CAPITAL;Estatal;Urbano;188; ; ; ; ;506; ; ; ; ; ; ; ;23876; ; ; ; ; ; ; ;24376;1189;881;256; ;50; ; ;542;28;414;2;1;11;179; ;2;1; ;4; ;1;1; ;2; ; ; ; ;17;2; ;9; ;5;2; ;12; ; ; ; ;1;1; ;10; ;12; ; ;13; ;1; ; ; ; ; ;2;1;1;2; ;1;1; ; ; ;30113;36521;11341;26203;999;77;52;39;11;11;312;5001;174;3212;87; ;83;87;53;1;51;52;35;2;35;37;63;140;85;307;543;359;161;125;58;1; ;3
Corrientes;CAPITAL;Privado;Urbano;58; ; ; ; ;3608; ; ; ; ; ;112; ;7625; ; ; ; ; ;928; ;7794; ;112; ; ; ;586; ;854; ;6; ; ;27;163; ; ;3;1; ; ;1; ; ; ;1; ; ; ; ;2; ;1;1; ; ; ;2; ;2; ;2; ;2; ;2; ;3; ;3;2;3;3;2; ;3; ; ;2; ;4; ; ; ; ; ; ; ;1767;732;200;975; ;29;25;25;15; ;70;1174;936; ;32; ;25;32;21; ;16;23;25; ;11;27;5;125;22;46;252;45;3;153;30; ;2;2
Corrientes;CONCEPCION;Estatal;Rural;44; ;1; ;58; ; ; ; ; ; ; ; ;834; ; ; ; ; ; ; ;695; ; ; ; ; ; ; ;58; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1665;1748;360;912; ;14;19;2;1;2;3;0; ;123;15; ;7;15;24; ;9;24;2; ;3;2;2;1; ;1;1;1; ; ; ; ; ; 
Corrientes;CONCEPCION;Estatal;Urbano;17; ;384; ; ; ; ; ; ; ; ; ; ;1499; ; ; ; ; ; ; ;746; ;396; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ;1; ; ;1; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1927;1410;253;1769; ;6;5;2;1; ;8;21; ; ;6; ;7;6;4; ;5;4;3; ;3;3;4; ; ;10;3;2; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Rural;42;2;1; ; ; ; ; ; ; ; ; ; ;38; ; ; ; ; ; ; ;94; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;431;464;67;147;1;15;31;4; ;3;11;45; ;43;16; ;9;16;21; ;14;19;1; ;3;1; ; ; ; ; ; ; ; ; ; ; ; 
Corrientes;CURUZU CUATIA;Estatal;Urbano;34; ;65; ; ; ; ; ; ; ; ; ; ;1976; ; ; ; ; ; ; ;2629; ;18; ; ; ; ; ;115; ; ; ; ;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4107;1750;307;3465;289;12;11;8;2; ;17;109; ;76;13; ;10;12;10; ;9;9;7; ;5;7;14;11;4;8;54;3;2;15;8; ; ;1
Corrientes;CURUZU CUATIA;Privado;Urbano;8; ; ;10; ; ; ; ; ; ; ; ; ;258; ; ; ; ; ; ; ;829; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;202;202;178;178;178;2;4;5;1; ;1;0; ; ;4; ;2;4;4; ;2;4;3; ; ;5; ;9; ; ;11;1; ;2; ; ; ; 
Corrientes;EMPEDRADO;Estatal;Rural;44;2;17;90; ; ; ; ; ; ; ; ; ;251; ; ; ; ; ;75; ;326; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;775;885;78;378; ;8;27;3; ;4;40;0; ;68;20; ;4;19;31; ;5;26;1; ;3;1; ; ; ;1; ;7; ; ;1; ; ; 
Corrientes;EMPEDRADO;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ;1000; ; ; ; ; ; ; ;996; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1139;220; ;747;6;3;4;3;1; ;1;0; ; ;3; ;4;3;2; ;4;2;1; ;1;3; ;2;5; ;10;8;6;2;7; ; ; 
Corrientes;Enmascarado;Estatal;Rural;9; ; ; ; ;50; ; ; ; ; ; ; ;287; ; ; ; ; ; ; ;151; ; ; ; ; ; ; ;66; ; ; ; ;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;323;166; ;154; ;3;5;2;1; ;58;0; ; ;3; ;1;3;5; ;1;5;1; ;2;1; ; ; ;1; ; ; ; ; ; ; ; 
Corrientes;Enmascarado;Privado;Rural;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1614; ; ; ; ; ;176; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1910;1910;1436;1910;1910;1; ;16; ; ; ;302; ; ;1; ;1;1; ; ; ; ; ; ;1;16; ;2; ; ; ; ;1;3;5; ; ; 
Corrientes;Enmascarado;Privado;Urbano;19; ; ; ; ;594; ; ; ; ; ; ; ;2208; ; ; ; ; ; ; ;1849; ; ; ; ; ; ; ;60; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ;1; ;2; ; ;1;1; ;1; ;2; ;1; ; ;4; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1398;547;518;1112;138;6;6;8;5; ;27;6; ;50;11; ;7;11;9; ;5;8;5; ;5;6;3;15;2;29;16;7;6;6;1; ; ; 
Corrientes;ESQUINA;Estatal;Rural;79;5;12; ; ; ; ; ; ; ; ; ; ;327; ; ; ; ; ; ; ;689; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2389;1905;3;540; ;21;38;6; ;13;63;41; ;223;41; ;3;40;50; ;3;48;3; ;5;3; ;2;6;6;9;3;2; ;2; ; ; 
Corrientes;ESQUINA;Estatal;Urbano;14;1; ; ; ;146; ; ; ; ; ; ; ;1303; ; ; ; ; ; ; ;1950; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1975;960; ;1293; ;5;4;4;1;5;1;27; ;91;6; ;5;6;4; ;5;4;4; ;2;4;1;9; ;2;21; ;11;7;2; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Rural;12; ; ; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ; ;367; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;391;278;14;282;10;3;5;2; ;3;0;32; ;35;4; ;2;3;4; ;4;3; ; ;2;1; ; ; ;4; ; ; ; ; ; ; ; 
Corrientes;GENERAL ALVEAR;Estatal;Urbano;10; ; ; ; ; ; ;282; ; ; ; ; ;299; ; ; ; ; ;196; ;449; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1068;112;413;492; ;4;3;1;1; ;4;0; ;196;4; ;3;4;4; ;4;3;1; ;1;1; ; ; ; ;1; ; ;1; ; ; ; 
Corrientes;GENERAL PAZ;Estatal;Rural;49;13;92;94; ; ; ; ; ; ; ; ; ;342; ; ; ; ; ; ; ;249; ; ; ; ; ;1; ; ; ; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;814;802;154;329; ;15;23;7;2;1;28;34; ;36;22; ; ;22;27; ; ;27; ; ;7; ; ; ;4;14; ;2;2; ;1;1; ; 
Corrientes;GENERAL PAZ;Estatal;Urbano;16; ; ; ; ;76; ; ; ; ; ; ; ;880; ; ; ; ; ; ; ;806; ; ; ; ; ; ; ;254; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1178;463;72;714; ;3;5;5;3; ;0;0; ; ;5; ;4;5;5; ;3;5;3; ;5;3;1; ;2;5; ; ;6; ;2; ; ;1
Corrientes;GOYA;Estatal;Rural;114; ;104; ; ;11; ; ; ; ; ; ; ;1386; ; ; ; ; ; ; ;1030; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2806;2461;210;1140;16;34;74;12; ;8;101;1; ;222;58; ;1;58;76; ;2;72;4; ;8;5; ; ;2;4;3;8;1;5;1; ; ; 
