provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaCopadeleche;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Buenos Aires;LUJAN;Estatal;Rural;29;1; ; ; ; ; ; ; ; ; ; ; ; ;766; ; ; ; ; ; ; ; ;1054; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;3; ; ; ; ; ; ; ;22;1; ; ; ;23;1;1; ; ; ; ; ;11; ; ; ; ;13;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1873;434; ; ;2;6;7; ;10;0; ;116; ;3; ;7;3;6; ;9;7;9; ;3;7;5;1;2;12;1; ;7; ; ; ; ; 
Buenos Aires;LUJAN;Estatal;Urbano;67; ; ; ; ; ; ; ; ; ; ; ; ; ;3601; ; ; ; ; ; ; ; ;5291; ; ; ; ; ; ; ; ;356;38; ; ; ; ;149; ; ;4; ; ; ; ;5; ; ; ;3;1; ;3;10;3;1; ; ;21;2;4; ;7;3; ; ;22;2;2; ; ;36;3;5; ;2;1; ; ;1;1; ; ; ;2; ;1; ; ;1; ;2;6772;1198;477; ;17;15;14;5;16;2; ; ; ;17; ;22;18;16; ;21;16;15; ;11;15;33;6;2;40;3;6;20; ;1;4; ;6
Buenos Aires;LUJAN;Privado;Urbano;40; ; ; ; ;767; ; ; ; ; ; ; ; ;2587; ; ; ; ; ;58; ; ;1563; ; ; ; ; ;318; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ;2; ; ; ;7;8; ; ; ;2;1; ; ;1; ;1; ;1;2; ; ;1; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;10;12;8;2; ;5; ;213; ;12; ;12;12;9; ;10;10;8; ;1;9;10;6;3;4;4; ;6;4;1; ; ; 
Buenos Aires;MAGDALENA;Estatal;Rural;31; ; ; ; ; ; ; ; ; ; ; ; ; ;139; ; ; ; ; ; ; ; ;330; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;1; ; ; ; ;7; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;334;384;63;18;3;11;6; ;2;0; ; ; ;5; ;3;5;11; ;6;11;7; ;2;7;3; ;1;4; ;1; ; ; ; ; ; 
Buenos Aires;MAGDALENA;Estatal;Urbano;25; ; ; ; ; ; ; ; ; ; ; ; ; ;629; ; ; ; ; ; ; ; ;1446; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ;2; ; ; ; ;7; ; ; ; ; ; ; ;3; ; ; ; ;7; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1516;784;287;256;4;4;8; ;1;0; ; ; ;8; ;7;8;3; ;5;3;7; ;2;6;7; ;3;6; ; ;3; ;7; ; ; 
Buenos Aires;MAIPU;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ; ;116; ; ; ; ; ; ; ; ;109; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;322;171; ; ;1;4;2; ;2;0; ;64; ;4; ; ;3;6; ;3;6;1; ;1;1; ; ; ;3; ; ; ; ; ; ; ; 
Buenos Aires;MAIPU;Estatal;Urbano;9; ;100; ; ; ; ; ; ; ; ; ; ; ;500; ; ; ; ; ; ; ; ;506; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;484;60; ; ;2;2;1;1;2;0; ; ; ;3; ;1;2; ; ;3; ;2; ; ;2;2; ; ;15; ; ;7; ; ; ; ; 
Buenos Aires;MALVINAS ARGENTINAS;Estatal;Urbano;120;2;11; ; ; ; ; ; ; ; ; ; ; ;9648; ; ; ; ; ; ; ; ;18380; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;1; ; ;6;7;1; ;2;3; ; ;42;11;2; ; ;219;50;10; ;8;4; ; ;29;2; ; ; ;193;40;13; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24952;10828;2170;13;14;32;38; ;434;3; ;16; ;28; ;28;28;42;1;42;42;50; ;46;44;47; ;22;53;7;32;13;2;11; ; ; 
Buenos Aires;MALVINAS ARGENTINAS;Privado;Urbano;102; ; ; ; ;2955;179; ; ; ; ; ; ; ;13449;220; ; ; ; ;804; ; ;10318; ; ; ; ; ;453; ; ; ; ; ; ; ; ; ; ; ; ;2;7; ; ;5;6;2; ;5;9;3; ;11;15;9; ; ;41;23;12; ;33;23;2;2;3;4;9; ; ;43;32;11; ;19;4; ; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ;26;35;37;1;40;389; ;608;446;40;1;36;40;35;1;34;37;33; ;24;35;8;20;17;32;58;28;7;5;6; ; ; 
Buenos Aires;MAR CHIQUITA;Estatal;Rural;26; ; ; ; ; ; ; ; ; ; ; ; ; ;363; ; ; ; ; ; ; ; ;267; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;1; ;2;3; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;944;596;197;165;6;10;3; ;1;1; ;206; ;7; ;2;7;10; ;4;11;3; ;2;3; ; ; ;8; ; ;6; ;1; ; ; 
Buenos Aires;MAR CHIQUITA;Estatal;Urbano;22;13; ; ; ; ; ; ; ; ; ; ; ; ;630; ; ; ; ; ; ; ; ;1291; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;1;3; ; ;4; ; ; ; ;5; ; ; ;3;4; ; ;2; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1008;200; ; ;4;6;5;1;1;0; ;29; ;6;1;5;6;8; ;5;9;5; ;3;4;10;2; ;16; ; ;18; ; ; ; ; 
Buenos Aires;MARCOS PAZ;Estatal;Rural;10; ;3; ; ; ; ; ; ; ; ; ; ; ;349; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;6; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;430;473;361; ;4;6; ; ;5;0; ;341; ;2; ;3;2; ; ;1;5; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;MARCOS PAZ;Estatal;Urbano;34;6;30;19; ; ; ; ; ; ; ; ; ; ;2410; ; ; ; ; ; ; ; ;4918; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ;3; ; ; ; ; ; ; ;35; ; ; ; ;56;4;6; ;2;2; ; ;38; ;2; ; ;63;3;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6715;4761;1039; ;6;11;12; ;41;4; ;178; ;8; ;10;8;10; ;11;11;11; ;11;11;7; ;13;14; ; ;18;2;2; ; ; 
Buenos Aires;MARCOS PAZ;Privado;Urbano;12; ; ; ; ;219; ; ; ; ; ; ; ; ;1516; ; ; ; ; ; ; ; ;1010; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;3;3;1; ;0; ; ; ;3; ;4;3; ; ;4; ;3; ; ;3;1;3;2;7;2;1;1;1;1; ; ; 
Buenos Aires;MERCEDES;Estatal;Rural;27; ; ; ; ; ; ; ; ; ; ; ; ; ;320; ; ; ; ; ; ; ; ;222; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;861;686;146;101;1;15;2; ;3;11; ;125; ;5; ;6;5;10; ;7;10;1; ; ;2;2; ;1;12; ; ;2; ; ; ; ; 
Buenos Aires;MERCEDES;Estatal;Urbano;54; ;9; ; ; ; ; ; ; ; ; ; ; ;2107; ; ; ; ; ; ; ; ;3240; ; ; ; ; ;72; ; ;80; ; ; ; ;18;4; ; ; ; ; ; ; ;1; ; ; ;1;3; ; ;4;1; ; ; ;13; ;1; ;2; ; ; ;3; ;1; ; ;11; ;1; ;1;3; ; ;1;1; ; ; ;1;1; ; ;1; ; ; ;4599;1222;299; ;13;9;11;5;7;0; ;201; ;16; ;14;16;12; ;12;14;12; ;9;13;11; ;1;50; ; ;26; ;3; ;1;1
Buenos Aires;MERCEDES;Privado;Urbano;28; ; ; ; ;798; ; ; ; ; ; ; ; ;2266; ; ; ; ; ; ; ; ;1886; ; ; ; ;65; ; ; ;98;23; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ; ;1;3; ; ; ;4; ; ; ; ; ; ; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;9;8;6;2; ;4; ; ; ;9; ;6;9;7; ;5;7;7;1;1;7;1;4; ;16;9;2;10;1; ; ;2; 
Buenos Aires;MERLO;Estatal;Urbano;222; ;12;2; ; ; ; ; ; ; ; ; ; ;20611; ; ; ; ; ; ; ; ;38569; ;103; ; ; ;125; ; ;262; ; ; ; ; ; ; ; ;22; ; ; ; ;25;4;1; ;3;6; ;1;314;7;14; ; ;622;38;22; ;24;18; ; ;152;8;9; ; ;499;48;24; ;18;6; ; ;11; ;3; ; ;19;4;11; ; ; ; ; ;63150;19729;7232;45;41;69;68;3;693;107; ;390;28;54; ;54;54;76; ;77;77;85; ;85;84;73;11;16;172;15;27;40;2;12; ; ;1
Buenos Aires;MERLO;Privado;Urbano;126; ; ; ; ;3809; ;1; ; ; ; ; ; ;15828; ; ; ; ; ; ; ; ;8507; ; ; ; ; ; ; ; ;238; ;16; ; ; ;61; ; ;3; ; ; ; ;4;3;1; ;1;6;1; ;17;3;4; ; ;32;10;2; ;32;12;3; ;7;3;4; ; ;45;6; ; ;6;2; ; ;13;1;1; ; ;18;5;5; ; ;1; ; ;106;106;106; ;30;34;36;10;2;6; ; ; ;31; ;46;32;35; ;35;35;38; ;21;38;22;20;11;25;15;4;8;4;13; ; ;1
Buenos Aires;MONTE;Estatal;Rural;14; ; ; ; ; ; ; ; ; ; ; ; ; ;150; ; ; ; ; ; ; ; ;101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;5; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;376;274;42; ;2;7;1; ;12;2; ;91; ;2; ;2;2;6; ;2;7;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Buenos Aires;MONTE;Estatal;Urbano;20; ;2; ; ; ; ; ; ; ; ; ; ; ;684; ; ; ; ; ; ; ; ;1100; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ;8; ;2; ; ; ; ; ; ; ; ; ; ;5;1;5; ; ;1; ;1;3; ;2; ; ;4;1;3; ;2;1; ; ;2793;901;12; ;4;6;6;1;1;0; ; ; ;3; ;6;3;5; ;6;5;5;1;3;4;8; ; ;10; ; ;4; ;1; ; ; 
Buenos Aires;MONTE;Privado;Urbano;9; ; ; ; ;230; ; ; ; ; ; ; ; ;592; ; ; ; ; ; ; ; ;627; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;3;2;1; ; ; ; ; ; ;3; ; ; ;5;2;1; ; ; ; ; ; ;3; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;3; ; ;38; ; ; ;2; ;3;2;1; ;3;1;2; ;2;2;2; ; ;2; ; ; ; ; ; ; ; 
Buenos Aires;MONTE HERMOSO;Estatal;Urbano;7; ; ; ; ; ; ; ; ; ; ; ; ; ;363; ; ; ; ; ; ; ; ;592; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ;1; ; ; ; ; ;1; ; ;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1154;151;35; ;3;2;2; ;1;0; ; ; ;2; ;3;2;2; ;2;2;2; ;1;2;2; ; ;22; ; ;17; ; ; ; ; 
Buenos Aires;MORENO;Estatal;Urbano;231;1;151;14; ; ; ; ; ; ;1; ; ; ;21228; ; ; ; ; ; ; ; ;32322; ; ; ; ; ;48; ; ;905;148;19; ; ; ; ; ; ;21; ;1; ; ;87;10;1; ;3;8; ; ;210;7;10; ; ;1944;130;23; ;15;9;3; ;177;6;16; ; ;965;108;19; ;8;4; ; ;22;2;13; ; ;39;13;30; ;1;2;1; ;65425;9501;7444; ;26;52;56;5;763;57; ;845; ;59; ;59;59;77; ;77;79;84;1;79;86;109;8;19;173;14;5;62;5;11; ; ;2
Buenos Aires;MORENO;Privado;Urbano;128; ; ;2; ;2149; ; ; ;224; ; ; ; ;13555; ; ; ; ; ;544; ; ;10544; ; ; ; ; ;1327; ; ;122; ; ; ; ; ; ; ; ;2; ; ; ; ;10;5; ; ;2;9;1; ;9;4;3; ; ;90;17;1; ;21;17;1; ;12;4;2; ; ;74;11;8; ;4;1;1;1;4;1;2; ; ;10;3;3; ;1; ; ; ; ; ;53; ;32;38;41;3;13;25; ;913;338;42; ;44;42;39; ;40;40;42; ;18;38;14;8;14;50;55;14;13;27;1; ; ;2
Buenos Aires;MORON;Estatal;Urbano;164;1;10; ;1; ; ; ; ; ; ; ; ; ;7287; ; ; ; ; ; ; ; ;15621; ; ; ; ; ; ; ; ;219;7; ;4;2; ;79; ; ;6;2;2; ; ;10;6;2; ;5;2; ; ;42;6;7; ; ;124;20;10; ;35;19;3; ;41;1;3; ; ;121;30;8; ;10;7;1; ;10;1;14; ; ;5;6;5; ;6;3; ; ;23090;3066;632; ;37;47;54;7;79;20; ;652; ;39; ;40;48;41;1;42;45;53;1;52;54;332;16;11;153;23;25;39;3;8; ; ;9
Buenos Aires;MORON;Privado;Urbano;130;1; ; ; ;2906; ; ; ; ; ; ; ; ;16125; ; ; ; ; ; ; ; ;13930; ; ; ; ; ;191; ; ;398;32;29; ; ; ; ; ; ; ;5;3; ; ;2; ; ; ;5;12;2; ;11;11;2; ; ;20;6;4; ;45;44;11; ;18;6;5; ; ;16;10;4; ;17;15;12; ;25;1; ; ; ;25;8;2; ;2;3; ; ; ; ;160; ;39;30;37;11;82;13; ;452;28;43; ;42;43;33; ;28;34;38; ;18;37;29;31;8;53;28;4;18;15;1; ; ;1
Buenos Aires;NAVARRO;Estatal;Rural;33; ; ; ; ; ; ; ; ; ; ; ; ; ;193; ; ; ; ; ; ; ; ;316; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;692;426;172;55;3;18;3; ;6;7; ;77; ;5; ;2;5;18; ;3;19;2; ;1;3; ; ;1;6;1;1;5; ; ; ; ; 
Buenos Aires;NAVARRO;Estatal;Urbano;20; ; ; ; ; ; ; ; ; ; ; ; ; ;464; ; ; ; ; ; ; ; ;676; ; ; ; ; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1861;873; ; ;4;5;3;1; ;0; ;27; ;10; ;3;10;6; ;4;6;3; ;3;3;9; ;2;10; ;2;4; ; ; ; ; 
Buenos Aires;NAVARRO;Privado;Urbano;6; ; ; ; ; ; ; ; ; ; ; ; ; ;325; ; ; ; ; ; ; ; ;544; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;1; ;0; ; ; ;1; ;1;1; ; ;2; ;2; ; ;2;1; ; ; ; ; ; ;1;1; ; ; 
Buenos Aires;NECOCHEA;Estatal;Rural;25; ; ; ; ; ; ; ; ; ; ; ; ; ;217; ; ; ; ; ; ; ; ;267; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ;2; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;484;244;251;32;3;13;2; ;2;5; ;203; ;3; ;1;3;10; ;6;11;1; ;1;1;1; ; ;3;1; ;1; ;1; ; ; 
Buenos Aires;NECOCHEA;Estatal;Urbano;69; ; ;1; ; ; ; ; ; ; ; ; ; ;3604; ; ; ; ; ; ; ; ;5724; ; ; ; ; ; ; ; ;24;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;8; ; ;4; ; ; ; ;17; ;2; ;11;11;1; ; ; ;2; ; ;9; ;1; ;22; ; ; ; ; ;1; ; ;1; ;1; ;1;2; ; ;4693;1133;520; ;18;19;18;3;15;19; ;188; ;16;1;19;16;19; ;22;21;19; ;12;19;21;82;3;66;4; ;17;1;1; ; ;2
Buenos Aires;NECOCHEA;Privado;Urbano;37; ; ; ; ;206; ; ; ; ; ;96; ; ;1589; ; ; ; ; ;191; ; ;1657; ; ; ; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ;1;7; ; ; ;2;1; ; ; ; ; ; ;6;4; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;301;98;133; ;14;12;10;2; ;125; ; ;191;11; ;14;11;9; ;9;8;10; ;3;9;10;6;3;23;9;2;5;2; ; ; ; 
Buenos Aires;OLAVARRIA;Estatal;Rural;55; ; ; ; ; ; ; ; ; ; ; ; ; ;253; ; ; ; ; ; ; ; ;651; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;864;385;123;66;4;19;10; ;5;14; ;63; ;5; ;5;5;11; ;21;11;6; ;6;4; ; ; ;1; ;1;3; ;1; ; ; 
Buenos Aires;OLAVARRIA;Estatal;Urbano;93; ; ;3; ; ; ; ; ; ; ; ; ; ;4152; ; ; ; ; ; ; ; ;5988; ; ; ; ; ;64; ; ;332;27;65; ; ; ;48; ; ;3; ; ; ; ;2; ; ; ;1;2; ; ;13;1;1; ; ;26; ; ; ;3;9; ;3;8; ;2; ; ;7; ;1; ;1; ; ; ;1; ; ; ; ;1; ; ; ;1; ; ; ;7465;1381;222;21;26;28;16;7;22;4; ;216; ;24; ;29;23;22; ;28;24;19; ;14;19;9;14; ;63;13; ;14;1;2; ; ;1
Buenos Aires;OLAVARRIA;Privado;Urbano;33; ; ; ; ;541; ; ; ; ; ; ; ; ;1858; ; ; ; ; ; ; ; ;3153; ; ; ; ; ; ; ; ;30; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;10; ;4; ; ;1; ;1; ;3;6; ; ;8; ;1; ; ;4; ; ; ;3;4; ; ; ; ; ; ; ;2; ; ; ;1; ; ; ;578;104; ; ;11;11;11;2; ;353; ; ; ;7; ;13;7;4; ;8;4;9; ;4;9;1;13; ;11;16;1;3;6;1; ; ; 
Buenos Aires;PATAGONES;Estatal;Rural;40; ; ; ; ; ; ; ; ; ; ; ; ; ;174; ; ; ; ; ; ; ; ;236; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;822;108; ; ;7;16;4; ;3;1; ;29; ;7; ;8;5;10; ;13;8;4; ; ;4;2;1; ; ; ; ;1; ; ; ; ; 
Buenos Aires;PATAGONES;Estatal;Urbano;26; ;151;85;25; ; ; ; ; ; ; ; ; ;1066; ; ; ; ; ; ; ; ;1702; ; ; ; ; ; ; ; ;90; ; ; ; ; ; ; ; ;5; ; ; ; ;2; ; ; ; ; ; ; ;36; ;5; ; ;9; ; ; ; ; ; ; ;19; ; ; ; ;11; ; ; ; ; ; ; ;8; ;5; ; ;6;9;3; ;1;1; ;1;4011;285;70;75;3;7;8;2;5;13; ; ; ;7; ;6;6;7; ;7;7;7; ;6;9;10; ;1;18; ; ;20; ; ; ;2; 
Buenos Aires;PATAGONES;Privado;Urbano;5; ; ; ; ; ; ; ; ; ; ; ; ; ;272; ; ; ; ; ; ; ; ;635; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;44; ; ; ;1;2;2; ; ;144; ; ; ; ; ;1; ; ; ;2; ;2; ; ;2; ; ; ;2; ; ; ;1; ; ; ; 
Buenos Aires;PEHUAJO;Estatal;Rural;42; ; ; ; ; ; ; ; ; ; ; ; ; ;324; ; ; ; ; ; ; ; ;629; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;5; ;1; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1006;356;173;79;3;10;8; ; ;0; ;59; ;6; ;5;3;14; ;10;7;4; ;4;5;2; ; ;9; ; ;2; ; ; ; ; 
Buenos Aires;PEHUAJO;Estatal;Urbano;42; ; ; ; ;206; ; ; ; ; ; ; ; ;1854; ; ; ; ; ; ; ; ;2037; ; ; ; ; ; ; ; ;343;14; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ;1; ; ;1; ; ; ; ;20; ; ; ; ; ; ; ; ; ; ; ; ;7;1; ; ;1;1; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ;3427;400;297;45;9;5;9;5; ;6; ;146;21;9; ;12;6;8; ;10;10;9;1;2;10;25; ; ;52; ; ;26; ; ; ; ; 
Buenos Aires;PEHUAJO;Privado;Urbano;7; ; ; ; ;228; ; ; ; ; ; ; ; ;501; ; ; ; ; ; ; ; ;429; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;90; ; ; ;2;2;2;1; ;0; ;148; ;1; ;2;2;1; ;1;2;1; ; ;2;3; ; ; ; ; ;1; ;308; ; ; 
